date,variant,net_return_difference
2024-06-17,weekly_baseline,0.0
2024-06-18,weekly_baseline,0.0
2024-06-19,weekly_baseline,0.0
2024-06-20,weekly_baseline,0.0
2024-06-21,weekly_baseline,0.0
2024-06-24,weekly_baseline,0.0
2024-06-25,weekly_baseline,0.0
2024-06-26,weekly_baseline,0.0
2024-06-27,weekly_baseline,0.0
2024-06-28,weekly_baseline,0.0
2024-07-01,weekly_baseline,0.0
2024-07-02,weekly_baseline,0.0
2024-07-03,weekly_baseline,0.0
2024-07-04,weekly_baseline,0.0
2024-07-05,weekly_baseline,0.0
2024-07-08,weekly_baseline,0.0
2024-07-09,weekly_baseline,0.0
2024-07-10,weekly_baseline,0.0
2024-07-11,weekly_baseline,0.0
2024-07-12,weekly_baseline,0.0
2024-07-15,weekly_baseline,0.0
2024-07-16,weekly_baseline,0.0
2024-07-17,weekly_baseline,0.0
2024-07-18,weekly_baseline,0.0
2024-07-19,weekly_baseline,0.0
2024-07-22,weekly_baseline,0.0
2024-07-23,weekly_baseline,0.0
2024-07-24,weekly_baseline,0.0
2024-07-25,weekly_baseline,0.0
2024-07-26,weekly_baseline,0.0
2024-07-29,weekly_baseline,0.0
2024-07-30,weekly_baseline,0.0
2024-07-31,weekly_baseline,0.0
2024-08-01,weekly_baseline,0.0
2024-08-02,weekly_baseline,0.0
2024-08-05,weekly_baseline,0.0
2024-08-06,weekly_baseline,0.0
2024-08-07,weekly_baseline,0.0
2024-08-08,weekly_baseline,0.0
2024-08-09,weekly_baseline,0.0
2024-08-12,weekly_baseline,0.0
2024-08-13,weekly_baseline,0.0
2024-08-14,weekly_baseline,0.0
2024-08-15,weekly_baseline,0.0
2024-08-16,weekly_baseline,0.0
2024-08-19,weekly_baseline,0.0
2024-08-20,weekly_baseline,0.0
2024-08-21,weekly_baseline,0.0
2024-08-22,weekly_baseline,0.0
2024-08-23,weekly_baseline,0.0
2024-08-26,weekly_baseline,0.0
2024-08-27,weekly_baseline,0.0
2024-08-28,weekly_baseline,0.0
2024-08-29,weekly_baseline,0.0
2024-08-30,weekly_baseline,0.0
2024-09-02,weekly_baseline,0.0
2024-09-03,weekly_baseline,0.0
2024-09-04,weekly_baseline,0.0
2024-09-05,weekly_baseline,0.0
2024-09-06,weekly_baseline,0.0
2024-09-09,weekly_baseline,0.0
2024-09-10,weekly_baseline,0.0
2024-09-11,weekly_baseline,0.0
2024-09-12,weekly_baseline,0.0
2024-09-13,weekly_baseline,0.0
2024-09-18,weekly_baseline,0.0
2024-09-19,weekly_baseline,0.0
2024-09-20,weekly_baseline,0.0
2024-09-23,weekly_baseline,0.0
2024-09-24,weekly_baseline,0.0
2024-09-25,weekly_baseline,0.0
2024-09-26,weekly_baseline,0.0
2024-09-27,weekly_baseline,0.0
2024-09-30,weekly_baseline,0.0
2024-10-08,weekly_baseline,0.0
2024-10-09,weekly_baseline,0.0
2024-10-10,weekly_baseline,0.0
2024-10-11,weekly_baseline,0.0
2024-10-14,weekly_baseline,0.0
2024-10-15,weekly_baseline,0.0
2024-10-16,weekly_baseline,0.0
2024-10-17,weekly_baseline,0.0
2024-10-18,weekly_baseline,0.0
2024-10-21,weekly_baseline,0.0
2024-10-22,weekly_baseline,0.0
2024-10-23,weekly_baseline,0.0
2024-10-24,weekly_baseline,0.0
2024-10-25,weekly_baseline,0.0
2024-10-28,weekly_baseline,0.0
2024-10-29,weekly_baseline,0.0
2024-10-30,weekly_baseline,0.0
2024-10-31,weekly_baseline,0.0
2024-11-01,weekly_baseline,0.0
2024-11-04,weekly_baseline,0.0
2024-11-05,weekly_baseline,0.0
2024-11-06,weekly_baseline,0.0
2024-11-07,weekly_baseline,0.0
2024-11-08,weekly_baseline,0.0
2024-11-11,weekly_baseline,0.0
2024-11-12,weekly_baseline,0.0
2024-11-13,weekly_baseline,0.0
2024-11-14,weekly_baseline,0.0
2024-11-15,weekly_baseline,0.0
2024-11-18,weekly_baseline,0.0
2024-11-19,weekly_baseline,0.0
2024-11-20,weekly_baseline,0.0
2024-11-21,weekly_baseline,0.0
2024-11-22,weekly_baseline,0.0
2024-11-25,weekly_baseline,0.0
2024-11-26,weekly_baseline,0.0
2024-11-27,weekly_baseline,0.0
2024-11-28,weekly_baseline,0.0
2024-11-29,weekly_baseline,0.0
2024-12-02,weekly_baseline,0.0
2024-12-03,weekly_baseline,0.0
2024-12-04,weekly_baseline,0.0
2024-12-05,weekly_baseline,0.0
2024-12-06,weekly_baseline,0.0
2024-12-09,weekly_baseline,0.0
2024-12-10,weekly_baseline,0.0
2024-12-11,weekly_baseline,0.0
2024-12-12,weekly_baseline,0.0
2024-12-13,weekly_baseline,0.0
2024-12-16,weekly_baseline,0.0
2024-12-17,weekly_baseline,0.0
2024-12-18,weekly_baseline,0.0
2024-12-19,weekly_baseline,0.0
2024-12-20,weekly_baseline,0.0
2024-12-23,weekly_baseline,0.0
2024-12-24,weekly_baseline,0.0
2024-12-25,weekly_baseline,0.0
2024-12-26,weekly_baseline,0.0
2024-12-27,weekly_baseline,0.0
2024-12-30,weekly_baseline,0.0
2024-12-31,weekly_baseline,0.0
2025-01-02,weekly_baseline,0.0
2025-01-03,weekly_baseline,0.0
2025-01-06,weekly_baseline,0.0
2025-01-07,weekly_baseline,0.0
2025-01-08,weekly_baseline,0.0
2025-01-09,weekly_baseline,0.0
2025-01-10,weekly_baseline,0.0
2025-01-13,weekly_baseline,0.0
2025-01-14,weekly_baseline,0.0
2025-01-15,weekly_baseline,0.0
2025-01-16,weekly_baseline,0.0
2025-01-17,weekly_baseline,0.0
2025-01-20,weekly_baseline,0.0
2025-01-21,weekly_baseline,0.0
2025-01-22,weekly_baseline,0.0
2025-01-23,weekly_baseline,0.0
2025-01-24,weekly_baseline,0.0
2025-01-27,weekly_baseline,0.0
2025-02-05,weekly_baseline,0.0
2025-02-06,weekly_baseline,0.0
2025-02-07,weekly_baseline,0.0
2025-02-10,weekly_baseline,0.0
2025-02-11,weekly_baseline,0.0
2025-02-12,weekly_baseline,0.0
2025-02-13,weekly_baseline,0.0
2025-02-14,weekly_baseline,0.0
2025-02-17,weekly_baseline,0.0
2025-02-18,weekly_baseline,0.0
2025-02-19,weekly_baseline,0.0
2025-02-20,weekly_baseline,0.0
2025-02-21,weekly_baseline,0.0
2025-02-24,weekly_baseline,0.0
2025-02-25,weekly_baseline,0.0
2025-02-26,weekly_baseline,0.0
2025-02-27,weekly_baseline,0.0
2025-02-28,weekly_baseline,0.0
2025-03-03,weekly_baseline,0.0
2025-03-04,weekly_baseline,0.0
2025-03-05,weekly_baseline,0.0
2025-03-06,weekly_baseline,0.0
2025-03-07,weekly_baseline,0.0
2025-03-10,weekly_baseline,0.0
2025-03-11,weekly_baseline,0.0
2025-03-12,weekly_baseline,0.0
2025-03-13,weekly_baseline,0.0
2025-03-14,weekly_baseline,0.0
2025-03-17,weekly_baseline,0.0
2025-03-18,weekly_baseline,0.0
2025-03-19,weekly_baseline,0.0
2025-03-20,weekly_baseline,0.0
2025-03-21,weekly_baseline,0.0
2025-03-24,weekly_baseline,0.0
2025-03-25,weekly_baseline,0.0
2025-03-26,weekly_baseline,0.0
2025-03-27,weekly_baseline,0.0
2025-03-28,weekly_baseline,0.0
2025-03-31,weekly_baseline,0.0
2025-04-01,weekly_baseline,0.0
2025-04-02,weekly_baseline,0.0
2025-04-03,weekly_baseline,0.0
2025-04-07,weekly_baseline,0.0
2025-04-08,weekly_baseline,0.0
2025-04-09,weekly_baseline,0.0
2025-04-10,weekly_baseline,0.0
2025-04-11,weekly_baseline,0.0
2025-04-14,weekly_baseline,0.0
2025-04-15,weekly_baseline,0.0
2025-04-16,weekly_baseline,0.0
2025-04-17,weekly_baseline,0.0
2025-04-18,weekly_baseline,0.0
2025-04-21,weekly_baseline,0.0
2025-04-22,weekly_baseline,0.0
2025-04-23,weekly_baseline,0.0
2025-04-24,weekly_baseline,0.0
2025-04-25,weekly_baseline,0.0
2025-04-28,weekly_baseline,0.0
2025-04-29,weekly_baseline,0.0
2025-04-30,weekly_baseline,0.0
2025-05-06,weekly_baseline,0.0
2025-05-07,weekly_baseline,0.0
2025-05-08,weekly_baseline,0.0
2025-05-09,weekly_baseline,0.0
2025-05-12,weekly_baseline,0.0
2025-05-13,weekly_baseline,0.0
2025-05-14,weekly_baseline,0.0
2025-05-15,weekly_baseline,0.0
2025-05-16,weekly_baseline,0.0
2025-05-19,weekly_baseline,0.0
2025-05-20,weekly_baseline,0.0
2025-05-21,weekly_baseline,0.0
2025-05-22,weekly_baseline,0.0
2025-05-23,weekly_baseline,0.0
2025-05-26,weekly_baseline,0.0
2025-05-27,weekly_baseline,0.0
2025-05-28,weekly_baseline,0.0
2025-05-29,weekly_baseline,0.0
2025-05-30,weekly_baseline,0.0
2025-06-03,weekly_baseline,0.0
2025-06-04,weekly_baseline,0.0
2025-06-05,weekly_baseline,0.0
2025-06-06,weekly_baseline,0.0
2025-06-09,weekly_baseline,0.0
2025-06-10,weekly_baseline,0.0
2025-06-11,weekly_baseline,0.0
2025-06-12,weekly_baseline,0.0
2025-06-13,weekly_baseline,0.0
2025-06-16,weekly_baseline,0.0
2025-06-17,weekly_baseline,0.0
2025-06-18,weekly_baseline,0.0
2025-06-19,weekly_baseline,0.0
2025-06-20,weekly_baseline,0.0
2025-06-23,weekly_baseline,0.0
2025-06-24,weekly_baseline,0.0
2025-06-25,weekly_baseline,0.0
2025-06-26,weekly_baseline,0.0
2025-06-27,weekly_baseline,0.0
2025-06-30,weekly_baseline,0.0
2025-07-01,weekly_baseline,0.0
2025-07-02,weekly_baseline,0.0
2025-07-03,weekly_baseline,0.0
2025-07-04,weekly_baseline,0.0
2025-07-07,weekly_baseline,0.0
2025-07-08,weekly_baseline,0.0
2025-07-09,weekly_baseline,0.0
2025-07-10,weekly_baseline,0.0
2025-07-11,weekly_baseline,0.0
2025-07-14,weekly_baseline,0.0
2025-07-15,weekly_baseline,0.0
2025-07-16,weekly_baseline,0.0
2025-07-17,weekly_baseline,0.0
2025-07-18,weekly_baseline,0.0
2025-07-21,weekly_baseline,0.0
2025-07-22,weekly_baseline,0.0
2025-07-23,weekly_baseline,0.0
2025-07-24,weekly_baseline,0.0
2025-07-25,weekly_baseline,0.0
2025-07-28,weekly_baseline,0.0
2025-07-29,weekly_baseline,0.0
2025-07-30,weekly_baseline,0.0
2025-07-31,weekly_baseline,0.0
2025-08-01,weekly_baseline,0.0
2025-08-04,weekly_baseline,0.0
2025-08-05,weekly_baseline,0.0
2025-08-06,weekly_baseline,0.0
2025-08-07,weekly_baseline,0.0
2025-08-08,weekly_baseline,0.0
2025-08-11,weekly_baseline,0.0
2025-08-12,weekly_baseline,0.0
2025-08-13,weekly_baseline,0.0
2025-08-14,weekly_baseline,0.0
2025-08-15,weekly_baseline,0.0
2025-08-18,weekly_baseline,0.0
2025-08-19,weekly_baseline,0.0
2025-08-20,weekly_baseline,0.0
2025-08-21,weekly_baseline,0.0
2025-08-22,weekly_baseline,0.0
2025-08-25,weekly_baseline,0.0
2025-08-26,weekly_baseline,0.0
2025-08-27,weekly_baseline,0.0
2025-08-28,weekly_baseline,0.0
2025-08-29,weekly_baseline,0.0
2025-09-01,weekly_baseline,0.0
2025-09-02,weekly_baseline,0.0
2025-09-03,weekly_baseline,0.0
2025-09-04,weekly_baseline,0.0
2025-09-05,weekly_baseline,0.0
2025-09-08,weekly_baseline,0.0
2025-09-09,weekly_baseline,0.0
2025-09-10,weekly_baseline,0.0
2025-09-11,weekly_baseline,0.0
2025-09-12,weekly_baseline,0.0
2025-09-15,weekly_baseline,0.0
2025-09-16,weekly_baseline,0.0
2025-09-17,weekly_baseline,0.0
2025-09-18,weekly_baseline,0.0
2025-09-19,weekly_baseline,0.0
2025-09-22,weekly_baseline,0.0
2025-09-23,weekly_baseline,0.0
2025-09-24,weekly_baseline,0.0
2025-09-25,weekly_baseline,0.0
2025-09-26,weekly_baseline,0.0
2025-09-29,weekly_baseline,0.0
2025-09-30,weekly_baseline,0.0
2025-10-09,weekly_baseline,0.0
2025-10-10,weekly_baseline,0.0
2025-10-13,weekly_baseline,0.0
2025-10-14,weekly_baseline,0.0
2025-10-15,weekly_baseline,0.0
2025-10-16,weekly_baseline,0.0
2025-10-17,weekly_baseline,0.0
2025-10-20,weekly_baseline,0.0
2025-10-21,weekly_baseline,0.0
2025-10-22,weekly_baseline,0.0
2025-10-23,weekly_baseline,0.0
2025-10-24,weekly_baseline,0.0
2025-10-27,weekly_baseline,0.0
2025-10-28,weekly_baseline,0.0
2025-10-29,weekly_baseline,0.0
2025-10-30,weekly_baseline,0.0
2025-10-31,weekly_baseline,0.0
2025-11-03,weekly_baseline,0.0
2025-11-04,weekly_baseline,0.0
2025-11-05,weekly_baseline,0.0
2025-11-06,weekly_baseline,0.0
2025-11-07,weekly_baseline,0.0
2025-11-10,weekly_baseline,0.0
2025-11-11,weekly_baseline,0.0
2025-11-12,weekly_baseline,0.0
2025-11-13,weekly_baseline,0.0
2025-11-14,weekly_baseline,0.0
2025-11-17,weekly_baseline,0.0
2025-11-18,weekly_baseline,0.0
2025-11-19,weekly_baseline,0.0
2025-11-20,weekly_baseline,0.0
2025-11-21,weekly_baseline,0.0
2025-11-24,weekly_baseline,0.0
2025-11-25,weekly_baseline,0.0
2025-11-26,weekly_baseline,0.0
2025-11-27,weekly_baseline,0.0
2025-11-28,weekly_baseline,0.0
2025-12-01,weekly_baseline,0.0
2025-12-02,weekly_baseline,0.0
2025-12-03,weekly_baseline,0.0
2025-12-04,weekly_baseline,0.0
2025-12-05,weekly_baseline,0.0
2025-12-08,weekly_baseline,0.0
2025-12-09,weekly_baseline,0.0
2025-12-10,weekly_baseline,0.0
2025-12-11,weekly_baseline,0.0
2025-12-12,weekly_baseline,0.0
2025-12-15,weekly_baseline,0.0
2025-12-16,weekly_baseline,0.0
2025-12-17,weekly_baseline,0.0
2025-12-18,weekly_baseline,0.0
2025-12-19,weekly_baseline,0.0
2025-12-22,weekly_baseline,0.0
2025-12-23,weekly_baseline,0.0
2025-12-24,weekly_baseline,0.0
2025-12-25,weekly_baseline,0.0
2025-12-26,weekly_baseline,0.0
2025-12-29,weekly_baseline,0.0
2025-12-30,weekly_baseline,0.0
2025-12-31,weekly_baseline,0.0
2026-01-05,weekly_baseline,0.0
2026-01-06,weekly_baseline,0.0
2026-01-07,weekly_baseline,0.0
2026-01-08,weekly_baseline,0.0
2026-01-09,weekly_baseline,0.0
2026-01-12,weekly_baseline,0.0
2026-01-13,weekly_baseline,0.0
2026-01-14,weekly_baseline,0.0
2026-01-15,weekly_baseline,0.0
2026-01-16,weekly_baseline,0.0
2026-01-19,weekly_baseline,0.0
2026-01-20,weekly_baseline,0.0
2026-01-21,weekly_baseline,0.0
2026-01-22,weekly_baseline,0.0
2026-01-23,weekly_baseline,0.0
2026-01-26,weekly_baseline,0.0
2026-01-27,weekly_baseline,0.0
2026-01-28,weekly_baseline,0.0
2026-01-29,weekly_baseline,0.0
2026-01-30,weekly_baseline,0.0
2026-02-02,weekly_baseline,0.0
2026-02-03,weekly_baseline,0.0
2026-02-04,weekly_baseline,0.0
2026-02-05,weekly_baseline,0.0
2026-02-06,weekly_baseline,0.0
2026-02-09,weekly_baseline,0.0
2026-02-10,weekly_baseline,0.0
2026-02-11,weekly_baseline,0.0
2026-02-12,weekly_baseline,0.0
2026-02-13,weekly_baseline,0.0
2026-02-24,weekly_baseline,0.0
2026-02-25,weekly_baseline,0.0
2026-02-26,weekly_baseline,0.0
2026-02-27,weekly_baseline,0.0
2026-03-02,weekly_baseline,0.0
2026-03-03,weekly_baseline,0.0
2026-03-04,weekly_baseline,0.0
2026-03-05,weekly_baseline,0.0
2026-03-06,weekly_baseline,0.0
2026-03-09,weekly_baseline,0.0
2026-03-10,weekly_baseline,0.0
2026-03-11,weekly_baseline,0.0
2026-03-12,weekly_baseline,0.0
2026-03-13,weekly_baseline,0.0
2026-03-16,weekly_baseline,0.0
2026-03-17,weekly_baseline,0.0
2026-03-18,weekly_baseline,0.0
2026-03-19,weekly_baseline,0.0
2026-03-20,weekly_baseline,0.0
2026-03-23,weekly_baseline,0.0
2026-03-24,weekly_baseline,0.0
2026-03-25,weekly_baseline,0.0
2026-03-26,weekly_baseline,0.0
2026-03-27,weekly_baseline,0.0
2026-03-30,weekly_baseline,0.0
2026-03-31,weekly_baseline,0.0
2026-04-01,weekly_baseline,0.0
2026-04-02,weekly_baseline,0.0
2026-04-03,weekly_baseline,0.0
2026-04-07,weekly_baseline,0.0
2026-04-08,weekly_baseline,0.0
2026-04-09,weekly_baseline,0.0
2026-04-10,weekly_baseline,0.0
2026-04-13,weekly_baseline,0.0
2026-04-14,weekly_baseline,0.0
2026-04-15,weekly_baseline,0.0
2026-04-16,weekly_baseline,0.0
2026-04-17,weekly_baseline,0.0
2026-04-20,weekly_baseline,0.0
2026-04-21,weekly_baseline,0.0
2026-04-22,weekly_baseline,0.0
2026-04-23,weekly_baseline,0.0
2026-04-24,weekly_baseline,0.0
2026-04-27,weekly_baseline,0.0
2026-04-28,weekly_baseline,0.0
2026-04-29,weekly_baseline,0.0
2026-04-30,weekly_baseline,0.0
2026-05-06,weekly_baseline,0.0
2026-05-07,weekly_baseline,0.0
2026-05-08,weekly_baseline,0.0
2026-05-11,weekly_baseline,0.0
2026-05-12,weekly_baseline,0.0
2026-05-13,weekly_baseline,0.0
2026-05-14,weekly_baseline,0.0
2026-05-15,weekly_baseline,0.0
2026-05-18,weekly_baseline,0.0
2026-05-19,weekly_baseline,0.0
2026-05-20,weekly_baseline,0.0
2026-05-21,weekly_baseline,0.0
2026-05-22,weekly_baseline,0.0
2026-05-25,weekly_baseline,0.0
2026-05-26,weekly_baseline,0.0
2026-05-27,weekly_baseline,0.0
2026-05-28,weekly_baseline,0.0
2026-05-29,weekly_baseline,0.0
2026-06-01,weekly_baseline,0.0
2026-06-02,weekly_baseline,0.0
2026-06-03,weekly_baseline,0.0
2026-06-04,weekly_baseline,0.0
2026-06-05,weekly_baseline,0.0
2026-06-08,weekly_baseline,0.0
2026-06-09,weekly_baseline,0.0
2026-06-10,weekly_baseline,0.0
2026-06-11,weekly_baseline,0.0
2026-06-12,weekly_baseline,0.0
2026-06-15,weekly_baseline,0.0
2026-06-16,weekly_baseline,0.0
2026-06-17,weekly_baseline,0.0
2026-06-18,weekly_baseline,0.0
2026-06-22,weekly_baseline,0.0
2026-06-23,weekly_baseline,0.0
2026-06-24,weekly_baseline,0.0
2026-06-25,weekly_baseline,0.0
2026-06-26,weekly_baseline,0.0
2026-06-29,weekly_baseline,0.0
2026-06-30,weekly_baseline,0.0
2026-07-01,weekly_baseline,0.0
2026-07-02,weekly_baseline,0.0
2026-07-03,weekly_baseline,0.0
2026-07-06,weekly_baseline,0.0
2026-07-07,weekly_baseline,0.0
2026-07-08,weekly_baseline,0.0
2026-07-09,weekly_baseline,0.0
2026-07-10,weekly_baseline,0.0
2026-07-13,weekly_baseline,0.0
2026-07-14,weekly_baseline,0.0
2026-07-15,weekly_baseline,0.0
2026-07-16,weekly_baseline,0.0
2026-07-17,weekly_baseline,0.0
2026-07-20,weekly_baseline,0.0
2026-07-21,weekly_baseline,0.0
2026-07-22,weekly_baseline,0.0
2026-07-23,weekly_baseline,0.0
2026-07-24,weekly_baseline,0.0
2026-07-27,weekly_baseline,0.0
2026-07-28,weekly_baseline,0.0
2026-07-29,weekly_baseline,0.0
2026-07-30,weekly_baseline,0.0
2026-07-31,weekly_baseline,0.0
2026-08-03,weekly_baseline,0.0
2026-08-04,weekly_baseline,0.0
2026-08-05,weekly_baseline,0.0
2026-08-06,weekly_baseline,0.0
2026-08-07,weekly_baseline,0.0
2026-08-10,weekly_baseline,0.0
2026-08-11,weekly_baseline,0.0
2026-08-12,weekly_baseline,0.0
2026-08-13,weekly_baseline,0.0
2026-08-14,weekly_baseline,0.0
2026-08-17,weekly_baseline,0.0
2026-08-18,weekly_baseline,0.0
2026-08-19,weekly_baseline,0.0
2026-08-20,weekly_baseline,0.0
2026-08-21,weekly_baseline,0.0
2026-08-24,weekly_baseline,0.0
2026-08-25,weekly_baseline,0.0
2026-08-26,weekly_baseline,0.0
2026-08-27,weekly_baseline,0.0
2026-08-28,weekly_baseline,0.0
2026-08-31,weekly_baseline,0.0
2018-01-02,no_concentration_caps,-0.002571194391853278
2018-01-03,no_concentration_caps,-0.002474642798077622
2018-01-04,no_concentration_caps,-0.0015207428260171464
2018-01-05,no_concentration_caps,-0.00046622418885915856
2018-01-08,no_concentration_caps,-0.0015933700410927917
2018-01-09,no_concentration_caps,-0.001464179356369241
2018-01-10,no_concentration_caps,-0.0008154048238791687
2018-01-11,no_concentration_caps,0.0003302714014122084
2018-01-12,no_concentration_caps,-0.0008404064564227751
2018-01-15,no_concentration_caps,0.0014678857995312656
2018-01-16,no_concentration_caps,-0.001379299787798648
2018-01-17,no_concentration_caps,0.000693208893881576
2018-01-18,no_concentration_caps,-0.0013303642263597947
2018-01-19,no_concentration_caps,0.001569183466989223
2018-01-22,no_concentration_caps,-0.0025514732079790184
2018-01-23,no_concentration_caps,-0.002865769601414029
2018-01-24,no_concentration_caps,-0.0012904568706603712
2018-01-25,no_concentration_caps,0.0017448947053265583
2018-01-26,no_concentration_caps,-0.0005845555273532118
2018-01-29,no_concentration_caps,0.002068758240660068
2018-01-30,no_concentration_caps,0.002585535752755736
2018-01-31,no_concentration_caps,0.003165905012954553
2018-02-01,no_concentration_caps,0.0024011504594449035
2018-02-02,no_concentration_caps,0.0004568046424836224
2018-02-05,no_concentration_caps,0.004054776488862758
2018-02-06,no_concentration_caps,0.01279251085797984
2018-02-07,no_concentration_caps,8.83665129451539e-05
2018-02-08,no_concentration_caps,-0.00011308822034125052
2018-02-09,no_concentration_caps,0.009367842457085536
2018-02-12,no_concentration_caps,-0.004886755190532471
2018-02-13,no_concentration_caps,-0.0025999990821696513
2018-02-14,no_concentration_caps,-0.0004164941124483487
2018-02-22,no_concentration_caps,-0.004179197887413987
2018-02-23,no_concentration_caps,-0.0010762412177236027
2018-02-26,no_concentration_caps,-0.002998847023404374
2018-02-27,no_concentration_caps,0.0007244806642373702
2018-02-28,no_concentration_caps,0.0014178130042461676
2018-03-01,no_concentration_caps,-0.0005608834814373697
2018-03-02,no_concentration_caps,0.0011857781809451187
2018-03-05,no_concentration_caps,-5.0958741343415674e-05
2018-03-06,no_concentration_caps,-0.0019368748454089589
2018-03-07,no_concentration_caps,0.0015864413254515978
2018-03-08,no_concentration_caps,-0.0015157709486059495
2018-03-09,no_concentration_caps,-0.002183389065837556
2018-03-12,no_concentration_caps,-0.0018714670244262305
2018-03-13,no_concentration_caps,0.001019374668311546
2018-03-14,no_concentration_caps,0.0015055285300132988
2018-03-15,no_concentration_caps,-0.0005465702075625942
2018-03-16,no_concentration_caps,0.0012986849358072896
2018-03-19,no_concentration_caps,-0.0006643212695161868
2018-03-20,no_concentration_caps,0.0005372853264466758
2018-03-21,no_concentration_caps,0.0007456273977558248
2018-03-22,no_concentration_caps,0.0004979289338602191
2018-03-23,no_concentration_caps,0.006403303002741527
2018-03-26,no_concentration_caps,-0.0007193226149040939
2018-03-27,no_concentration_caps,-0.0027277743400500446
2018-03-28,no_concentration_caps,0.0027584992171307754
2018-03-29,no_concentration_caps,-0.0015931369216166302
2018-03-30,no_concentration_caps,-0.0012881055488339157
2018-04-02,no_concentration_caps,0.0003631683985195927
2018-04-03,no_concentration_caps,0.0018066383619352556
2018-04-04,no_concentration_caps,0.00046120523869276847
2018-04-09,no_concentration_caps,-0.000643138947661343
2018-04-10,no_concentration_caps,-0.0017219453250282585
2018-04-11,no_concentration_caps,-0.0005924229555156556
2018-04-12,no_concentration_caps,0.0005449239793582733
2018-04-13,no_concentration_caps,0.0001125453151733169
2018-04-16,no_concentration_caps,0.0009037220386843106
2018-04-17,no_concentration_caps,0.0016684519561830495
2018-04-18,no_concentration_caps,-0.001586818426255018
2018-04-19,no_concentration_caps,-0.001037961451329763
2018-04-20,no_concentration_caps,0.0019881508037888703
2018-04-23,no_concentration_caps,0.0011180463446568728
2018-04-24,no_concentration_caps,-0.0033729722609323423
2018-04-25,no_concentration_caps,0.0013896498320423965
2018-04-26,no_concentration_caps,0.0017808896810512975
2018-04-27,no_concentration_caps,-0.0011874502346438706
2018-05-02,no_concentration_caps,-0.0004089354080631181
2018-05-03,no_concentration_caps,-0.0011672764968808323
2018-05-04,no_concentration_caps,0.0008982464405027199
2018-05-07,no_concentration_caps,-0.0030045996630350034
2018-05-08,no_concentration_caps,-0.001263297380845632
2018-05-09,no_concentration_caps,-0.0003936381122126389
2018-05-10,no_concentration_caps,-0.001630878199191646
2018-05-11,no_concentration_caps,0.0006237809462448399
2018-05-14,no_concentration_caps,-0.00046254693887358303
2018-05-15,no_concentration_caps,-0.0009348126265635072
2018-05-16,no_concentration_caps,0.0007102607871794567
2018-05-17,no_concentration_caps,0.0004107104719776009
2018-05-18,no_concentration_caps,-0.0013804675421051145
2018-05-21,no_concentration_caps,-0.0016380307921217783
2018-05-22,no_concentration_caps,-0.0003597459701720758
2018-05-23,no_concentration_caps,0.0026999888187534404
2018-05-24,no_concentration_caps,0.0010634888188466556
2018-05-25,no_concentration_caps,0.0012777875015991386
2018-05-28,no_concentration_caps,7.895224878382511e-05
2018-05-29,no_concentration_caps,0.0013737559001580038
2018-05-30,no_concentration_caps,0.002459428869133173
2018-05-31,no_concentration_caps,-0.0031418567088190236
2018-06-01,no_concentration_caps,0.0011545076623125155
2018-06-04,no_concentration_caps,-0.001341264089129902
2018-06-05,no_concentration_caps,-0.0014123054062160744
2018-06-06,no_concentration_caps,0.00013748831755985947
2018-06-07,no_concentration_caps,0.00034477590038594274
2018-06-08,no_concentration_caps,0.001666977808055165
2018-06-11,no_concentration_caps,0.000411965289363338
2018-06-12,no_concentration_caps,-0.0018344047523025514
2018-06-13,no_concentration_caps,0.0014124625358558811
2018-06-14,no_concentration_caps,0.0009487864887001199
2018-06-15,no_concentration_caps,0.0005186690393972074
2018-06-19,no_concentration_caps,0.007076504099982913
2018-06-20,no_concentration_caps,-0.00213589413707184
2018-06-21,no_concentration_caps,0.0009364930157022475
2018-06-22,no_concentration_caps,-0.0002704163846957595
2018-06-25,no_concentration_caps,0.0004941936918940278
2018-06-26,no_concentration_caps,0.0009432698674939231
2018-06-27,no_concentration_caps,0.001596516626594242
2018-06-28,no_concentration_caps,0.001099686528071284
2018-06-29,no_concentration_caps,-0.004323057505465674
2018-07-02,no_concentration_caps,0.0028374815460849726
2018-07-03,no_concentration_caps,-0.0010573918348485438
2018-07-04,no_concentration_caps,0.001987278617036344
2018-07-05,no_concentration_caps,0.0014801748847192446
2018-07-06,no_concentration_caps,-0.0016969991159276393
2018-07-09,no_concentration_caps,-0.003962234652664848
2018-07-10,no_concentration_caps,-0.001107875392150457
2018-07-11,no_concentration_caps,0.0020281526296588442
2018-07-12,no_concentration_caps,-0.0031212752735678027
2018-07-13,no_concentration_caps,-0.0002675741303353545
2018-07-16,no_concentration_caps,-0.0004083728279711057
2018-07-17,no_concentration_caps,0.0016659898119682653
2018-07-18,no_concentration_caps,-0.00033923881830005755
2018-07-19,no_concentration_caps,0.00019148219357133635
2018-07-20,no_concentration_caps,-0.0018096022341230855
2018-07-23,no_concentration_caps,-0.00017684467317175586
2018-07-24,no_concentration_caps,-0.002602372971781338
2018-07-25,no_concentration_caps,-0.0003210260035361501
2018-07-26,no_concentration_caps,0.0005146703278089167
2018-07-27,no_concentration_caps,-0.0004170762557945951
2018-07-30,no_concentration_caps,0.002392076369429632
2018-07-31,no_concentration_caps,0.00027828885790315375
2018-08-01,no_concentration_caps,0.0012817605822770224
2018-08-02,no_concentration_caps,0.003456284853997376
