date,model_type,active_n_assets,solver_name,solver_success,solver_status,solver_message,objective_value,problem_is_dcp,fallback_used,fallback_method,exception_type,exception_message,covariance_psd_adjustment,reference_max_risk_budget_error,final_max_risk_budget_error,predicted_annual_return,target_annual_return,variance_reference,variance_scale,return_shortfall,predicted_annual_volatility,gross_exposure,max_constraint_violation,reference_solver_name,reference_solver_status,reference_problem_is_dcp,reference_covariance_scale,information_cutoff
2013-01-18,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.17511331983406234,True,False,,,,0.0,1.1259693910997681e-05,0.26774387049650056,0.2191671216770547,0.26307890663410205,equal_weight,0.026626914041951395,0.04391178495704734,0.13085284182039333,0.9999999999984579,4.176659018639839e-13,CLARABEL,optimal,True,0.1508003130004915,2013-01-17
2013-01-25,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.17880790413643075,True,False,,,,0.0,1.1960820387263427e-05,0.3180711861343953,0.22382879538745842,0.27667722067052597,equal_weight,0.0260967677571762,0.052848425283067546,0.1289272977604898,0.999999999999879,3.341771304121721e-14,CLARABEL,optimal,True,0.14829629730060226,2013-01-24
2013-02-01,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2661368174312705,True,False,,,,0.0,9.023410219577421e-06,0.41557166203986223,0.24256177666825401,0.326070951866629,equal_weight,0.025874782208940145,0.08350917519837497,0.13266708420089174,0.9999999999995021,1.5539802719399762e-13,CLARABEL,optimal,True,0.14700664768930388,2013-01-31
2013-02-08,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.3881202515119788,True,False,,,,0.0,8.720756419000608e-06,0.4718095891494704,0.20611181699390577,0.3141968172751791,equal_weight,0.02467321645719291,0.10808500028127335,0.14870818114302747,0.9999999999999947,1.8665624601510444e-15,CLARABEL,optimal,True,0.13966831112658928,2013-02-07
2013-02-22,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.18377521597395036,True,False,,,,0.0,1.2448387778085657e-05,0.34295489127957696,0.164450781926675,0.2212558441162213,equal_weight,0.02608633984663611,0.056805062189546285,0.1432186744322431,0.9999999999999769,6.716849298982197e-15,CLARABEL,optimal,True,0.14647683964882074,2013-02-21
2013-03-01,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.29279402567033036,True,False,,,,0.0,1.0532270106999864e-05,0.38980119896994997,0.16518413860929554,0.23391927617820604,equal_weight,0.027693638484687817,0.0687351375689105,0.15894187602930393,0.9999999999999546,1.4804130143986072e-14,CLARABEL,optimal,True,0.15415173954217937,2013-02-28
2013-03-08,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.25543708257466125,True,False,,,,0.0,1.472170839406095e-05,0.3580739884000151,0.15167539876328423,0.21149634419906152,equal_weight,0.03316487605766991,0.05982094543577729,0.17066740350485407,0.9999999999999833,5.113964807179627e-15,CLARABEL,optimal,True,0.18390217904989015,2013-03-07
2013-03-15,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.16945721621201382,True,False,,,,0.0,1.7574593223601553e-05,0.3075386106158064,0.14061010506617086,0.1942135478237164,equal_weight,0.032483858071036015,0.05360344275754553,0.16483236564502557,0.9999999999999919,2.4077961846558082e-15,CLARABEL,optimal,True,0.17998243608312445,2013-03-14
2013-03-22,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2711053058776237,True,False,,,,0.0,1.1186155653708507e-05,0.32348942947204945,0.17487550318313816,0.24435883597775154,equal_weight,0.03208504732395996,0.06948333279461338,0.17920709194183376,0.9999999999997367,9.463263506148678e-14,CLARABEL,optimal,True,0.17661571937053777,2013-03-21
2013-03-29,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2138426162066935,True,False,,,,0.0,9.059312530618202e-06,0.25026957765095215,0.18041267573734365,0.23199511827029373,equal_weight,0.032549589882890584,0.05158244253295008,0.1730488363970298,0.999999999999966,1.0732734145868505e-14,CLARABEL,optimal,True,0.17899269097732698,2013-03-28
2013-04-03,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.19699052547046708,True,False,,,,0.0,7.448815779603768e-06,0.27534447727583006,0.1719846495005252,0.22801794684314342,equal_weight,0.03209664088391159,0.05603329734261822,0.1703720330454567,0.999999999999938,1.9310941734573817e-14,CLARABEL,optimal,True,0.17678367616830992,2013-04-02
2013-04-12,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.17268882480080983,True,False,,,,0.0,1.2857691397860638e-05,0.25078051307085863,0.13093908951455482,0.17163645919342582,equal_weight,0.031095174162096048,0.040697369678871,0.1664016105481407,0.999999999999986,4.163336342344337e-15,CLARABEL,optimal,True,0.17146712224893795,2013-04-11
2013-04-19,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.15160001399562323,True,False,,,,0.0,1.047240353410639e-05,0.1819240304491883,0.10104074630314051,0.131773828089735,equal_weight,0.030396378403173573,0.030733081786594493,0.1639730576798991,0.9999999999999968,9.298117831235686e-16,CLARABEL,optimal,True,0.16735935681275316,2013-04-18
2013-04-26,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.15497870018389112,True,False,,,,0.0,8.434780815358423e-06,0.19073489479117334,0.13000955321087324,0.16497266615649755,equal_weight,0.03225267041297108,0.03496311294562432,0.16547331436883306,0.9999999999999891,2.9976021664879227e-15,CLARABEL,optimal,True,0.17664851830746506,2013-04-25
2013-05-03,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.14762157197093997,True,False,,,,0.0,1.1914435505633314e-05,0.1792065528767524,0.1306742775246909,0.16220812318652086,equal_weight,0.031796232314108566,0.03153384566182996,0.16206860897549907,0.9999999999999868,3.6637359812630166e-15,CLARABEL,optimal,True,0.17434915483092456,2013-05-02
2013-05-10,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2005845581658679,True,False,,,,0.0,6.157978942405995e-06,0.23884145834149179,0.19361188211534777,0.25265132442318516,equal_weight,0.03142442118654536,0.05903944230783739,0.16574568921441324,0.9999999999999719,7.771561172376096e-15,CLARABEL,optimal,True,0.17231390480456593,2013-05-09
2013-05-17,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.21939088311390786,True,False,,,,0.0,1.1851870272472365e-05,0.26643742992821684,0.2041115425863877,0.2755707335698957,equal_weight,0.031040569304989052,0.071459190983508,0.16824561916873662,0.9999999999999768,6.439293542825908e-15,CLARABEL,optimal,True,0.17039851490466051,2013-05-16
2013-05-24,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2638541803114249,True,False,,,,0.0,1.6058920952272127e-05,0.2318944345962059,0.2769110268860876,0.3606698382554295,equal_weight,0.03139896372040945,0.08375881136934188,0.18188170944929916,0.999999999999944,1.4911682999496634e-14,CLARABEL,optimal,True,0.174562912271504,2013-05-23
2013-05-31,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.24311285914176037,True,False,,,,0.0,9.618166799091332e-06,0.2606687769706442,0.21847604108083177,0.29895934409846714,equal_weight,0.031017319317000497,0.08048330301763537,0.17516432622120634,0.9999999999999856,3.774758283725532e-15,CLARABEL,optimal,True,0.17489909050262167,2013-05-30
2013-06-07,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.24409116578697695,True,False,,,,0.0,9.296227068772422e-06,0.24956121694940075,0.19928957081152737,0.27326437589950003,equal_weight,0.030523281645057344,0.07397480508797266,0.17725820080005086,0.9999999999999936,1.7486012637846216e-15,CLARABEL,optimal,True,0.1718849067791211,2013-06-06
2013-06-14,relaxed,5,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.18479756585399185,True,False,,,,0.0,9.506739608033943e-06,0.19123299811728606,0.15893595007753983,0.20821064577826634,equal_weight,0.030956055442066796,0.04927469570072651,0.17551136354992264,0.999999999999998,5.689893001203927e-16,CLARABEL,optimal,True,0.17191969086201137,2013-06-13
2013-06-21,relaxed,6,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.13198101293986744,True,False,,,,0.0,4.70848814548841e-06,0.13808867211330408,0.08522469587541605,0.11458018410778058,equal_weight,0.03169488636451595,0.02935548823236453,0.18021934876978551,0.9999999999999939,2.067790383364354e-15,CLARABEL,optimal,True,0.20896467445401315,2013-06-20
2013-06-28,relaxed,7,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.014535814294544532,True,False,,,,0.0,1.0020053510001459e-05,0.08478493545731,0.03397462465082431,0.04078963547175957,equal_weight,0.028362903635038683,0.006815010820935254,0.05824929952249536,0.9999999999999979,1.0477729794899915e-15,CLARABEL,optimal,True,0.24736936404027565,2013-06-27
2013-07-05,relaxed,7,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.03575028617653461,True,False,,,,0.0,4.7467999834405195e-06,0.3496841037894997,0.07244485367759453,0.10129826040490615,equal_weight,0.0273782704490009,0.028853406727311626,0.06712410650269524,0.9999999999999368,2.8487628922491126e-14,CLARABEL,optimal,True,0.2401422059382056,2013-07-04
2013-07-12,relaxed,7,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.12022752194170722,True,False,,,,0.0,5.38273314940052e-06,0.6050181102709105,0.11054916506360382,0.18370321841422305,equal_weight,0.029766369229114492,0.07315405335061922,0.09105914551044962,0.9999999999999779,4.885360610366214e-15,CLARABEL,optimal,True,0.25791439187621257,2013-07-11
2013-07-19,relaxed,7,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.09847522216738092,True,False,,,,0.0,4.828161089792671e-06,0.5745690307423084,0.11029250963125309,0.18292676841378688,equal_weight,0.02859991639760815,0.0726342587825338,0.08546485299347632,0.9999999999999423,1.7836209939559033e-14,CLARABEL,optimal,True,0.24955903218421918,2013-07-18
2013-07-26,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.09123741297291499,True,False,,,,0.0,5.352662730814806e-06,0.7550186326163725,0.11444869747563827,0.19751749842593305,equal_weight,0.024690383423024775,0.08306880095029479,0.06092642844650046,0.9999999999092434,6.697742360728398e-11,CLARABEL,optimal,True,0.2876545351677369,2013-07-25
2013-08-02,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.08619202970840123,True,False,,,,0.0,3.076095370174725e-06,0.8210478993979009,0.11829088009739994,0.20868541801966298,equal_weight,0.024296878416607607,0.09039453792226304,0.058885466171762,0.9999999999999879,2.1094237467877974e-15,CLARABEL,optimal,True,0.2874864342331799,2013-08-01
2013-08-09,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.09727856018330139,True,False,,,,0.0,4.0054514413856435e-06,0.7710073094182783,0.11490365072924281,0.19942144661406508,equal_weight,0.02315611223438791,0.08451779588482226,0.06069581544508751,0.9999999999999886,2.5000195459374295e-15,CLARABEL,optimal,True,0.27455090260016374,2013-08-08
2013-08-16,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.15487590199240647,True,False,,,,0.0,8.260117870986794e-06,0.7660873496890106,0.13370674031487167,0.23603860602441692,equal_weight,0.02232109812658234,0.10233186570954525,0.07323482285842296,0.9999999999999841,2.8310092165878204e-15,CLARABEL,optimal,True,0.26275246377787953,2013-08-15
2013-08-23,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1580991627080507,True,False,,,,0.0,6.266778575514387e-06,0.6892041242553134,0.14000569379033362,0.24236868670242917,equal_weight,0.02164174862634227,0.10236299291209555,0.07379774629887821,0.9999999999999718,3.747002708109903e-15,CLARABEL,optimal,True,0.2553475411776589,2013-08-22
2013-08-30,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.158192412498075,True,False,,,,0.0,7.701389312428364e-06,0.8192902460150526,0.1425420610048888,0.25805273670183904,equal_weight,0.020807402073686386,0.11551067569695023,0.07199015696245553,0.9999999999998975,3.372170741211844e-14,CLARABEL,optimal,True,0.24590715380439415,2013-08-29
2013-09-06,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1895038098113057,True,False,,,,0.0,3.842194533920651e-06,0.8385622229337416,0.15690138896616232,0.2899712314970598,equal_weight,0.020536225989601514,0.13306984253089746,0.07790939993493715,0.9999999999999578,1.7954306078861866e-14,CLARABEL,optimal,True,0.23955338960020522,2013-09-05
2013-09-13,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2348654134974627,True,False,,,,0.0,6.61373106322638e-06,0.8042837123818858,0.15081333009818698,0.281425581372987,equal_weight,0.01999558045433302,0.13061225127480003,0.08656015525449601,0.9999999999999337,1.9270175732888362e-14,CLARABEL,optimal,True,0.23261265352440685,2013-09-12
2013-09-18,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.16982236345503043,True,False,,,,0.0,4.68714257176317e-06,0.843459088041107,0.15127747753246093,0.27973581100458655,equal_weight,0.019572581847596228,0.12845833347212562,0.07451747315851989,0.9999999999999558,1.311795139676583e-14,CLARABEL,optimal,True,0.2274698883000157,2013-09-17
2013-09-27,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.18375497867561902,True,False,,,,0.0,5.162973935241011e-06,0.859603954753138,0.17112050315856145,0.321618408892146,equal_weight,0.01915032236253331,0.15049790573358454,0.07541725077058531,0.9999999999999023,4.784952815917176e-14,CLARABEL,optimal,True,0.22259700218806097,2013-09-26
2013-09-30,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.16865944668290664,True,False,,,,0.0,7.638923901348571e-06,0.8650425051467241,0.1736113552883903,0.32604271960700865,equal_weight,0.018998480162709757,0.15243136431861834,0.07263188033378137,0.9999999999999578,7.677235583369857e-15,CLARABEL,optimal,True,0.22078140152318088,2013-09-27
2013-10-11,relaxed,8,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.15899944365058621,True,False,,,,0.0,8.391509059402225e-06,0.8305169689068677,0.17320135650778357,0.3242810586704257,equal_weight,0.018679799335846375,0.15107970216264216,0.07130163119647574,0.9999999999999245,1.4664532063391022e-14,CLARABEL,optimal,True,0.2183060593764552,2013-10-10
