date,selected_candidate_id,portfolio_return,gross_return,net_return,transaction_cost,turnover,is_rebalance_day,is_candidate_switch_day,nav_gross,nav_net,weight_可转债ETF,previous_weight_可转债ETF,weight_5年国债ETF,previous_weight_5年国债ETF,weight_10年国债ETF,previous_weight_10年国债ETF,weight_信用债ETF,previous_weight_信用债ETF,weight_日利ETF,previous_weight_日利ETF,weight_沪深300ETF,previous_weight_沪深300ETF,weight_中证500ETF,previous_weight_中证500ETF,weight_中证1000ETF,previous_weight_中证1000ETF,weight_中证2000ETF,previous_weight_中证2000ETF,weight_创业板ETF,previous_weight_创业板ETF,weight_红利ETF,previous_weight_红利ETF,weight_半导体ETF,previous_weight_半导体ETF,weight_人工智能ETF,previous_weight_人工智能ETF,weight_新能源ETF,previous_weight_新能源ETF,weight_科创50ETF,previous_weight_科创50ETF,weight_证券ETF,previous_weight_证券ETF,weight_军工ETF,previous_weight_军工ETF,weight_消费ETF,previous_weight_消费ETF,weight_恒生ETF,previous_weight_恒生ETF,weight_白银LOF,previous_weight_白银LOF,weight_纳指ETF,previous_weight_纳指ETF,weight_标普500ETF,previous_weight_标普500ETF,weight_日经225ETF,previous_weight_日经225ETF,weight_欧洲ETF,previous_weight_欧洲ETF,weight_黄金ETF,previous_weight_黄金ETF,weight_有色金属期货ETF,previous_weight_有色金属期货ETF,weight_能源化工期货ETF,previous_weight_能源化工期货ETF,weight_豆粕ETF,previous_weight_豆粕ETF,weight_煤炭ETF,previous_weight_煤炭ETF,weight_原油ETF,previous_weight_原油ETF
2018-01-16,candidate_03,0.002752779557850213,0.002752779557850213,0.002752779557850213,0.0,0.0,False,False,1.0221975302989224,1.0221975302972786,0.0,0.0,0.14924431458534795,0.14924431458534795,0.09682512741199026,0.09682512741199026,0.0,0.0,0.1515196215980716,0.1515196215980716,0.029677275335102057,0.029677275335102057,0.020137997388879326,0.020137997388879326,0.0034657345584266845,0.0034657345584266845,0.0,0.0,0.014554199649332099,0.014554199649332099,0.03141272472843632,0.03141272472843632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017923394510524895,0.017923394510524895,0.013394299276973522,0.013394299276973522,0.06117405902601255,0.06117405902601255,0.08692212775946927,0.08692212775946927,0.04411880820642792,0.04411880820642792,0.02317496112853157,0.02317496112853157,0.055635481157594126,0.055635481157594126,0.0,0.0,0.05305162972975099,0.05305162972975099,0.09619003820286248,0.09619003820286248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05157820574626626,0.05157820574626626
2018-01-17,candidate_03,-0.001718835110712877,-0.001718835110712877,-0.001718835110712877,0.0,0.0,False,False,1.0204405412937605,1.0204405412921196,0.0,0.0,0.14883868182220325,0.14883868182220325,0.09661757242038235,0.09661757242038235,0.0,0.0,0.15111571648817881,0.15111571648817881,0.02989419138483688,0.02989419138483688,0.020189423530722762,0.020189423530722762,0.003464722732785905,0.003464722732785905,0.0,0.0,0.014487597191156118,0.014487597191156118,0.031550180979849816,0.031550180979849816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018261157820862663,0.018261157820862663,0.013290990817605658,0.013290990817605658,0.06201687494617539,0.06201687494617539,0.08763433174885787,0.08763433174885787,0.0437930518294762,0.0437930518294762,0.023143240413406072,0.023143240413406072,0.05544976320248849,0.05544976320248849,0.0,0.0,0.05304049795597625,0.05304049795597625,0.09585703803908009,0.09585703803908009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513549666759554,0.0513549666759554
2018-01-18,candidate_03,0.0012520739215933596,0.0012520739215933596,0.0012520739215933596,0.0,0.0,False,False,1.021718208284051,1.0217182082824081,0.0,0.0,0.14907589692201081,0.14907589692201081,0.09656139986792693,0.09656139986792693,0.0,0.0,0.15138194207254227,0.15138194207254227,0.029855297763441053,0.029855297763441053,0.02010813014183803,0.02010813014183803,0.0034664297604297912,0.0034664297604297912,0.0,0.0,0.014583725386071734,0.014583725386071734,0.0317019283988396,0.0317019283988396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01895711400382966,0.01895711400382966,0.01339719103838043,0.01339719103838043,0.06178615772095172,0.06178615772095172,0.08794396368406948,0.08794396368406948,0.043509717107956564,0.043509717107956564,0.023087224411991486,0.023087224411991486,0.05514872063822031,0.05514872063822031,0.0,0.0,0.0533563867156519,0.0533563867156519,0.09578038888317918,0.09578038888317918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05029838548266908,0.05029838548266908
2018-01-19,candidate_03,-0.0024743015955802656,-0.0024743015927690174,-0.0024743015955802656,2.8112483760160674e-12,9.37082792005356e-09,True,False,1.0191901692939327,1.0191901692894216,0.0,0.0,0.148730433759703,0.14873043393161084,0.09650782057251159,0.09650781790277072,0.0,0.0,0.15121072114259804,0.15121072115489378,0.030012352801196334,0.03001235298636292,0.02015924147243037,0.020159241537236527,0.0034620950900196867,0.0034620949616142745,0.0,0.0,0.014538827872668043,0.014538827875678688,0.031934732229159817,0.0319347323197403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019044021914687903,0.019044021850740205,0.013363795560882307,0.013363795405726102,0.06144404478371094,0.06144404858749901,0.08846816922999116,0.08846816946322648,0.04325057266415779,0.043250571417496914,0.023201970041543115,0.023201969692199845,0.05547577643954465,0.055475776531806555,0.0,0.0,0.0532448074689324,0.05324480749729361,0.09514334393974833,0.0951433439143637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080727301651461,0.05080727296973962
2018-01-22,candidate_03,0.005404813828861571,0.005404813828861571,0.005404813828861571,0.0,0.0,False,False,1.0246987024151724,1.0246987024106369,0.0,0.0,0.14929421778692775,0.14929421778692775,0.09703931942710946,0.09703931942710946,0.0,0.0,0.15162506807924828,0.15162506807924828,0.030170313047471347,0.030170313047471347,0.020151146335658756,0.020151146335658756,0.003457891391984666,0.003457891391984666,0.0,0.0,0.014521437403746843,0.014521437403746843,0.03217001480020296,0.03217001480020296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019608737923231565,0.019608737923231565,0.013547096183777536,0.013547096183777536,0.059810348941193046,0.059810348941193046,0.0885286707548988,0.0885286707548988,0.04315260879418248,0.04315260879418248,0.02321153035284939,0.02321153035284939,0.05518329508288956,0.05518329508288956,0.0,0.0,0.05355674949793124,0.05355674949793124,0.09510277913340218,0.09510277913340218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04986877506329427,0.04986877506329427
2018-01-23,candidate_03,0.005198038462518993,0.005198038462518993,0.005198038462518993,0.0,0.0,False,False,1.0300251256828197,1.0300251256782607,0.0,0.0,0.1486109217399887,0.1486109217399887,0.09696973048638996,0.09696973048638996,0.0,0.0,0.15085053767323095,0.15085053767323095,0.03038885063917608,0.03038885063917608,0.02029829613843285,0.02029829613843285,0.003490192405939066,0.003490192405939066,0.0,0.0,0.014797812275440135,0.014797812275440135,0.03220081779779307,0.03220081779779307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019429797985973184,0.019429797985973184,0.013540645977108235,0.013540645977108235,0.061313338885815,0.061313338885815,0.08879048708458027,0.08879048708458027,0.04307373647379056,0.04307373647379056,0.023023107066954027,0.023023107066954027,0.055084076963416856,0.055084076963416856,0.0,0.0,0.053760828946991204,0.053760828946991204,0.09469468277573508,0.09469468277573508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04968213868324485,0.04968213868324485
2018-01-24,candidate_03,0.0017660565904153924,0.0017660565904153924,0.0017660565904153924,0.0,0.0,False,False,1.0318442083443253,1.031844208339758,0.0,0.0,0.14789771441724403,0.14789771441724403,0.09626644353964127,0.09626644353964127,0.0,0.0,0.15007345522123655,0.15007345522123655,0.0305364273032051,0.0305364273032051,0.02022056147210507,0.02022056147210507,0.0034679251804478083,0.0034679251804478083,0.0,0.0,0.014694845009576416,0.014694845009576416,0.03252147244414662,0.03252147244414662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402471284737207,0.019402471284737207,0.01347062514946713,0.01347062514946713,0.06130675228530313,0.06130675228530313,0.08953704704526037,0.08953704704526037,0.042901766673301575,0.042901766673301575,0.023141480621010187,0.023141480621010187,0.0553884674818984,0.0553884674818984,0.0,0.0,0.053972266648358934,0.053972266648358934,0.09447865442736404,0.09447865442736404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050721623795696225,0.050721623795696225
2018-01-25,candidate_03,-0.0024998640040768513,-0.0024998640040768513,-0.0024998640040768513,0.0,0.0,False,False,1.0292647381500701,1.0292647381455144,0.0,0.0,0.14781061271401544,0.14781061271401544,0.09609673127405734,0.09609673127405734,0.0,0.0,0.14982529806832184,0.14982529806832184,0.03050343374225532,0.03050343374225532,0.020338950971329428,0.020338950971329428,0.0035039259197931984,0.0035039259197931984,0.0,0.0,0.015082520192307389,0.015082520192307389,0.032563752742280384,0.032563752742280384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02006194547456357,0.02006194547456357,0.013611667365167527,0.013611667365167527,0.060531136784223984,0.060531136784223984,0.08958851728864364,0.08958851728864364,0.042674087854685246,0.042674087854685246,0.023321893882236926,0.023321893882236926,0.055290820763499546,0.055290820763499546,0.0,0.0,0.05392153303079511,0.05392153303079511,0.09472184959024361,0.09472184959024361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05055132234158058,0.05055132234158058
2018-01-26,candidate_03,0.00040251414251248784,0.0004025141426019155,0.00040251414251248784,8.942767008683626e-14,2.980922336227876e-10,True,False,1.0296790317636568,1.0296790317590074,0.0,0.0,0.14830653656348636,0.14830653656683268,0.09591200995440032,0.09591200989512287,0.0,0.0,0.15022321815927528,0.1502232181581875,0.030384881184983233,0.03038488119019528,0.02035964393807546,0.020359643939954947,0.0035042632054246656,0.0035042632023880023,0.0,0.0,0.015067388994821204,0.015067388995415997,0.032505552874307314,0.032505552877331645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019709612823502018,0.01970961282215156,0.01381098311068127,0.013810983106502289,0.06025263028227687,0.060252630405544405,0.08839659372628811,0.08839659373341403,0.04354316714046728,0.04354316706897836,0.023111055787493156,0.023111055779762316,0.0551673092106219,0.055167309213609635,0.0,0.0,0.0535223345551539,0.053522334556761836,0.09530155356187828,0.09530155356179587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509212649268635,0.05092126492605086
2018-01-29,candidate_03,-0.004328474971730984,-0.004328474971730984,-0.004328474971730984,0.0,0.0,False,False,1.0252220918457517,1.0252220918411223,0.0,0.0,0.14828598108330512,0.14828598108330512,0.09608022918486554,0.09608022918486554,0.0,0.0,0.1502121205050644,0.1502121205050644,0.030525806902163045,0.030525806902163045,0.020369612320601124,0.020369612320601124,0.00349441264719017,0.00349441264719017,0.0,0.0,0.015167143880748161,0.015167143880748161,0.03285183796380277,0.03285183796380277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019719975730537954,0.019719975730537954,0.013706344224933194,0.013706344224933194,0.06034784087124871,0.06034784087124871,0.08956714207403309,0.08956714207403309,0.04327170551801088,0.04327170551801088,0.023196760802087105,0.023196760802087105,0.055145112522936045,0.055145112522936045,0.0,0.0,0.05336727027639059,0.05336727027639059,0.09468150096088555,0.09468150096088555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000920253119672,0.05000920253119672
2018-01-30,candidate_03,-0.006291883555956735,-0.006291883555956735,-0.006291883555956735,0.0,0.0,False,False,1.0187715138248639,1.0187715138202635,0.0,0.0,0.1490051315444432,0.1490051315444432,0.09648118318364475,0.09648118318364475,0.0,0.0,0.15090117974780942,0.15090117974780942,0.0300782021621533,0.0300782021621533,0.020193698355623794,0.020193698355623794,0.0034714560114862416,0.0034714560114862416,0.0,0.0,0.015064807491689059,0.015064807491689059,0.03267383136296648,0.03267383136296648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01947499673386866,0.01947499673386866,0.013533733302434497,0.013533733302434497,0.05900255684766981,0.05900255684766981,0.08921916810794078,0.08921916810794078,0.043306792726157305,0.043306792726157305,0.023504340314296074,0.023504340314296074,0.055779510785789466,0.055779510785789466,0.0,0.0,0.053599273389761136,0.053599273389761136,0.0946463398884649,0.0946463398884649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05006379804380129,0.05006379804380129
2018-01-31,candidate_03,-0.0035380905794399906,-0.0035380905794399906,-0.0035380905794399906,0.0,0.0,False,False,1.0151670079291983,1.0151670079246142,0.0,0.0,0.1499404110070645,0.1499404110070645,0.09694447069304489,0.09694447069304489,0.0,0.0,0.1518883816244837,0.1518883816244837,0.02995906725794793,0.02995906725794793,0.020318500146369056,0.020318500146369056,0.003484905325943257,0.003484905325943257,0.0,0.0,0.0150354184084131,0.0150354184084131,0.032567947683439215,0.032567947683439215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01933946143525974,0.01933946143525974,0.013652806083480764,0.013652806083480764,0.0585793114624869,0.0585793114624869,0.08883005698693752,0.08883005698693752,0.043119009907136664,0.043119009907136664,0.023461121342331876,0.023461121342331876,0.05566933166337063,0.05566933166337063,0.0,0.0,0.05344379909735255,0.05344379909735255,0.09445017152734934,0.09445017152734934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04931582834758855,0.04931582834758855
2018-02-01,candidate_03,-0.0035755006718591505,-0.0035755006718591505,-0.0035755006718591505,0.0,0.0,False,False,1.0115372776102982,1.0115372776057305,0.0,0.0,0.15027989407508605,0.15027989407508605,0.09747956402043123,0.09747956402043123,0.0,0.0,0.15248228499769229,0.15248228499769229,0.030157233608136467,0.030157233608136467,0.019957780373833674,0.019957780373833674,0.003411666310475853,0.003411666310475853,0.0,0.0,0.014605819130120018,0.014605819130120018,0.032653210089072605,0.032653210089072605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018981372968194035,0.018981372968194035,0.013332788312543748,0.013332788312543748,0.0598292906834102,0.0598292906834102,0.08893270404002897,0.08893270404002897,0.043426653805817686,0.043426653805817686,0.023287458585576896,0.023287458585576896,0.0553355601975936,0.0553355601975936,0.0,0.0,0.05291122198738783,0.05291122198738783,0.09492436036903329,0.09492436036903329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04801113644556579,0.04801113644556579
2018-02-02,candidate_03,-0.0003251357582791294,-0.0003251357500923514,-0.0003251357582791294,8.186778023989287e-12,2.7289260079964295e-08,True,False,1.011208390678796,1.0112083906659486,0.0,0.0,0.15085072740527602,0.15085072745126615,0.097742563986687,0.09774255137409012,0.0,0.0,0.15307967194437574,0.15307967185073243,0.03005285956721316,0.030052859717161453,0.01942860599735101,0.019428606055286096,0.0032907326868567943,0.0032907326338379316,0.0,0.0,0.014388941865101874,0.014388941894056444,0.03273989643494167,0.032739896531966614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018863272454166538,0.0188632724436678,0.012909955380343492,0.01290995531273052,0.05926575237211645,0.05926576521081865,0.08946534490411139,0.08946534510673375,0.0432722880607476,0.04327228739451366,0.02335490388436166,0.02335490374333649,0.05566745761823412,0.055667457717934146,0.0,0.0,0.05296516058571824,0.05296516067342311,0.09505598952344968,0.09505598955418318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047605875328947514,0.04760587533426172
2018-02-05,candidate_03,-0.00936331231548887,-0.00936331231548887,-0.00936331231548887,0.0,0.0,False,False,1.0017401307008278,1.0017401306881004,0.0,0.0,0.15097121047230563,0.15097121047230563,0.09797595876190882,0.09797595876190882,0.0,0.0,0.15321777151609198,0.15321777151609198,0.0302469368772034,0.0302469368772034,0.019425679065719084,0.019425679065719084,0.0032703160051304222,0.0032703160051304222,0.0,0.0,0.014429538456637851,0.014429538456637851,0.03306564936687718,0.03306564936687718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018813525813310118,0.018813525813310118,0.012930969538558653,0.012930969538558653,0.059017430471664245,0.059017430471664245,0.08917405691366025,0.08917405691366025,0.04349322633907642,0.04349322633907642,0.02333025349165058,0.02333025349165058,0.055218737906604164,0.055218737906604164,0.0,0.0,0.05239319027739874,0.05239319027739874,0.09515659193871301,0.09515659193871301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047868956787489356,0.047868956787489356
