date,is_rebalance_day,portfolio_return,gross_return,net_return,turnover,benchmark_status,skip_reason,weight_可转债ETF,weight_5年国债ETF,weight_10年国债ETF,weight_信用债ETF,weight_日利ETF,weight_沪深300ETF,weight_中证500ETF,weight_中证1000ETF,weight_中证2000ETF,weight_创业板ETF,weight_红利ETF,weight_半导体ETF,weight_人工智能ETF,weight_新能源ETF,weight_科创50ETF,weight_证券ETF,weight_军工ETF,weight_消费ETF,weight_恒生ETF,weight_白银LOF,weight_纳指ETF,weight_标普500ETF,weight_日经225ETF,weight_欧洲ETF,weight_黄金ETF,weight_有色金属期货ETF,weight_能源化工期货ETF,weight_豆粕ETF,weight_煤炭ETF,weight_原油ETF,nav_gross,nav_net
2020-01-02,False,0.00830041702033742,0.00830041702033742,0.00830041702033742,0.0,ok,,0.0,0.04756541479060186,0.047422991159568155,0.04741567292241583,0.04743684320148285,0.048298175993039795,0.0478838353552626,0.047613868247489685,0.0,0.04752369134481349,0.04814504293899048,0.04600230277929334,0.0,0.0,0.0,0.04891901029428961,0.04766534212596422,0.04930905531089678,0.04759782217667887,0.04783952319844049,0.04760852788299415,0.047257107111705214,0.047071162750965595,0.047074837252054885,0.04785217207396447,0.0,0.0,0.0,0.0,0.04649760108908732,1.0881935663626103,1.0875627049154513
2020-01-03,True,0.0037446670008786462,0.0037486596890582676,0.0037446670008786462,0.013308960598737492,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.0922728337187264,1.0916352650879346
2020-01-06,False,0.002196969836925809,0.002196969836925809,0.002196969836925809,0.0,ok,,0.0,0.04739709454830361,0.04744470945939077,0.04745053576707602,0.047457792360485127,0.04732686296658951,0.047530980165856315,0.047636706158042934,0.0,0.04741432780932592,0.047328020433626716,0.04750480079079718,0.0,0.0,0.0,0.047260305987192185,0.04824112326471264,0.04717459493994648,0.04747150119253315,0.04829987105426416,0.04765739445724192,0.04793143991010197,0.047398078310257066,0.04765337665617349,0.048173237168796464,0.0,0.0,0.0,0.0,0.04824724659928595,1.0946725241881,1.0940335548382571
2020-01-07,False,0.0036485318124968576,0.0036485318124968576,0.0036485318124968576,0.0,ok,,0.0,0.04734275975706479,0.04740230451353314,0.047383751442835326,0.04735564893451299,0.047040566319870226,0.04796424508150243,0.04798744463846692,0.0,0.04795406706578944,0.04712746602969213,0.047781391180593394,0.0,0.0,0.0,0.04715670413060841,0.04868794572136543,0.047149424294595677,0.04691401482852038,0.04883657684871236,0.046977685160533515,0.04689251865804613,0.04694990383002346,0.04691379852725142,0.04912113272688362,0.0,0.0,0.0,0.0,0.04906065030959844,1.0986664717168664,1.0980251710670235
2020-01-08,False,-0.006149478796827279,-0.006149478796827279,-0.006149478796827279,0.0,ok,,0.0,0.04714892595296391,0.04720125465279525,0.04725509033314088,0.04718915186603613,0.04723333178026792,0.048406525817049094,0.04859044450855209,0.0,0.048688304470825755,0.04727765236725581,0.04725996084479691,0.0,0.0,0.0,0.04734497275264554,0.04857212593197989,0.048022672526658206,0.04698441551253504,0.04785872957948211,0.047284530182215886,0.04692143463254386,0.04699361525822981,0.04729168596075759,0.048508701058482685,0.0,0.0,0.0,0.0,0.0479664740107853,1.0919102455442584,1.0912728885591643
2020-01-09,False,0.004108328202808668,0.004108328202808668,0.004108328202808668,0.0,ok,,0.0,0.04749353392183987,0.04749506575016184,0.04750362129954721,0.04748682451311246,0.04705662448322761,0.048028435899448774,0.048304406095527254,0.0,0.04818293087320061,0.04724668754399095,0.04647092433459922,0.0,0.0,0.0,0.04619023502613792,0.04954974461934529,0.047990360920911676,0.04660843234742183,0.04906749070400622,0.0470004124013295,0.0466322034305143,0.04655096385831159,0.04669289482290552,0.049724192012625186,0.0,0.0,0.0,0.0,0.048724015141834824,1.0963961712009638,1.0957561957441924
2020-01-10,True,0.0026544819627684823,0.002658084272462311,0.0026544819627684823,0.012007698979429486,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.099310484620021,1.0986648608013871
2020-01-13,False,0.006749610535063373,0.006749610535063373,0.006749610535063373,0.0,ok,,0.0,0.04754126410841479,0.047674530921407055,0.04753712595716987,0.04750228913396779,0.04748138570207342,0.047293492609809834,0.04742956830934297,0.0,0.04728620498124317,0.04734761912315635,0.0493596136340163,0.0,0.0,0.0,0.047584492690770405,0.04707620415714354,0.04733995029013213,0.047858371359672726,0.04738547935469609,0.04818456635971168,0.04798635604275052,0.0474060628794472,0.047833257968406005,0.04763216456396011,0.0,0.0,0.0,0.0,0.04725999985270762,1.1067304022483178,1.106080420720356
2020-01-14,False,-0.005024276328693357,-0.005024276328693357,-0.005024276328693357,0.0,ok,,0.0,0.04722371398121888,0.04733620085188342,0.04721610311210532,0.04718758388076694,0.047673598902367595,0.04776041629167308,0.047739737915491985,0.0,0.047764399552805585,0.047206446739210255,0.05185726729371811,0.0,0.0,0.0,0.0478118907910755,0.047292630490086376,0.047720996390816076,0.047870365029973286,0.04706779010275638,0.047600887703639905,0.04753093664774012,0.04700207234248632,0.047343482780935926,0.047312821445885396,0.0,0.0,0.0,0.0,0.04648065775336321,1.101169882886056,1.1005231670448996
2020-01-15,False,5.5308000908170274e-05,5.5308000908170274e-05,5.5308000908170274e-05,0.0,ok,,0.0,0.04749786321955396,0.047535888661884046,0.04745499349256883,0.04743296357196946,0.04770908434840666,0.047794651831900646,0.04785454146614954,0.0,0.04769621208181777,0.04768639505520503,0.051171507683133714,0.0,0.0,0.0,0.04741261298295291,0.04711554147303466,0.04758047225003125,0.047807971526107745,0.0465554357990803,0.04803176312738122,0.04810689309748836,0.04719611703325906,0.047285159722246034,0.04693959982525913,0.0,0.0,0.0,0.0,0.04613433175056938,1.101230786390939,1.1005840347812221
2020-01-16,False,0.0003436761289655745,0.0003436761289655745,0.0003436761289655745,0.0,ok,,0.0,0.04751545738374106,0.04754899614267682,0.04745236899690125,0.04743412624136832,0.047341578145954924,0.04764875190633153,0.047788765724594784,0.0,0.04761623331436104,0.04752271839085775,0.05271637221663395,0.0,0.0,0.0,0.04718117813407549,0.04669705863818753,0.047654136261873405,0.047622864426915,0.04687428472005065,0.04771954878231967,0.04794746828977998,0.046847132492502455,0.04728254461922529,0.047340433919706305,0.0,0.0,0.0,0.0,0.04624798125194244,1.1016092531247035,1.100962279241897
2020-01-17,True,-5.399809510862637e-05,-5.0601572763846184e-05,-5.399809510862637e-05,0.01132174114926729,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.1015535099639242,1.1009028293760315
2020-01-20,False,0.007162556533818565,0.007162556533818565,0.007162556533818565,0.0,ok,,0.0,0.04766603479373522,0.04765867870864145,0.04759670023568225,0.047639036144498735,0.04767888794429277,0.047351377348101756,0.047370156773249954,0.0,0.047672773565267855,0.047298481008012885,0.047306841105009684,0.0,0.0,0.0,0.04785353071853466,0.04738215353395923,0.04724097270130593,0.047651828167071295,0.04783890691657984,0.04850245430047049,0.04777803329148423,0.047796697293098205,0.0476214573396863,0.04759349406467767,0.0,0.0,0.0,0.0,0.04750150404663923,1.109443449254067,1.108788108129678
2020-01-21,False,-0.006874371970326971,-0.006874371970326971,-0.006874371970326971,0.0,ok,,0.0,0.04734839196059139,0.047368444176636416,0.04725821063035523,0.04729505649740547,0.047681946931392966,0.04780333616672756,0.04771944014316232,0.0,0.048531098132412784,0.046962112224259105,0.04975342402886168,0.0,0.0,0.0,0.04820448351670784,0.047936197083806704,0.04682945713942072,0.04731294651289118,0.04755267061915945,0.04827573029636065,0.04748267195545451,0.047326290099664534,0.04728279167126411,0.04726890946584095,0.0,0.0,0.0,0.0,0.04680639074762416,1.101816722303852,1.1011658862381195
2020-01-22,False,0.004689751051132642,0.004689751051132642,0.004689751051132642,0.0,ok,,0.0,0.04790135698202731,0.04780708831018006,0.047585329888338385,0.04762813067289058,0.0471392626207753,0.04757037292043609,0.04754727094478414,0.0,0.048533552478355016,0.046420929647410764,0.05012640968766755,0.0,0.0,0.0,0.0477028882537235,0.047849327716716204,0.046149369098745986,0.046547356054067145,0.048153575154367,0.04794335164567953,0.047811344924869666,0.04734728394246674,0.04718193286699833,0.048043408298749785,0.0,0.0,0.0,0.0,0.04701045789075059,1.106983968435432,1.106330080110576
2020-01-23,True,-0.014300322051598835,-0.014295598298605649,-0.014300322051598835,0.015745843310623196,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.0911589702996827,1.0905092036696236
2020-02-03,False,-0.044735425613299365,-0.044735425613299365,-0.044735425613299365,0.0,ok,,0.0,0.04859042805439916,0.04845680591639629,0.048357025108015435,0.0483525293019419,0.046867058503841236,0.046508855634221795,0.046597903439309314,0.0,0.04667247436435102,0.04721211859326511,0.04763363988402477,0.0,0.0,0.0,0.04639594703240877,0.047527564003008116,0.0464712742550687,0.047498260546315715,0.04825407090989596,0.048166664647895034,0.04815274081776531,0.048131890707966425,0.047833065583737004,0.04863579237751214,0.0,0.0,0.0,0.0,0.04768389031866043,1.042345509351557,1.0417248103082428
2020-02-04,False,0.013826286052757191,0.013826286052757191,0.013826286052757191,0.0,ok,,0.0,0.05162303768344803,0.051314437965720924,0.050869503762191584,0.05059773825928578,0.04492426231786467,0.04473227917751813,0.04393527560295449,0.0,0.04503494124366618,0.044808777748482666,0.044883351926010506,0.0,0.0,0.0,0.043731363907437475,0.04477796910889279,0.04377776812175199,0.047827805816916785,0.051037589423354984,0.049299615089550726,0.04963333231926704,0.049501962954188336,0.048667069012425,0.05224934696970456,0.0,0.0,0.0,0.0,0.04677257158936696,1.0567572765296585,1.0561279955238188
2020-02-05,False,0.009835061915284521,0.009835061915284521,0.009835061915284521,0.0,ok,,0.0,0.05039527738398977,0.05057356274117532,0.050126855588116644,0.049912176014283424,0.04565584109259406,0.0448660049851415,0.04392525976869644,0.0,0.04722957429407804,0.0453675191484624,0.04617740536612471,0.0,0.0,0.0,0.042990381024531905,0.04478849910347625,0.044946923529892664,0.04778779416407336,0.05016934671957009,0.05034990673074866,0.04928050807032942,0.04896453844305167,0.04858494859677865,0.05112683294696743,0.0,0.0,0.0,0.0,0.04678084428791724,1.067150549773755,1.0665150797502607
2020-02-06,False,0.01603543282203448,0.01603543282203448,0.01603543282203448,0.0,ok,,0.0,0.04998219798284733,0.0500936635924376,0.04968708381465387,0.0494413343944899,0.04565490348909445,0.045386529795806325,0.04498843060382503,0.0,0.04818607240426249,0.04550489136215896,0.04591377187785046,0.0,0.0,0.0,0.0431921252261674,0.045459560984859974,0.045359146248032306,0.04729046577345308,0.04973757657299348,0.05068809044032258,0.04909853526433776,0.048805760169309216,0.04890919898761531,0.05029542825995547,0.0,0.0,0.0,0.0,0.04632523275552667,1.0842627707256491,1.0836171106652828
2020-02-07,True,0.00471868640552757,0.004728856043496549,0.00471868640552757,0.033898793229931286,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.0893900932817335,1.088730359994176
2020-02-10,False,0.002936513774639939,0.002936513774639939,0.002936513774639939,0.0,ok,,0.0,0.0474696292767725,0.04746118056126712,0.04739492384698274,0.04740578103357743,0.04728546674802896,0.04785136244120162,0.04786023165473712,0.0,0.04764049340059404,0.0472820787902042,0.04934852601571778,0.0,0.0,0.0,0.04744599596319716,0.04844539803915837,0.04795816306781371,0.047301134419844904,0.0475035032830583,0.0484908895234821,0.04750362780076023,0.047135225634122556,0.04709870557293909,0.04761459904441951,0.0,0.0,0.0,0.0,0.046503083882120155,1.0925891022966117,1.0919274316931677
2020-02-11,False,0.0028099978887788685,0.0028099978887788685,0.0028099978887788685,0.0,ok,,0.0,0.04740980868516114,0.04740405074645452,0.04730221367761088,0.04726462754578064,0.047304660658888255,0.04817463444132655,0.048382880100514336,0.0,0.048015192189920106,0.04794999587373984,0.04792323843579855,0.0,0.0,0.0,0.04776538130896224,0.04861161236753237,0.04841237041493067,0.04703795424974254,0.0473102862577425,0.04910715167576468,0.04745124971536915,0.04691090504432567,0.046749839543697075,0.0476531510079969,0.0,0.0,0.0,0.0,0.04585879605874093,1.0956592753673677,1.0949957454709252
2020-02-12,False,0.009173408057721535,0.009173408057721535,0.009173408057721535,0.0,ok,,0.0,0.047305349491161226,0.04730607009938829,0.04721743329919069,0.047127492696163883,0.047679984220163625,0.04782510677969356,0.048115120876541094,0.0,0.047538817448004325,0.04807743258686968,0.04824129689282573,0.0,0.0,0.0,0.047580756901170626,0.04804532337824248,0.04857319225511316,0.04737241197003036,0.04728567513506077,0.05017043543327306,0.04796677723904682,0.04699463176023808,0.04670299023170247,0.0473967607065776,0.0,0.0,0.0,0.0,0.045476940599542104,1.10571020499254,1.105040588265599
2020-02-13,False,0.003874599397889132,0.003874599397889132,0.003874599397889132,0.0,ok,,0.0,0.04682910025334371,0.046874793441126245,0.04678822581152475,0.04670189327561577,0.0475820791140429,0.048355189935565174,0.04879110752077095,0.0,0.048534163982747305,0.047770117081833596,0.04927931628424906,0.0,0.0,0.0,0.04795333958889887,0.048582679157045464,0.04829487438839583,0.04721901105197423,0.046320963225720456,0.05072806493035964,0.04836613430053277,0.046482161174242344,0.046611997486172375,0.04687123376776155,0.0,0.0,0.0,0.0,0.045063554228076695,1.1099943890870438,1.1093221778635358
2020-02-14,True,-0.002307262385820296,-0.0022993745977031932,-0.002307262385820296,0.026292627057009223,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.1074420961851839,1.1067626805287951
2020-02-17,False,0.016765604104879053,0.016765604104879053,0.016765604104879053,0.0,ok,,0.0,0.04772722069602714,0.047723642896708725,0.047821741082706655,0.04773734890564031,0.0480550414481677,0.04778579818560459,0.047922027979327556,0.0,0.047704785547856086,0.048008236583335855,0.04843970053168308,0.0,0.0,0.0,0.048594737963441964,0.04778913381095783,0.048101675198630116,0.04794730384378638,0.04789318708622494,0.044843326532455555,0.04567659808513147,0.04746654787468534,0.04751704246938406,0.04778349748436006,0.0,0.0,0.0,0.0,0.047461405793884276,1.1260090319389022,1.1253182254685958
2020-02-18,False,0.0020091401412466146,0.0020091401412466146,0.0020091401412466146,0.0,ok,,0.0,0.046871768675279646,0.04686030582038607,0.04703320105404928,0.046946460945043726,0.04829656219852112,0.04859167705430017,0.04890561301502888,0.0,0.0489016297881893,0.04804112584997027,0.04906344925620762,0.0,0.0,0.0,0.05029834976735495,0.05038378863619835,0.04812170921044454,0.04743300214183026,0.04737293961975082,0.04441489952308631,0.045203201897310794,0.046425942777035184,0.04727500246205343,0.04714354211540673,0.0,0.0,0.0,0.0,0.046415828192552175,1.1282713418843768,1.1275791474870611
2020-02-19,False,0.00031884363562039754,0.00031884363562039754,0.00031884363562039754,0.0,ok,,0.0,0.046768906085171605,0.04667533761767634,0.0470296692537605,0.04686119152689257,0.04790321800523275,0.048885908088595414,0.050071996150745535,0.0,0.04925131579800655,0.047981369197227536,0.05125091028713314,0.0,0.0,0.0,0.0498475134216489,0.05176341026429262,0.04777061294903978,0.046755744825126615,0.047385523720450566,0.043317114544419104,0.044474367235238954,0.04590384567751879,0.04676452612993875,0.04727721183837225,0.0,0.0,0.0,0.0,0.04606030738351144,1.1286310840209894,1.1279386689218955
2020-02-20,False,0.012434881315341251,0.012434881315341251,0.012434881315341251,0.0,ok,,0.0,0.046764033325097605,0.046649509044681764,0.04706027996908699,0.04685325014641922,0.04789980562492642,0.04847878816634007,0.04967682370749624,0.0,0.048387539715609953,0.04792951601054254,0.051884026821565656,0.0,0.0,0.0,0.04993158806445707,0.050681185233318264,0.0483757928675486,0.046863360394460055,0.04855333623957578,0.04279910424801055,0.04432063024729662,0.04614653689004242,0.04637562334854664,0.0477989074273137,0.0,0.0,0.0,0.0,0.04657036250766363,1.1426654775995952,1.1419644524009231
2020-02-21,True,0.004165394507510788,0.004177804421986411,0.004165394507510788,0.04136638158541028,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.147439310484762,1.1467211848587266
2020-02-24,False,0.0007725194718291663,0.0007725194718291663,0.0007725194718291663,0.0,ok,,0.0,0.047467560105320626,0.047511400744092526,0.0473772792486979,0.04742565243018141,0.047581642248653765,0.04817279299894191,0.04849057732673603,0.0,0.04832204258997447,0.04770638555535745,0.04889748653669076,0.0,0.0,0.0,0.04724332575086108,0.04879147941317361,0.04717610006187365,0.04701748189891956,0.048255624115234104,0.0463605357216819,0.046954774727810615,0.047064383875949675,0.046914658940724774,0.04837625040349868,0.0,0.0,0.0,0.0,0.046892565305625133,1.1483257296948537,1.147607049302789
2020-02-25,False,-0.0022677835436972407,-0.0022677835436972407,-0.0022677835436972407,0.0,ok,,0.0,0.04751979573223259,0.04757369285924455,0.047384326923438407,0.04739800491237753,0.04716638884269636,0.04858024263287965,0.049403208020427,0.0,0.04902758386662652,0.04734867280235229,0.05163950790618399,0.0,0.0,0.0,0.04725122488151862,0.04913727312176212,0.04660452677077774,0.04614389951706566,0.04926093393030725,0.04450227483864965,0.045902243418237024,0.046538178228376983,0.04603530693985296,0.049386294848855074,0.0,0.0,0.0,0.0,0.046196419006137704,1.1457215755022476,1.145004524921749
2020-02-26,False,-0.0171541423479532,-0.0171541423479532,-0.0171541423479532,0.0,ok,,0.0,0.04760072842473319,0.04768526014523098,0.04753804797179677,0.047507628549766784,0.04718162314882049,0.04901337165693239,0.04975355373400055,0.0,0.04950000506889098,0.04684879567175487,0.052464118197356004,0.0,0.0,0.0,0.04771436952197117,0.049194055021489984,0.04657253139942769,0.04612445706111356,0.04796224666887003,0.04524061755004563,0.04598535562948174,0.04606369687812969,0.04580192078618523,0.0484753554008027,0.0,0.0,0.0,0.0,0.04577226151319928,1.1260677045049607,1.1253629543121908
2020-02-27,False,-0.002062194252103616,-0.002062194252103616,-0.002062194252103616,0.0,ok,,0.0,0.048437119523731434,0.04855729460868464,0.04841457794103692,0.04834834844528085,0.047607406482912104,0.04860236834432846,0.04898701074256778,0.0,0.04825206678521044,0.04779372916767075,0.048146488922139755,0.0,0.0,0.0,0.04764226793715278,0.04910300562213855,0.046964391532887347,0.04667650307495516,0.04816145769709524,0.044841652683076154,0.04555726901012004,0.04659518512534721,0.0459564742708545,0.04959182462966757,0.0,0.0,0.0,0.0,0.04576355745314201,1.123745534157251,1.1230422372962778
2020-02-28,True,-0.033093044043481276,-0.03308559584050486,-0.033093044043481276,0.024827343254702934,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.0865657435865521,1.0858773510747424
2020-03-02,False,0.018277463702843864,0.018277463702843864,0.018277463702843864,0.0,ok,,0.0,0.04946177852739606,0.04940370585595143,0.04925416112910069,0.049274427190067284,0.0475790229384394,0.04679990644871904,0.04620467603943041,0.0,0.046542246503021016,0.04788200937483014,0.04674469256598363,0.0,0.0,0.0,0.04607415386670228,0.04642134050627563,0.047219258201523506,0.04827953058412068,0.04671043851306662,0.0471113545236932,0.0476522300046568,0.048812635239436054,0.047826951788081044,0.048631010917703055,0.0,0.0,0.0,0.0,0.04611446928180163,1.1064254095257087,1.105724434944751
2020-03-03,False,0.001505680128953951,0.001505680128953951,0.001505680128953951,0.0,ok,,0.0,0.04848834262719198,0.04852128276362228,0.04845169438772878,0.04838276442687992,0.04842388350156897,0.047640765963072505,0.04782643487820102,0.0,0.04705857251718281,0.048474777555120314,0.04601844395148546,0.0,0.0,0.0,0.04749346315859875,0.04736498665534491,0.047810931950283096,0.04774105950047154,0.04528867089810964,0.04785145497552159,0.04769595510859469,0.048221814181287036,0.04750887224903419,0.04669037781477164,0.0,0.0,0.0,0.0,0.047045450935928566,1.1080913322790011,1.1073893022545462
2020-03-04,False,2.6523042145473394e-05,2.6523042145473394e-05,2.6523042145473394e-05,0.0,ok,,0.0,0.04842419310773864,0.04844443179174885,0.048360224360556904,0.048311946526509046,0.04831549508211036,0.047895490297810255,0.048112690817273464,0.0,0.04785712150257278,0.0485303841520149,0.0460168315049726,0.0,0.0,0.0,0.04787980260281095,0.04834721436480121,0.048149642799268005,0.04776757199074448,0.04490287414941087,0.047243973945177625,0.04739406819430282,0.047294595113455296,0.04694283818002076,0.046541210090467605,0.0,0.0,0.0,0.0,0.047267399426232315,1.1081207222321081,1.1074186735876814
2020-03-05,False,0.010587816987045464,0.010587816987045464,0.010587816987045464,0.0,ok,,0.0,0.04849408912070286,0.048529884108927265,0.04833286469302531,0.048311625927355537,0.048658213690215,0.04804961980270751,0.04835018108252567,0.0,0.04776434963428116,0.048969603188336784,0.04414615644675696,0.0,0.0,0.0,0.04920594901754784,0.048345932083607,0.048953733634048764,0.04734040524346108,0.045060533514585416,0.04673047850934966,0.046817376379845864,0.04705592438095754,0.04563766000321827,0.04754026930428006,0.0,0.0,0.0,0.0,0.04770515023426419,1.1198533016386543,1.1191438198316643
2020-03-06,True,-0.010452454062317488,-0.010444938117704538,-0.010452454062317488,0.025053148709833294,ok,,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,1.1081565032021314,1.1074460204657472
2020-03-09,False,-0.03380201993729415,-0.03380201993729415,-0.03380201993729415,0.0,ok,,0.0,0.04818637642425613,0.04830408467621831,0.0481216755422062,0.04813268068819728,0.04721652974034089,0.04784507003054734,0.047829675083819016,0.0,0.04789479352644852,0.04771022627177097,0.04742321278408609,0.0,0.0,0.0,0.04634099982268413,0.04779245085206568,0.04721846870895249,0.04710824351652116,0.04840507763609434,0.04689457281587995,0.04707149348624148,0.0475413136261193,0.04675351025718269,0.04912115647980395,0.0,0.0,0.0,0.0,0.04708838803056374,1.0706985749872509,1.070012108002487
2020-03-10,False,0.01668126801848907,0.01668126801848907,0.01668126801848907,0.0,ok,,0.0,0.05021228626436616,0.05061721347654386,0.04980279426059663,0.04982252446892181,0.04731493204128721,0.04768988250991189,0.04750835026118005,0.0,0.047269142261153446,0.04806478715679184,0.045318237422190676,0.0,0.0,0.0,0.04647885210971971,0.0469656710053946,0.0473838930758413,0.04699688258391585,0.048045290858364904,0.045546847738691734,0.04606134841121789,0.04805325020855405,0.04653367413348472,0.05046723792478242,0.0,0.0,0.0,0.0,0.04384690182708888,1.0885591848836276,1.087861266759105
2020-03-11,False,-0.014015475153978038,-0.014015475153978038,-0.014015475153978038,0.0,ok,,0.0,0.049240226909319826,0.04940483577325765,0.048949809469849705,0.048995315987560316,0.047565024468107724,0.04794770848996622,0.04797733455273988,0.0,0.04764840339989329,0.047949973616979655,0.04815437971474746,0.0,0.0,0.0,0.04721948930736557,0.04837356468907651,0.04752590583780611,0.046891375947116794,0.04812249697069908,0.04639164500231772,0.04668352991249836,0.04780638917634689,0.046826773792636986,0.049001575833893564,0.0,0.0,0.0,0.0,0.041324241147820275,1.0733025106742564,1.0726143742038676
2020-03-12,False,-0.021446564253340294,-0.021446564253340294,-0.021446564253340294,0.0,ok,,0.0,0.0499397546801667,0.050112428365621076,0.049407896742036696,0.04970412031998378,0.0474485632375142,0.047915301108494034,0.047996055935878246,0.0,0.04741213741060043,0.048336047798740574,0.046575978566977476,0.0,0.0,0.0,0.04650061435849907,0.04906118044462296,0.047972159948230224,0.04688286360182906,0.04898210698117203,0.045734452837834366,0.04647969413377187,0.04723759196262826,0.046177228158467774,0.05019344866556719,0.0,0.0,0.0,0.0,0.03993037474136356,1.0502838594158095,1.049610481108448
2020-03-13,True,-0.013040146837366732,-0.013007471355758235,-0.013040146837366732,0.10891827202832646,ok,,0.0,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0,0.0,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0,0.04545454545454546,0.0,0.04545454545454546,1.0366223221990432,1.0359234063127545
2020-03-16,False,-0.03369406365963006,-0.03369406365963006,-0.03369406365963006,0.0,ok,,0.0,0.04587004891123942,0.045686074620742374,0.04596769766766716,0.04605541693165436,0.04536534867421597,0.04572143181233774,0.04575761195322083,0.0,0.045609639867621614,0.04526695658009546,0.04693687283907663,0.0,0.0,0.0,0.045649213205691486,0.0460535861573167,0.0453894243117179,0.045232422659712244,0.04397808958262643,0.045385024884234494,0.045137466432681905,0.04487535202870905,0.04437798710197883,0.04470057059947979,0.0,0.0,0.04668645784869632,0.0,0.04429730532928344,1.001694303683875,1.0010189371139517
