date,portfolio_return,turnover,target_vol_scalar,drawdown_scalar,trend_scalar,final_risk_scalar,turnover_cap_bound,gross_exposure,risky_exposure,defensive_cash_proxy_exposure,reentry_state,trend_positive_count,ema_deviation_min,ema_deviation_max,ema_strong_trend_count,ema_overextended_count,ema_stop_count,ema_insufficient_history,weight_可转债ETF,weight_5年国债ETF,weight_10年国债ETF,weight_信用债ETF,weight_日利ETF,weight_沪深300ETF,weight_中证500ETF,weight_中证1000ETF,weight_中证2000ETF,weight_创业板ETF,weight_红利ETF,weight_半导体ETF,weight_人工智能ETF,weight_新能源ETF,weight_科创50ETF,weight_证券ETF,weight_军工ETF,weight_消费ETF,weight_恒生ETF,weight_白银LOF,weight_纳指ETF,weight_标普500ETF,weight_日经225ETF,weight_欧洲ETF,weight_黄金ETF,weight_有色金属期货ETF,weight_能源化工期货ETF,weight_豆粕ETF,weight_煤炭ETF,weight_原油ETF,gross_return,net_return,nav_gross,nav_net
2018-11-09,-0.0003158709491714,0.0,1.0,1.0,1.0,1.0,False,1.0000000003744427,1.0000000003744427,0.0,1.0,30,,,,,,,0.0,0.1933935350722074,0.0756120560490419,0.0,0.681091121461371,7.211565713032164e-09,0.000250710152185,0.0002965598367254,0.0,3.774276202220669e-09,0.0093818541803064,0.0,0.0,0.0,0.0,0.000930234244087,1.5837230740994534e-09,3.479914069958434e-09,0.0017568843418445,0.0063885657023491,1.2801621885188538e-08,0.0018468202540847,0.0,0.0027029690104074,0.0263486602967047,0.0,0.0,0.0,0.0,9.220271112794475e-10,-0.0003158709491714,-0.0003158709491714,1.0308381180780595,1.0305105811724982
2018-11-12,0.0002822629991379,0.0,1.0,1.0,1.0,1.0,False,1.0000000003745613,1.0000000003745613,0.0,1.0,30,,,,,,,0.0,0.1933450749007999,0.0755849894389503,0.0,0.681431737552341,7.12336787520998e-09,0.0002508970272861,0.0002966535409609,0.0,3.7605459616871775e-09,0.0092534382134915,0.0,0.0,0.0,0.0,0.0009317788808107,1.5842234842751311e-09,3.4673396056886113e-09,0.0017187733030754,0.0063737226022724,1.2789808412396077e-08,0.0018392249184835,0.0,0.0026747497032274,0.0262989306682083,0.0,0.0,0.0,0.0,8.993680636719413e-10,0.0002822629991379,0.0002822629991379,1.031129085536894,1.0308014561797834
2018-11-13,-0.0002274551861736,0.0,1.0,1.0,1.0,1.0,False,1.0000000003744556,1.0000000003744556,0.0,1.0,30,,,,,,,0.0,0.1936797900716083,0.0755934989076639,0.0,0.6812262514070018,7.200778126387445e-09,0.0002573915147108,0.0003052605212681,0.0,3.8937521124554156e-09,0.0093573216027225,0.0,0.0,0.0,0.0,0.000949020946012,1.6180997712678659e-09,3.4800313369527276e-09,0.0017245230119156,0.0062876393343064,1.2722783597633565e-08,0.0018366617776239,0.0,0.0026845640833322,0.0260980473731263,0.0,0.0,0.0,0.0,9.077182413525635e-10,-0.0002274551861736,-0.0002274551861736,1.030894549878774,1.03056699504266
2018-11-14,0.0004713467144094,0.0,1.0,1.0,1.0,1.0,False,1.0000000003745406,1.0000000003745406,0.0,1.0,30,,,,,,,0.0,0.1935451850629934,0.0756136086681919,0.0,0.6813944355605721,7.277441523687286e-09,0.0002625635493229,0.0003118494712954,0.0,3.957310303177719e-09,0.0094091592239806,0.0,0.0,0.0,0.0,0.0009767509665925,1.6307290206413687e-09,3.56090934531426e-09,0.0017186792163693,0.0062806394273591,1.2353025862671604e-08,0.0017982320928084,0.0,0.0026719603971638,0.0260169070749333,0.0,0.0,0.0,0.0,8.83541308348484e-10,0.0004713467144094,0.0004713467144094,1.031380458637762,1.031052749409752
2018-11-15,0.0012532948210758,0.0,1.0,1.0,1.0,1.0,False,1.000000000374364,1.000000000374364,0.0,1.0,30,,,,,,,0.0,0.1938094850546574,0.0758166334079622,0.0,0.6810866080835085,7.185789619068969e-09,0.0002612562336064,0.000311702551322,0.0,3.937547971416221e-09,0.0093160025037526,0.0,0.0,0.0,0.0,0.0009587900638511,1.6177054000602175e-09,3.500659605957666e-09,0.0017203627836192,0.0062524012131108,1.2323430939746557e-08,0.0017984067233425,0.0,0.0026733432142456,0.0259949791174986,0.0,0.0,0.0,0.0,8.587530927018211e-10,0.0012532948210758,0.0012532948210758,1.0326730824251313,1.0323449624808434
2018-11-16,0.0005967142089827,0.0,1.0,1.0,1.0,1.0,False,1.0000000003738954,1.0000000003738954,0.0,1.0,30,,,,,,,0.0,0.1942264870687682,0.0759455477031586,0.0,0.6803263183039031,7.271516337008985e-09,0.0002655502816231,0.0003161935897667,0.0,3.9802873520904365e-09,0.0093716871301681,0.0,0.0,0.0,0.0,0.0009863051341277,1.657296488349872e-09,3.5235771749512702e-09,0.0017343953909356,0.0062614066580322,1.2205108872342706e-08,0.0017808474664072,0.0,0.0026779119315675,0.0261073202156768,0.0,0.0,0.0,0.0,8.619737191899765e-10,0.0005967142089827,0.0005967142089827,1.0332892931266484,1.032960977388527
2018-11-19,0.0003437866123858,0.0,1.0,1.0,1.0,1.0,False,1.0000000003736726,1.0000000003736726,0.0,1.0,30,,,,,,,0.0,0.1943107742953009,0.0760433265763185,0.0,0.6800457137346488,7.289194993556198e-09,0.0002670029580643,0.0003192572208765,0.0,3.966003753297694e-09,0.0093873526295741,0.0,0.0,0.0,0.0,0.0010106718021339,1.6538616049091881e-09,3.521475860268858e-09,0.0017445601003575,0.0062913160170277,1.223738223248494e-08,0.0017838651805498,0.0,0.0026657678824806,0.0261303624412372,0.0,0.0,0.0,0.0,8.671836585066562e-10,0.0003437866123858,0.0003437866123858,1.033644524152347,1.0333160955436704
2018-11-20,-0.0006039423833964,0.0,1.0,1.0,1.0,1.0,False,1.000000000373544,1.000000000373544,0.0,1.0,30,,,,,,,0.0,0.1941717099044089,0.0761152018321641,0.0,0.679930491515768,7.368117751726505e-09,0.000267018563295,0.0003207730412985,0.0,3.943805563676169e-09,0.009469114807921,0.0,0.0,0.0,0.0,0.0010402600058448,1.6557389248688763e-09,3.557280054658208e-09,0.0017588874591982,0.0062975618498632,1.2264807338937028e-08,0.0017883500415042,0.0,0.0026516724555691,0.0261889292400732,0.0,0.0,0.0,0.0,8.668856348309315e-10,-0.0006039423833964,-0.0006039423833964,1.033020262414846,1.032692032158126
2018-11-21,0.0002267171067751,0.0,1.0,1.0,1.0,1.0,False,1.00000000037377,1.00000000037377,0.0,1.0,30,,,,,,,0.0,0.1938853492670698,0.0760834706977537,0.0,0.6804204182761273,7.211818377290845e-09,0.0002600895043817,0.0003122921060807,0.0,3.8449281397484315e-09,0.0093153876739727,0.0,0.0,0.0,0.0,0.0009922139938572,1.6469507881062463e-09,3.493153397203999e-09,0.0017288338478778,0.0063097805535155,1.1868683802863592e-08,0.0017639257552264,0.0,0.0026269003789279,0.0263013094017797,0.0,0.0,0.0,0.0,8.516644432576825e-10,0.0002267171067751,0.0002267171067751,1.0332544657799807,1.0329261611078464
2018-11-22,-2.288687210033458e-05,0.0,1.0,1.0,1.0,1.0,False,1.000000000373685,1.000000000373685,0.0,1.0,30,,,,,,,0.0,0.1939490310449131,0.0760713090472223,0.0,0.6804176488415564,7.216788453734198e-09,0.0002606212854273,0.0003143895237786,0.0,3.852989368318561e-09,0.0093132761949392,0.0,0.0,0.0,0.0,0.0009957324480279,1.644130857523826e-09,3.5293900067842276e-09,0.0017359082525668,0.0062999392087872,1.176315496811119e-08,0.0017380267154854,0.0,0.0026183943935877,0.0262856945852265,0.0,0.0,0.0,0.0,8.257126014660901e-10,-2.288687210033458e-05,-2.288687210033458e-05,1.0332308178171754,1.0329025206589082
2018-11-23,-0.0009812365676006,0.0,1.0,1.0,1.0,1.0,False,1.0000000003736935,1.0000000003736935,0.0,1.0,30,,,,,,,0.0,0.193837429926764,0.0760229366010755,0.0,0.6805517573192243,7.197138928435331e-09,0.0002606272503699,0.0003149387826453,0.0,3.8262787139699e-09,0.0092816059722847,0.0,0.0,0.0,0.0,0.0009845249155204,1.6466151666944314e-09,3.5236240639855652e-09,0.001739681204455,0.0063084947242892,1.1731780822334032e-08,0.0017370465023167,0.0,0.0026263650599492,0.0263345633579053,0.0,0.0,0.0,0.0,8.314558083686676e-10,-0.0009812365676006,-0.0009812365676006,1.0322169739559612,1.0318889989348707
2018-11-26,-0.0001118665118035,0.0,1.0,1.0,1.0,1.0,False,1.0000000003740606,1.0000000003740606,0.0,1.0,30,,,,,,,0.0,0.1930699667955656,0.0761048763177224,0.0,0.6814179486775311,7.016885330974226e-09,0.0002498092745748,0.0003005980310771,0.0,3.7197556684824598e-09,0.0091311488930121,0.0,0.0,0.0,0.0,0.0009542659366241,1.5821072471677032e-09,3.482216078091841e-09,0.0017326705140292,0.0063146909299428,1.1664117646692272e-08,0.0017346686543364,0.0,0.0025999101470393,0.0263894179167107,0.0,0.0,0.0,0.0,8.208126027269094e-10,-0.0001118665118035,-0.0001118665118035,1.0321015034436605,1.0317735651119917
2018-11-27,2.718532660677273e-05,0.0,1.0,1.0,1.0,1.0,False,1.0000000003741023,1.0000000003741023,0.0,1.0,30,,,,,,,0.0,0.1930814657907642,0.0759781544247627,0.0,0.6815469251391858,7.028690584293189e-09,0.0002503210910818,0.0003011743181215,0.0,3.7082482034646445e-09,0.0091428098989836,0.0,0.0,0.0,0.0,0.0009506251621928,1.5822842517876322e-09,3.449437992039199e-09,0.0017665001203974,0.0062732947620124,1.1760456609634256e-08,0.0017389471599323,0.0,0.0026160398104117,0.0263537143591274,0.0,0.0,0.0,0.0,8.080106475140982e-10,2.718532660677273e-05,2.718532660677273e-05,1.032129561460123,1.0318016142133433
2018-11-28,-0.0001369602792232,0.0,1.0,1.0,1.0,1.0,False,1.0000000003740923,1.0000000003740923,0.0,1.0,30,,,,,,,0.0,0.1931317736073221,0.0759826325104281,0.0,0.6815415822297664,7.0218875653783394e-09,0.000251604566032,0.0003038793392076,0.0,3.73497482919776e-09,0.0091212830900937,0.0,0.0,0.0,0.0,0.0009555958997076,1.6018355567801775e-09,3.439589287739732e-09,0.0017676978337276,0.0062562836231349,1.1878926168153045e-08,0.0017511528519325,0.0,0.0026318070518315,0.0263046792828405,0.0,0.0,0.0,0.0,8.108538901703561e-10,-0.0001369602792232,-0.0001369602792232,1.0319882007071908,1.0316602983761576
2018-11-29,0.0003821322785085,0.0,1.0,1.0,1.0,1.0,False,1.0000000003741436,1.0000000003741436,0.0,1.0,30,,,,,,,0.0,0.1931649636748741,0.0760206725204562,0.0,0.6814437353454617,7.128655057726411e-09,0.0002553490932143,0.0003071772603539,0.0,3.807036063069809e-09,0.0091792823281603,0.0,0.0,0.0,0.0,0.0009807131177888,1.619202352081638e-09,3.4868905304416237e-09,0.0017928580822209,0.0062571406028591,1.2062721816479566e-08,0.0017656898066234,0.0,0.0026400878176877,0.0261923018003751,0.0,0.0,0.0,0.0,8.19561761855525e-10,0.0003821322785085,0.0003821322785085,1.032382556709721,1.032054529076623
2018-11-30,0.0001255585179493,0.0398303648826498,1.0,1.0,1.0,1.0,False,1.0000000009190946,1.0000000009190946,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,False,0.0,0.1752828654972493,0.076246564045777,0.0,0.7006391919500481,1.1363018007797492e-08,1.1350780587064637e-08,4.212454986580539e-09,0.0,2.0752812609715528e-08,0.0089636316155261,0.0,0.0,0.0,0.0,0.0004669036108794,2.379130430338093e-09,4.935072968961113e-06,0.0017465668382839,0.0067259332685982,7.4454786831314044e-09,0.0016279254172096,0.0,0.0023019889093661,0.0259934354970113,0.0,0.0,0.0,0.0,1.6925008633385907e-09,0.00013750762741409494,0.0001255585179493,1.0325245171856778,1.0321841123137367
2018-12-03,0.0004014029268416,0.0,1.0,1.0,1.0,1.0,False,1.0000000009189682,1.0000000009189682,0.0,1.0,30,,,,,,,0.0,0.1753045953499822,0.076115997822256,0.0,0.7006309660699775,1.1478547550706331e-08,1.141263707270486e-08,4.242341469424688e-09,0.0,2.103283768700649e-08,0.0090181745527372,0.0,0.0,0.0,0.0,0.000472990133854,2.386111478277982e-09,5.034135159709483e-06,0.0017623029521676,0.006716017875518,7.473290862773261e-09,0.0016360583068133,0.0,0.0023384256639391,0.0259993783027136,0.0,0.0,0.0,0.0,1.728083362787222e-09,0.0004014029268416,0.0004014029268416,1.0329389755489118,1.0325984340374588
2018-12-04,0.000827930377784,0.0,1.0,1.0,1.0,1.0,False,1.0000000009185996,1.0000000009185996,0.0,1.0,30,,,,,,,0.0,0.1753640533036036,0.0761945796230758,0.0,0.7003430690732754,1.177187421616082e-08,1.1771340729890904e-08,4.370066315570277e-09,0.0,2.178952685588804e-08,0.0092096914297639,0.0,0.0,0.0,0.0,0.0004881709729846,2.450901043298703e-09,5.225977701785326e-06,0.0017873932710955,0.0067133231279656,7.686474356880763e-09,0.0016706715851885,0.0,0.0023489681725163,0.0258747927661203,0.0,0.0,0.0,0.0,1.775124421620543e-09,0.000827930377784,0.000827930377784,1.033794177105166,1.0334533536490509
2018-12-05,0.0005834535991781,0.0,1.0,1.0,1.0,1.0,False,1.0000000009178398,1.0000000009178398,0.0,1.0,30,,,,,,,0.0,0.1757301158426768,0.0762980042158413,0.0,0.6999261674091766,1.1779855383858468e-08,1.1807889282843351e-08,4.4197006028337766e-09,0.0,2.1854598902600036e-08,0.0092229628171982,0.0,0.0,0.0,0.0,0.0004902244009232,2.43792478250492e-09,5.235490397947052e-06,0.0017724128977962,0.0067436880065535,7.512113223584838e-09,0.0016405406544442,0.0,0.002317199657101,0.0258533879608588,0.0,0.0,0.0,0.0,1.752789417291162e-09,0.0005834535991781,0.0005834535991781,1.0343973480386073,1.03405632572782
2018-12-06,0.0004821574273712,0.0,1.0,1.0,1.0,1.0,False,1.0000000009173042,1.0000000009173042,0.0,1.0,30,,,,,,,0.0,0.1760332623969394,0.0764402138368837,0.0,0.699558620906854,1.1719859197662305e-08,1.1723093458497096e-08,4.379110305983538e-09,0.0,2.184185519357461e-08,0.0091932272554941,0.0,0.0,0.0,0.0,0.0004856408379852,2.414618436700813e-09,5.262858661781352e-06,0.0017578854928767,0.0067307812967868,7.3398282422227144e-09,0.0016071445526491,0.0,0.0023020909513323,0.0258858094024175,0.0,0.0,0.0,0.0,1.7100585960843954e-09,0.0004821574273712,0.0004821574273712,1.0348960904028173,1.03455490366559
2018-12-07,0.0003288597180184,0.0,1.0,1.0,1.0,1.0,False,1.000000000916862,1.000000000916862,0.0,1.0,30,,,,,,,0.0,0.1763386077989507,0.0764876040348691,0.0,0.6993702436549657,1.1477023994690692e-08,1.1464356753845423e-08,4.3086092794867995e-09,0.0,2.1250267066033955e-08,0.0090809797380561,0.0,0.0,0.0,0.0,0.0004712925650303,2.3952262611978904e-09,5.169102895425488e-06,0.0017116716678457,0.006718567514496,7.216416959163596e-09,0.0015832101385576,0.0,0.0022643124878607,0.0259682823981553,0.0,0.0,0.0,0.0,1.7032789551644263e-09,0.0003288597180184,0.0003288597180184,1.0352364260392855,1.034895127099484
2018-12-10,0.0005141989650464,0.0,1.0,1.0,1.0,1.0,False,1.0000000009165608,1.0000000009165608,0.0,1.0,30,,,,,,,0.0,0.1762105487351333,0.0764922192973468,0.0,0.6994512608889966,1.1448478308602465e-08,1.1463020557484278e-08,4.299596357276273e-09,0.0,2.116029944020017e-08,0.0091127626177719,0.0,0.0,0.0,0.0,0.000472978008198,2.3907943231790912e-09,5.120427148693366e-06,0.0017160118440208,0.0067163587746432,7.3290857925083855e-09,0.0015938027486434,0.0,0.0022406574832829,0.025988220324172,0.0,0.0,0.0,0.0,1.675927966265881e-09,0.0005141989650464,0.0005141989650464,1.035768743538133,1.0354272691027702
2018-12-11,0.0002759916325764,0.0,1.0,1.0,1.0,1.0,False,1.0000000009160896,1.0000000009160896,0.0,1.0,30,,,,,,,0.0,0.1763956252196936,0.0765392414722951,0.0,0.6990377405238518,1.1336480833186573e-08,1.1316103528181488e-08,4.251831310045969e-09,0.0,2.096695880553144e-08,0.0090594286959828,0.0,0.0,0.0,0.0,0.000465990331484,2.34949667546444e-09,5.06255763872496e-06,0.0016906280699024,0.0068025319314419,7.085773041174393e-09,0.0015485541118828,0.0,0.0022051576811651,0.0262499813360647,0.0,0.0,0.0,0.0,1.6780419003250416e-09,0.0002759916325764,0.0002759916325764,1.0360546070446337,1.035713038365184
2018-12-12,2.583885884025405e-05,0.0,1.0,1.0,1.0,1.0,False,1.0000000009158367,1.0000000009158367,0.0,1.0,30,,,,,,,0.0,0.1765844551512716,0.0766305441674785,0.0,0.6988043403048948,1.1379322840861734e-08,1.1434521648700665e-08,4.288610468995128e-09,0.0,2.117675538848586e-08,0.009063877221263,0.0,0.0,0.0,0.0,0.0004683136615241,2.363414914742048e-09,5.097055558144567e-06,0.0016962853733543,0.0067916949877909,7.189189160243425e-09,0.0015620072378997,0.0,0.0021885244831602,0.0262048018217365,0.0,0.0,0.0,0.0,1.6180902890180996e-09,2.583885884025405e-05,2.583885884025405e-05,1.036081377513376,1.0357398000081814
2018-12-13,-0.0005560459848724,0.0,1.0,1.0,1.0,1.0,False,1.000000000915813,1.000000000915813,0.0,1.0,30,,,,,,,0.0,0.1766088180892576,0.0766510478032548,0.0,0.6987997924102666,1.1417925437833424e-08,1.1407488002318651e-08,4.2884996590578e-09,0.0,2.115962544087223e-08,0.0091192268861861,0.0,0.0,0.0,0.0,0.0004695274814633,2.356070785668712e-09,5.143861944827979e-06,0.0017182865608701,0.0067825597144151,7.2704244957905825e-09,0.0015693695650857,0.0,0.0021953355128501,0.0260808335240337,0.0,0.0,0.0,0.0,1.6061510651940814e-09,-0.0005560459848724,-0.0005560459848724,1.0355052686234085,1.0351638810510142
2018-12-14,-0.0005300287473111,0.0,1.0,1.0,1.0,1.0,False,1.0000000009163226,1.0000000009163226,0.0,1.0,30,,,,,,,0.0,0.1764207053009413,0.0764397043536168,0.0,0.6990601765320251,1.1618869153830677e-08,1.158408145991811e-08,4.336452515367289e-09,0.0,2.133731775632536e-08,0.0092181503639418,0.0,0.0,0.0,0.0,0.0004753084162268,2.3901736142909494e-09,5.237889559199793e-06,0.0017363982020331,0.0068042627739347,7.3223908413418904e-09,0.001573946094806,0.0,0.0021896855014774,0.0260763653033341,0.0,0.0,0.0,0.0,1.595140621434203e-09,-0.0005300287473111,-0.0005300287473111,1.034956421063046,1.0346152144358791
2018-12-17,0.0002332564949299,0.0,1.0,1.0,1.0,1.0,False,1.0000000009168089,1.0000000009168089,0.0,1.0,30,,,,,,,0.0,0.1762795588144547,0.0762239395173452,0.0,0.699579643922622,1.1423256468997226e-08,1.1339585700739152e-08,4.224774450761321e-09,0.0,2.0717802617199997e-08,0.0091673945631053,0.0,0.0,0.0,0.0,0.0004614470692476,2.3549862513150877e-09,5.166037508169827e-06,0.0017152500525454,0.0067719930325658,7.254353748327078e-09,0.001559032966148,0.0,0.0021748049485798,0.0260617111117164,0.0,0.0,0.0,0.0,1.5662106718938648e-09,0.0002332564949299,0.0002332564949299,1.0351978313702284,1.0348565451543996
2018-12-18,0.0001150116688597,0.0,1.0,1.0,1.0,1.0,False,1.000000000916595,1.000000000916595,0.0,1.0,30,,,,,,,0.0,0.1763832012963407,0.076153899319736,0.0,0.6995111368036299,1.1406436244689212e-08,1.1276120785092692e-08,4.2009989948629424e-09,0.0,2.0580195725846682e-08,0.009213934095123,0.0,0.0,0.0,0.0,0.000464406875437,2.3507924241608007e-09,5.104037527993324e-06,0.0017173015895201,0.0067704137895761,7.151997178166817e-09,0.0015457036378915,0.0,0.0021697154870256,0.0260651255000304,0.0,0.0,0.0,0.0,1.5182151490905092e-09,0.0001150116688597,0.0001150116688597,1.0353168912004143,1.0349755657326882
2018-12-19,0.0003982907232315,0.0,1.0,1.0,1.0,1.0,False,1.0000000009164898,1.0000000009164898,0.0,1.0,30,,,,,,,0.0,0.1765000344912571,0.0760261082517253,0.0,0.6995388374715359,1.1263577832587991e-08,1.1192117680336006e-08,4.1777282777331264e-09,0.0,2.0445068848062725e-08,0.0091572496043668,0.0,0.0,0.0,0.0,0.0004551522777704,2.32865676495624e-09,5.070293339975075e-06,0.0016962684353149,0.0067786016067756,7.012177345970145e-09,0.0015121891966405,0.0,0.0021259392006955,0.0262044921883953,0.0,0.0,0.0,0.0,1.4793454052670674e-09,0.0003982907232315,0.0003982907232315,1.0357292483137843,1.035387786899291
2018-12-20,-0.0002450723490987,0.0,1.0,1.0,1.0,1.0,False,1.000000000916125,1.000000000916125,0.0,1.0,30,,,,,,,0.0,0.176650586904746,0.0760966877862865,0.0,0.6992603285695428,1.1142363913406909e-08,1.1024746429501524e-08,4.122915071736233e-09,0.0,2.0055395431551987e-08,0.0091014762245525,0.0,0.0,0.0,0.0,0.0004512920556915,2.2913019577478827e-09,4.999224629242182e-06,0.0016943679567938,0.0068117541652497,7.0141766770085505e-09,0.0015078845437995,0.0,0.0021411225907459,0.0262794438120369,0.0,0.0,0.0,0.0,1.4311505894845072e-09,-0.0002450723490987,-0.0002450723490987,1.0354754197138698,1.035134041982127
2018-12-21,0.0008420984161484,0.0,1.0,1.0,1.0,1.0,False,1.0000000009163492,1.0000000009163492,0.0,1.0,30,,,,,,,0.0,0.1764029415217787,0.0763403094298149,0.0,0.699370918622495,1.1063718382000757e-08,1.109554965162939e-08,4.139115145280032e-09,0.0,2.0226236486873944e-08,0.0090515669289898,0.0,0.0,0.0,0.0,0.0004556959140371,2.2882199677824573e-09,5.02807689743481e-06,0.0016776271435323,0.006786528852534,6.795451256982875e-09,0.001474922591211,0.0,0.0021485190454113,0.0262858857558072,0.0,0.0,0.0,0.0,1.4255492220793114e-09,0.0008420984161484,0.0008420984161484,1.0363473919247714,1.0360057267193818
2018-12-24,5.786914206023878e-05,0.0,1.0,1.0,1.0,1.0,False,1.000000000915578,1.000000000915578,0.0,1.0,30,,,,,,,0.0,0.1766243656128201,0.0764406734027151,0.0,0.6989580332243593,1.0916538688266206e-08,1.1027891054060546e-08,4.105279269355113e-09,0.0,2.0109747204032305e-08,0.0089953276395039,0.0,0.0,0.0,0.0,0.0004467332566094,2.2571699096239424e-09,4.957597801442908e-06,0.001681113240103,0.0068076912010838,6.770580646773489e-09,0.0014690561147194,0.0,0.0021375568840194,0.0264344361689431,0.0,0.0,0.0,0.0,1.3856931047889327e-09,5.786914206023878e-05,5.786914206023878e-05,1.0364073644592184,1.0360656794819567
2018-12-25,-8.159825956981969e-05,0.0,1.0,1.0,1.0,1.0,False,1.000000000915525,1.000000000915525,0.0,1.0,30,,,,,,,0.0,0.1765897943982629,0.0763115414551806,0.0,0.6989986096440409,1.0940651601917049e-08,1.1122022167990278e-08,4.135393224014016e-09,0.0,2.0324091852466895e-08,0.0090469005952489,0.0,0.0,0.0,0.0,0.0004442563365918,2.282521998433139e-09,4.9821526846511145e-06,0.0016773429473981,0.0068252112088117,6.569094143086558e-09,0.0014384446289653,0.0,0.0021351447202254,0.0265277160835937,0.0,0.0,0.0,0.0,1.370745829135696e-09,-8.159825956981969e-05,-8.159825956981969e-05,1.0363227954220733,1.035981138325711
2018-12-26,4.771818264663724e-05,0.0,1.0,1.0,1.0,1.0,False,1.0000000009155996,1.0000000009155996,0.0,1.0,30,,,,,,,0.0,0.176529624872808,0.0763583749810887,0.0,0.6990151369722113,1.0874374996470012e-08,1.0977119033190344e-08,4.090199712340306e-09,0.0,2.0176540158858185e-08,0.0089608093191673,0.0,0.0,0.0,0.0,0.0004338746948779,2.271786214347104e-09,4.968757149620956e-06,0.0016382978162787,0.0068257681796154,6.349365643638353e-09,0.0013867552782441,0.0,0.0021078550491015,0.0267384789383393,0.0,0.0,0.0,0.0,1.317331791996933e-09,4.771818264663724e-05,4.771818264663724e-05,1.036372246862506,1.036030573462888
2018-12-27,0.0003295792845671,0.0,1.0,1.0,1.0,1.0,False,1.000000000915556,1.000000000915556,0.0,1.0,30,,,,,,,0.0,0.1765014159832314,0.0765214986860768,0.0,0.6988264850564513,1.0813760031952754e-08,1.093771423960818e-08,4.082416410165029e-09,0.0,2.00761086704607e-08,0.0089673277783958,0.0,0.0,0.0,0.0,0.0004307900515313,2.2534752674236403e-09,4.932636304878013e-06,0.0016443415404377,0.0068791861234942,6.339486414439933e-09,0.0013839138795918,0.0,0.0021123315707169,0.0267277218099083,0.0,0.0,0.0,0.0,1.296454301043693e-09,0.0003295792845671,0.0003295792845671,1.0367138136861722,1.0363720276780797
2018-12-28,0.0017735834325594,0.1057963144538512,1.0,1.0,1.0,1.0,False,1.000000000604734,1.000000000604734,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,False,0.0,0.1473504869898143,0.0709734338705607,0.0,0.7508707012909908,3.9961155537857595e-09,6.823203739511606e-09,1.6988904880789744e-09,0.0,2.373652171318002e-09,0.0091353860713272,0.0,0.0,0.0,0.0,1.4405969124162148e-08,1.042761290390588e-09,1.0553180106965107e-09,0.0022614928682939,4.559352456933255e-08,1.8268314566285773e-09,0.0003407894897523,0.0,7.0975788090250275e-09,0.01906762202387,0.0,0.0,0.0,0.0,2.0862793304573557e-09,0.0018053223268955554,0.0017735834325594,1.0385854162806207,1.0382101199363376
2019-01-02,-0.0004776924177256,0.0,1.0,1.0,1.0,1.0,False,1.0000000006036442,1.0000000006036442,0.0,1.0,30,,,,,,,0.0,0.147826664715536,0.0711647011604623,0.0,0.7501456741047399,3.998063163738221e-09,6.820101431901518e-09,1.6958289701765182e-09,0.0,2.373350147179098e-09,0.0091330668229509,0.0,0.0,0.0,0.0,1.4729237353268372e-08,1.0425746539040827e-09,1.0687258258714995e-09,0.0022392258592024,4.6457052528290446e-08,1.8405451277201294e-09,0.000342129146772,0.0,6.971250205238501e-09,0.0191484496870259,0.0,0.0,0.0,0.0,2.110225073137213e-09,-0.0004776924177256,-0.0004776924177256,1.0380892919021032,1.037714174834038
2019-01-03,0.0008467756280371,0.0,1.0,1.0,1.0,1.0,False,1.000000000603933,1.000000000603933,0.0,1.0,30,,,,,,,0.0,0.1474837856753291,0.0711624869975478,0.0,0.7505941511995315,3.9450543705492806e-09,6.758975108207248e-09,1.6934321840492276e-09,0.0,2.342665533677426e-09,0.0089817805259277,0.0,0.0,0.0,0.0,1.4674618699181314e-08,1.048152822523839e-09,1.059810814963991e-09,0.0022038953575564,4.6656657053984347e-08,1.8283371663302013e-09,0.0003416410850617,0.0,6.989727582034178e-09,0.0192321707005109,0.0,0.0,0.0,0.0,2.065035921788458e-09,0.0008467756280371,0.0008467756280371,1.0389683206142122,1.038592885906156
2019-01-04,0.0008468899750219,0.0,1.0,1.0,1.0,1.0,False,1.0000000006034218,1.0000000006034218,0.0,1.0,30,,,,,,,0.0,0.1474261788681229,0.0712209171732598,0.0,0.7504310309086477,3.941716620982004e-09,6.7364079367636445e-09,1.6791812625836726e-09,0.0,2.3128655296488588e-09,0.0089494396709829,0.0,0.0,0.0,0.0,1.4970232579892942e-08,1.072644036665107e-09,1.041844385499595e-09,0.0022053370840506,4.720802157802373e-08,1.8137137616838491e-09,0.0003411350294604,0.0,7.014079574198433e-09,0.0194258719595109,0.0,0.0,0.0,0.0,2.118679081932299e-09,0.0008468899750219,0.0008468899750219,1.0398482124693056,1.039472459809359
2019-01-07,0.0005279771577134,0.0,1.0,1.0,1.0,1.0,False,1.0000000006029108,1.0000000006029108,0.0,1.0,30,,,,,,,0.0,0.1475635644990726,0.071068232890212,0.0,0.7504097703278074,4.038896776012209e-09,6.9143560016046246e-09,1.7257878760460899e-09,0.0,2.372453256978177e-09,0.0090619393557885,0.0,0.0,0.0,0.0,1.6086050880157453e-08,1.0920216252867583e-09,1.054489439849243e-09,0.0022480689750454,4.705000763458368e-08,1.813485591232349e-09,0.0003404127233053,0.0,6.985464367806573e-09,0.0193079205264364,0.0,0.0,0.0,0.0,2.1722297451333163e-09,0.0005279771577134,0.0005279771577134,1.0403972285729783,1.0400212775242104
