date,model,covariance_method,covariance_annualized,covariance_trading_days,covariance_fallback_used,covariance_fallback_method,covariance_failure_note,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_point_in_time,covariance_psd_repaired,covariance_jitter_added,covariance_psd_notes,covariance_observations,covariance_assets,covariance_ewma_halflife,covariance_estimator,solver_name,solver_status,objective_value,failure_reason,fallback_used,inaccurate_solution,cvar_effective_obs,cvar_total_obs,inaccurate_ratio_overall
2018-06-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.18135903548722e-06,0.14998307744679393,35869.45683780958,True,False,0.0,symmetrized,84,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.1014092411130995,,False,False,84.0,97.0,0.0
2018-07-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.652421306172484e-06,0.1831899861126003,39375.19284196329,True,False,0.0,symmetrized,101,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.0911370354552412,,False,False,101.0,119.0,0.0
2018-08-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,3.648809354224919e-06,0.23589139950567511,64648.86942710199,True,False,0.0,symmetrized,123,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.09970306013667489,,False,False,123.0,142.0,0.0
2018-09-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,3.3612885194323293e-06,0.2044520807360834,60825.507704590695,True,False,0.0,symmetrized,142,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.09869056492386824,,False,False,142.0,161.0,0.0
2018-10-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.804271782483951e-06,0.23356997863501594,83290.77805294811,True,False,0.0,symmetrized,155,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.1033159566185287,,False,False,155.0,179.0,0.0
2018-11-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.500457581861455e-06,0.23175940486165253,92686.79722577825,True,False,0.0,symmetrized,175,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.10517131412163704,,False,False,175.0,201.0,0.0
2018-12-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.011965156713227e-06,0.2240938112612662,55856.37025942005,True,False,0.0,symmetrized,193,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.10844123447302066,,False,False,193.0,221.0,0.0
2019-01-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,3.0066181365175065e-06,0.17861287081275978,59406.57000747118,True,False,0.0,symmetrized,208,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.1077346850371679,,False,False,208.0,240.0,0.0
2019-02-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.581865146320324e-06,0.18104618437617379,70122.24656047623,True,False,0.0,symmetrized,208,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.10967671682152032,,False,False,208.0,240.0,0.0
2019-03-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.721192875628676e-06,0.2663000658149759,56405.25028952885,True,False,0.0,symmetrized,209,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.10634246225379283,,False,False,209.0,240.0,0.0
2019-04-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,3.827402142753812e-06,0.3130005327155447,81778.84660176866,True,False,0.0,symmetrized,210,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.11168235543590446,,False,False,210.0,240.0,0.0
2019-05-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,3.129332793865821e-06,0.32021541944838083,102327.05836722553,True,False,0.0,symmetrized,209,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.11365333154098943,,False,False,209.0,240.0,0.0
2019-06-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.4050179113590676e-06,0.27429294301801704,114050.27036285773,True,False,0.0,symmetrized,210,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.11500302195925913,,False,False,210.0,240.0,0.0
2019-07-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.3710988503856051e-06,0.2219231780016897,161857.89809339892,True,False,0.0,symmetrized,78,13,20.0,ewma_halflife_20,CLARABEL,optimal,0.10607603568540877,,False,False,78.0,240.0,0.0
2019-08-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.785386692185968e-07,0.18399336748531858,188028.71391096362,True,False,0.0,symmetrized,97,13,20.0,ewma_halflife_20,CLARABEL,optimal,0.10936971107496801,,False,False,97.0,240.0,0.0
2019-09-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.1388940185495295e-06,0.2915220135775256,255969.39559731964,True,False,0.0,symmetrized,62,15,20.0,ewma_halflife_20,CLARABEL,optimal,0.10898630012637994,,False,False,62.0,240.0,0.0
2019-10-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.6897859054381468e-06,0.24150997393802726,142923.41601429431,True,False,0.0,symmetrized,79,15,20.0,ewma_halflife_20,CLARABEL,optimal,0.09612033515735856,,False,False,79.0,240.0,0.0
2019-11-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.9509396952242837e-06,0.1835175265341585,94066.2220279756,True,False,0.0,symmetrized,100,15,20.0,ewma_halflife_20,CLARABEL,optimal,0.09343247482993931,,False,False,100.0,240.0,0.0
2019-12-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.5848230387988677e-06,0.18986070175697833,119799.30699447248,True,False,0.0,symmetrized,120,15,20.0,ewma_halflife_20,CLARABEL,optimal,0.09082440447256819,,False,False,120.0,240.0,0.0
2020-01-23,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.1379575641354316e-06,0.2165533879860583,101289.84392336632,True,False,0.0,symmetrized,133,15,20.0,ewma_halflife_20,CLARABEL,optimal,0.08615108018402774,,False,False,133.0,240.0,0.0
2020-02-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.013096112993752e-06,0.2254379839408761,111985.70325865797,True,False,0.0,symmetrized,145,15,20.0,ewma_halflife_20,CLARABEL,optimal,0.08689659663351602,,False,False,145.0,240.0,0.0
2020-03-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.2360580882963632e-06,0.263962559856482,213551.9053318092,True,False,0.0,symmetrized,48,16,20.0,ewma_halflife_20,CLARABEL,optimal,0.07309534076922596,,False,False,48.0,240.0,0.0
2020-04-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.246159064779218e-06,0.2849438483850756,228657.68619639185,True,False,0.0,symmetrized,50,17,20.0,ewma_halflife_20,CLARABEL,optimal,0.08365534147500986,,False,False,50.0,240.0,0.0
2020-05-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.199148213697558e-07,0.4710651293232684,906042.8938767525,True,False,0.0,symmetrized,43,18,20.0,ewma_halflife_20,CLARABEL,optimal,0.11158904689807116,,False,False,43.0,240.0,0.0
2020-06-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.3587186079401111e-06,0.45293166529239204,333352.0735239361,True,False,0.0,symmetrized,48,19,20.0,ewma_halflife_20,CLARABEL,optimal,0.1049190258115327,,False,False,48.0,240.0,0.0
2020-07-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.8377526451960596e-06,0.5176447689467494,281672.7105793526,True,False,0.0,symmetrized,52,20,20.0,ewma_halflife_20,CLARABEL,optimal,0.07334744257610355,,False,False,52.0,240.0,0.0
2020-08-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.5797320214143282e-06,0.48629995947350435,307836.9956938151,True,False,0.0,symmetrized,71,20,20.0,ewma_halflife_20,CLARABEL,optimal,0.07720724784611889,,False,False,71.0,240.0,0.0
2020-09-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.5397420692564073e-06,0.38686485286957606,251253.02516180906,True,False,0.0,symmetrized,87,20,20.0,ewma_halflife_20,CLARABEL,optimal,0.08058740523330293,,False,False,87.0,240.0,0.0
2020-10-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.2509229358277217e-06,0.354211003239998,283159.73198270646,True,False,0.0,symmetrized,101,20,20.0,ewma_halflife_20,CLARABEL,optimal,0.08158823012526929,,False,False,101.0,240.0,0.0
2020-11-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.7727765741694362e-06,0.2732294415261761,154125.14216811946,True,False,0.0,symmetrized,119,20,20.0,ewma_halflife_20,CLARABEL,optimal,0.07711539675960317,,False,False,119.0,240.0,0.0
2020-12-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.9681626560130715e-06,0.2929240154541246,148831.20282726223,True,False,0.0,symmetrized,49,22,20.0,ewma_halflife_20,CLARABEL,optimal,0.02351168379149133,,False,False,49.0,240.0,0.0
2021-01-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.6353503993408226e-06,0.31978374322641756,195544.47985906634,True,False,0.0,symmetrized,63,22,20.0,ewma_halflife_20,CLARABEL,optimal,0.017199595811629147,,False,False,63.0,240.0,0.0
2021-02-26,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.323465271716904e-06,0.3283441832115137,248094.29474908672,True,False,0.0,symmetrized,50,23,20.0,ewma_halflife_20,CLARABEL,optimal,0.014281895580697996,,False,False,50.0,240.0,0.0
2021-03-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.2422465192481817e-06,0.48576542612276874,216642.29242984593,True,False,0.0,symmetrized,50,24,20.0,ewma_halflife_20,CLARABEL,optimal,0.007975728796382371,,False,False,50.0,240.0,0.0
2021-04-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.8933547531195996e-06,0.33825956020404946,178656.19723230085,True,False,0.0,symmetrized,70,24,20.0,ewma_halflife_20,CLARABEL,optimal,0.007800589348001655,,False,False,70.0,240.0,0.0
2021-05-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,7.21968346099354e-07,0.3446852358996875,477424.3050432207,True,False,0.0,symmetrized,58,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.005852093664966941,,False,False,58.0,240.0,0.0
2021-06-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.0972186060475005e-06,0.39043436020216216,355840.08332543675,True,False,0.0,symmetrized,77,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0048224080362362556,,False,False,77.0,240.0,0.0
2021-07-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.1015709863805731e-06,0.47893121479073686,434771.0866681039,True,False,0.0,symmetrized,94,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0037092923383764834,,False,False,94.0,240.0,0.0
2021-08-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.1260665980124356e-06,0.47448476175799886,421364.742187974,True,False,0.0,symmetrized,114,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0018662593060283215,,False,False,114.0,240.0,0.0
2021-09-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.153445481437494e-07,0.5218262969751258,570087.2944874701,True,False,0.0,symmetrized,131,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.00154965776571603,,False,False,131.0,240.0,0.0
2021-10-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,8.828683764571544e-07,0.4917928516699621,557039.831513128,True,False,0.0,symmetrized,142,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0007967964383085871,,False,False,142.0,240.0,0.0
2021-11-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.312612438242909e-07,0.3929001703891954,622405.0252300261,True,False,0.0,symmetrized,164,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0008935623102710498,,False,False,164.0,240.0,0.0
2021-12-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.42370437766205e-07,0.3791062239526597,402290.0218000186,True,False,0.0,symmetrized,186,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0012049601017648688,,False,False,186.0,240.0,0.0
2022-01-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.36885862980761e-06,0.5630011614247791,411292.4075321844,True,False,0.0,symmetrized,204,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0024031323974461976,,False,False,204.0,240.0,0.0
2022-02-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.310237497722384e-06,0.6201207120577255,473288.78400724725,True,False,0.0,symmetrized,210,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0014502398513384072,,False,False,210.0,240.0,0.0
2022-03-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.0110881231163484e-06,0.4680030962967141,462870.7286702643,True,False,0.0,symmetrized,205,26,20.0,ewma_halflife_20,CLARABEL,optimal,0.0005179574089651372,,False,False,205.0,240.0,0.0
2022-04-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.91110106560385e-07,0.7121702769738032,1204801.3882182732,True,False,0.0,symmetrized,59,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0013484609838754302,,False,False,59.0,240.0,0.0
2022-05-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,8.783633130528223e-07,0.7584779334667369,863512.7653847311,True,False,0.0,symmetrized,76,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0012796021347112356,,False,False,76.0,240.0,0.0
2022-06-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,7.623910174444222e-07,0.764025879257278,1002144.3875589406,True,False,0.0,symmetrized,94,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0016664138133671205,,False,False,94.0,240.0,0.0
2022-07-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,8.191623901952798e-07,0.5886698714537809,718624.1440033009,True,False,0.0,symmetrized,111,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.002041885800942604,,False,False,111.0,240.0,0.0
2022-08-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.192535296143028e-07,0.5208372454147142,841072.7117520244,True,False,0.0,symmetrized,132,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0037756513988433105,,False,False,132.0,240.0,0.0
2022-09-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.5604807118482555e-07,0.5282758286322431,1158377.5088879727,True,False,0.0,symmetrized,148,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.006453633434731578,,False,False,148.0,240.0,0.0
2022-10-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.853803337742298e-07,0.5370933520504546,1106541.2310262218,True,False,0.0,symmetrized,159,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.006581794449563344,,False,False,159.0,240.0,0.0
2022-11-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.318728903532106e-07,0.46243868090602536,869453.377476948,True,False,0.0,symmetrized,171,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.014253431601586328,,False,False,171.0,240.0,0.0
2022-12-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.3094576275390395e-06,0.33708420092535835,257422.76331527092,True,False,0.0,symmetrized,183,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.011280347081827636,,False,False,183.0,240.0,0.0
2023-01-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.562174129528702e-06,0.3299450256643469,128775.41064121138,True,False,0.0,symmetrized,183,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.006823499189534751,,False,False,183.0,240.0,0.0
2023-02-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.3719875181282553e-06,0.3593376240000463,151492.20695882963,True,False,0.0,symmetrized,188,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.006639724603399052,,False,False,188.0,240.0,0.0
2023-03-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.6066841697500992e-06,0.340304855560023,211805.69396719293,True,False,0.0,symmetrized,195,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.00805232395855385,,False,False,195.0,240.0,0.0
2023-04-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.5318280094206583e-06,0.4476770451451435,292250.2019756488,True,False,0.0,symmetrized,195,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.006977185448043576,,False,False,195.0,240.0,0.0
2023-05-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.6423966811800314e-06,0.3364496377312834,204852.8480278897,True,False,0.0,symmetrized,196,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.006569658593623584,,False,False,196.0,240.0,0.0
2023-06-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.2069716776184216e-06,0.34400660865030586,285016.3057090905,True,False,0.0,symmetrized,198,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.006335593708956522,,False,False,198.0,240.0,0.0
2023-07-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.3407812674266658e-06,0.32001060135819037,238674.72579802686,True,False,0.0,symmetrized,200,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.005906386338715053,,False,False,200.0,240.0,0.0
2023-08-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.1308639999597557e-06,0.48533614073577447,429172.86318518076,True,False,0.0,symmetrized,202,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.005105720056850893,,False,False,202.0,240.0,0.0
2023-09-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.982621138839406e-07,0.40646144506188275,407169.05851556594,True,False,0.0,symmetrized,207,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0038613701642891433,,False,False,207.0,240.0,0.0
2023-10-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.0615935700244391e-06,0.4465461520322407,420637.5816895355,True,False,0.0,symmetrized,211,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.004313645622632386,,False,False,211.0,240.0,0.0
2023-11-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.233325780850721e-07,0.36839196560397636,398980.79451284587,True,False,0.0,symmetrized,220,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0020775220992839535,,False,False,220.0,240.0,0.0
2023-12-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.0562148654710604e-06,0.32180452772511825,304677.14311291854,True,False,0.0,symmetrized,226,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0011965751270732632,,False,False,226.0,240.0,0.0
2024-01-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.0750081870841799e-06,0.6118648573733716,569172.2767553758,True,False,0.0,symmetrized,225,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.0024606340536879705,,False,False,225.0,240.0,0.0
2024-02-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.01747007299982e-06,0.7520231816303597,739110.8609348679,True,False,0.0,symmetrized,219,27,20.0,ewma_halflife_20,CLARABEL,optimal,0.001985156183046193,,False,False,219.0,240.0,0.0
2024-03-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.036528579284485e-07,0.8415664187210694,1394123.1415835044,True,False,0.0,symmetrized,71,28,20.0,ewma_halflife_20,CLARABEL,optimal,0.001751488610814525,,False,False,71.0,240.0,0.0
2024-04-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.96761922327343e-07,0.7062020009938612,708496.166612131,True,False,0.0,symmetrized,88,28,20.0,ewma_halflife_20,CLARABEL,optimal,-0.00027304779602798767,,False,False,88.0,240.0,0.0
2024-05-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,8.516921539377525e-07,0.5098759126196495,598662.2164619762,True,False,0.0,symmetrized,63,29,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0006888505302165139,,False,False,63.0,240.0,0.0
2024-06-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.692952528008e-07,0.47591527901938924,711069.2583397633,True,False,0.0,symmetrized,81,29,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0002875413194067572,,False,False,81.0,240.0,0.0
2024-07-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.71275094971596e-07,0.5117221039814699,895754.2670522209,True,False,0.0,symmetrized,102,29,20.0,ewma_halflife_20,CLARABEL,optimal,0.0004124827654522678,,False,False,102.0,240.0,0.0
2024-08-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.341063876354878e-07,0.3755589679774429,703153.8597395526,True,False,0.0,symmetrized,119,29,20.0,ewma_halflife_20,CLARABEL,optimal,0.00032794521853248926,,False,False,119.0,240.0,0.0
2024-09-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.946514009538886e-07,0.3775747995514983,634951.5009059515,True,False,0.0,symmetrized,134,29,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0006856340101971945,,False,False,134.0,240.0,0.0
2024-10-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.649005815403363e-07,0.42955739511072066,646047.555133115,True,False,0.0,symmetrized,143,29,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0009437251914797221,,False,False,143.0,240.0,0.0
2024-11-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.66536218811038e-07,0.8731995084901005,1541295.1184703456,True,False,0.0,symmetrized,161,29,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0006961368994201167,,False,False,161.0,240.0,0.0
2024-12-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.5920627254986173e-07,0.5986622538727739,1303689.1908042692,True,False,0.0,symmetrized,182,29,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0006464162337439662,,False,False,182.0,240.0,0.0
2025-01-27,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.4236872224356539e-06,0.6186805109436129,434562.10127753345,True,False,0.0,symmetrized,198,29,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0007287159835363236,,False,False,198.0,240.0,0.0
2025-02-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.456582779583679e-06,0.6206391823874331,426092.62658235215,True,False,0.0,symmetrized,204,29,20.0,ewma_halflife_20,CLARABEL,optimal,0.00024213959326973037,,False,False,204.0,240.0,0.0
2025-03-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,1.1680927155995355e-06,0.49991896457865015,427978.83926710533,True,False,0.0,symmetrized,203,29,20.0,ewma_halflife_20,CLARABEL,optimal,0.0009315942334466405,,False,False,203.0,240.0,0.0
2025-04-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.414464166310708e-07,0.44636096599301345,474122.5396452182,True,False,0.0,symmetrized,202,29,20.0,ewma_halflife_20,CLARABEL,optimal,0.0010715706216440366,,False,False,202.0,240.0,0.0
2025-05-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.878565637233992e-07,0.3615575714700467,525629.3107285608,True,False,0.0,symmetrized,200,29,20.0,ewma_halflife_20,CLARABEL,optimal,0.0007142694972509227,,False,False,200.0,240.0,0.0
2025-06-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,2.2613525231740722e-07,0.33497115421898893,1481286.7555422885,True,False,0.0,symmetrized,63,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0003517853795919734,,False,False,63.0,240.0,0.0
2025-07-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.745409448113876e-07,0.27451174267172196,406960.82985515404,True,False,0.0,symmetrized,84,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.00026699452997397096,,False,False,84.0,240.0,0.0
2025-08-29,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,9.41356162258464e-07,0.37115079935341966,394272.4488709667,True,False,0.0,symmetrized,102,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0014142500522121482,,False,False,102.0,240.0,0.0
2025-09-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.51307591368861e-07,0.464661992086711,713429.4122230717,True,False,0.0,symmetrized,120,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0009809874426740806,,False,False,120.0,240.0,0.0
2025-10-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.495510651676129e-07,0.656836628664115,1011216.3059799187,True,False,0.0,symmetrized,130,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0016503249792087257,,False,False,130.0,240.0,0.0
2025-11-28,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,6.649632690134982e-07,0.5450705417206089,819700.2257421596,True,False,0.0,symmetrized,147,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0015707736939395813,,False,False,147.0,240.0,0.0
2025-12-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.649211178360455e-07,0.44445465275840357,955978.6288631023,True,False,0.0,symmetrized,170,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0019134866181930485,,False,False,170.0,240.0,0.0
2026-01-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.767742937991868e-07,0.5029197188464932,1054838.1600840222,True,False,0.0,symmetrized,183,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0022465343039255624,,False,False,183.0,240.0,0.0
2026-02-27,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.5565715503364287e-07,0.45410540547041167,996594.47998108,True,False,0.0,symmetrized,189,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0027821742450797595,,False,False,189.0,240.0,0.0
2026-03-31,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.390969027171959e-07,0.4932039406182709,1123223.4560668787,True,False,0.0,symmetrized,189,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.001558182809046947,,False,False,189.0,240.0,0.0
2026-04-30,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.158159054714026e-07,0.5162094526103469,1241437.4866808667,True,False,0.0,symmetrized,191,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.001721704050385808,,False,False,191.0,240.0,0.0
2026-05-07,Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.1827431708238517e-07,0.5348147481572821,1278622.0102821724,True,False,0.0,symmetrized,190,30,20.0,ewma_halflife_20,CLARABEL,optimal,-0.0023633497230738385,,False,False,190.0,240.0,0.0
2018-05-31,Improved Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,5.860121698344701e-06,0.15542382133121985,26522.28559948203,True,False,0.0,symmetrized,65,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.03189340255158801,,False,False,65.0,77.0,0.0
2018-06-29,Improved Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.18135903548722e-06,0.14998307744679393,35869.45683780958,True,False,0.0,symmetrized,84,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.01129487283570292,,False,False,84.0,97.0,0.0
2018-07-31,Improved Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,4.652421306172484e-06,0.1831899861126003,39375.19284196329,True,False,0.0,symmetrized,101,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.008902436113003398,,False,False,101.0,119.0,0.0
2018-08-31,Improved Convex Adaptive Global RRP,ewma_halflife_20,True,243,False,,,3.648809354224919e-06,0.23589139950567511,64648.86942710199,True,False,0.0,symmetrized,123,12,20.0,ewma_halflife_20,CLARABEL,optimal,0.010774536453763183,,False,False,123.0,142.0,0.0
