model,date,solver_name,solver_status,objective_value,failure_reason,fallback_used,inaccurate_solution,covariance_method,covariance_annualized,covariance_trading_days,covariance_fallback_used,covariance_fallback_method,covariance_failure_note,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_point_in_time,covariance_psd_repaired,covariance_jitter_added,covariance_min_eigenvalue_before_repair,covariance_eigenvalue_floor,covariance_relative_floor,covariance_psd_notes,covariance_observations,covariance_assets,covariance_ewma_halflife,reference_solver_name,reference_solver_status,reference_problem_is_dcp,reference_covariance_scale,reference_max_risk_budget_error,ema_insufficient_history,ema_deviation_span,ema_valid_asset_count,group_bounds_point_in_time_relaxed,group_bounds_capacity_before_relaxation,effective_group_upper_bounds,cvar_effective_obs,cvar_total_obs,cvar_scale,cvar_limit_effective,cvar_active,cvar_inactive_reason,problem_is_dcp,final_turnover,predicted_volatility,final_cvar,final_max_risk_budget_error,reference_tracking_error,max_constraint_violation,group_exposure_defensive,group_exposure_equity,group_exposure_commodity_gold,group_exposure_bond,group_exposure_cash,inaccurate_ratio_overall,selected_candidate_id
Convex Adaptive Global RRP,2018-04-27,CLARABEL,optimal,0.052828833591641505,,False,False,ewma,True,243,False,,,1.2782879462787372e-05,0.18750993153041512,14668.833581375851,True,False,0.0,1.2782879462780406e-05,1.875099315304151e-07,1e-06,symmetrized,145,18,60.0,CLARABEL,optimal,True,0.18750993153041512,4.753748834046556e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,145,240,,,False,not_requested,True,0.002069742598767143,0.034771546634675944,,0.07430672896660952,0.30980180978304106,2.220446049250313e-16,0.025314008823808066,0.2541808140112105,0.10844169025330103,0.26206348702091886,0.34999999989076164,0.0,
Convex Adaptive Global RRP,2018-05-31,CLARABEL,optimal,0.04331883383930419,,False,False,ewma,True,243,False,,,1.186368325998202e-05,0.18887299602849428,15920.266235157438,True,False,0.0,1.1863683259952927e-05,1.8887299602849444e-07,1e-06,symmetrized,165,18,60.0,CLARABEL,optimal,True,0.18887299602849428,2.304877483864931e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,165,240,,,False,not_requested,True,0.0015665305298039212,0.034777735982777364,,0.07309555908476603,0.28054331452544695,8.623357583559255e-11,0.02547379676803922,0.25396170951014696,0.10955472434723089,0.2610097692883494,0.35000000008623355,0.0,
Convex Adaptive Global RRP,2018-06-29,CLARABEL,optimal,0.04762750324570105,,False,False,ewma,True,243,False,,,1.0157498934491908e-05,0.1917777619102119,18880.411718182953,True,False,0.0,1.0157498934483776e-05,1.91777761910212e-07,1e-06,symmetrized,183,18,60.0,CLARABEL,optimal,True,0.1917777619102119,1.848610236679371e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,183,240,,,False,not_requested,True,0.00782050913457422,0.0330505857373706,,0.06433196005921558,0.2937874713060125,1.7997748291698201e-09,0.02395847569792973,0.24633993934599757,0.11633099293667079,0.2633705902196273,0.3500000017997748,0.0,
Convex Adaptive Global RRP,2018-07-31,CLARABEL,optimal,0.046152415315223065,,False,False,ewma,True,243,False,,,1.6460649028823945e-05,0.23038950119028756,13996.380141928588,True,False,0.0,1.6460649028828374e-05,2.3038950119028752e-07,1e-06,symmetrized,204,18,60.0,CLARABEL,optimal,True,0.23038950119028756,4.029155516935279e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,204,240,,,False,not_requested,True,0.00988434078058219,0.03587897350667087,,0.07002010679673179,0.2890571774190625,2.220446049250313e-16,0.024659037778970407,0.25493666283385624,0.11523684918497805,0.25516745020283726,0.34999999999935816,0.0,
Convex Adaptive Global RRP,2018-08-31,CLARABEL,optimal,0.06104671455245694,,False,False,ewma,True,243,False,,,1.3775743481667935e-05,0.28109036875344046,20404.73308228346,True,False,0.0,1.3775743481654923e-05,2.810903687534403e-07,1e-06,symmetrized,216,18,60.0,CLARABEL,optimal,True,0.28109036875344046,5.50781260108546e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,216,240,,,False,not_requested,True,0.0056438483449004085,0.03783786133868206,,0.06089057989266075,0.3328495089527806,1.9252438532291194e-10,0.0240310637652059,0.2530722340166936,0.11408621372316305,0.25881048830241327,0.35000000019252436,0.0,
Convex Adaptive Global RRP,2018-09-28,CLARABEL,optimal,0.07191664154804815,,False,False,ewma,True,243,False,,,1.1436867583560046e-05,0.2748243292790933,24029.68533745553,True,False,0.0,1.143686758354237e-05,2.7482432927909307e-07,1e-06,symmetrized,216,18,60.0,CLARABEL,optimal,True,0.2748243292790933,2.9204009829170152e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,216,240,,,False,not_requested,True,0.0005415222990124875,0.03828786574125234,,0.05645162935260302,0.36157687753421963,2.403359233849045e-09,0.024841960761661473,0.2522125775555195,0.11455685007597358,0.2583886092034864,0.3500000024033592,0.0,
Convex Adaptive Global RRP,2018-10-31,CLARABEL,optimal,0.06985456459829628,,False,False,ewma,True,243,False,,,1.1459251195723784e-05,0.2938346508625664,25641.697336403256,True,False,0.0,1.1459251195733417e-05,2.9383465086256654e-07,1e-06,symmetrized,212,18,60.0,CLARABEL,optimal,True,0.2938346508625664,3.6834227789828144e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,212,240,,,False,not_requested,True,0.013165543822821984,0.04041000630505241,,0.0619034988101385,0.35570992707756555,1.3112833041617478e-10,0.02350731974738913,0.24952935108548718,0.11187187913981539,0.26509144989618,0.3500000001311283,0.0,
Convex Adaptive Global RRP,2018-11-30,CLARABEL,optimal,0.09425610301414444,,False,False,ewma,True,243,False,,,9.835561864250628e-06,0.29162848568628974,29650.41445636913,True,False,0.0,9.8355618642588e-06,2.916284856862898e-07,1e-06,symmetrized,216,18,60.0,CLARABEL,optimal,True,0.29162848568628974,3.1330380476056463e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,216,240,,,False,not_requested,True,0.04801407988517315,0.04297628835227081,,0.06833053255785124,0.41186012942710415,1.1102230246251565e-16,0.023168245525850676,0.26912490293510527,0.11592124236330403,0.24178560918791397,0.3499999999878259,0.0,
Convex Adaptive Global RRP,2018-12-28,CLARABEL,optimal,0.09486002555467969,,False,False,ewma,True,243,False,,,9.238620657708644e-06,0.3023660680251757,32728.48612664743,True,False,0.0,9.238620657699457e-06,3.023660680251756e-07,1e-06,symmetrized,218,18,60.0,CLARABEL,optimal,True,0.3023660680251757,1.5277899672108686e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,218,240,,,False,not_requested,True,0.030825829539568732,0.043975112592703675,,0.07815183090095802,0.4139466565631342,1.1102230246251565e-16,0.02368763160022699,0.2662225168125067,0.11933032524509912,0.24075952649254104,0.349999999849626,0.0,
Convex Adaptive Global RRP,2019-01-31,CLARABEL,optimal,0.07274677693076016,,False,False,ewma,True,243,False,,,9.780080680394143e-06,0.28454364847413016,29094.202570797494,True,False,0.0,9.78008068043355e-06,2.8454364847413016e-07,1e-06,symmetrized,216,18,60.0,CLARABEL,optimal,True,0.28454364847413016,2.1553934899526395e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,216,240,,,False,not_requested,True,0.010114606488900557,0.04449716601560116,,0.08258740395060968,0.3631791063298036,2.220446049250313e-16,0.024077760965470055,0.2711742638265937,0.1225962019114476,0.232151773765059,0.34999999953142974,0.0,
Convex Adaptive Global RRP,2019-02-28,CLARABEL,optimal,0.06043959274052943,,False,False,ewma,True,243,False,,,1.031384950619318e-05,0.28739462927518916,27864.923673999383,True,False,0.0,1.0313849506247969e-05,2.873946292751892e-07,1e-06,symmetrized,217,18,60.0,CLARABEL,optimal,True,0.28739462927518916,3.4179620886087836e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,217,240,,,False,not_requested,True,0.017140514216629255,0.04658648500263179,,0.08170215416039121,0.3305554071454365,9.75563518856859e-11,0.025596855521597114,0.28415637458499415,0.11893550075154394,0.22131126904430845,0.35000000009755633,0.0,
Convex Adaptive Global RRP,2019-03-29,CLARABEL,optimal,0.055306319875532764,,False,False,ewma,True,243,False,,,1.0307117993364236e-05,0.31465202152663957,30527.643297497303,True,False,0.0,1.0307117993281845e-05,3.146520215266396e-07,1e-06,symmetrized,215,18,60.0,CLARABEL,optimal,True,0.31465202152663957,5.456038708190336e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,215,240,,,False,not_requested,True,0.004900789695819495,0.04754844232178884,,0.08274072197330527,0.3168260322224926,9.605000128587449e-11,0.02587422838090999,0.2869034899952404,0.11665824652251237,0.22056403500528737,0.35000000009605,0.0,
Convex Adaptive Global RRP,2019-04-30,CLARABEL,optimal,0.05201340264601257,,False,False,ewma,True,243,False,,,9.085326202192938e-06,0.3398541074305365,37406.92407373391,True,False,0.0,9.08532620218196e-06,3.398541074305363e-07,1e-06,symmetrized,215,18,60.0,CLARABEL,optimal,True,0.3398541074305365,2.2659197521091023e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,215,240,,,False,not_requested,True,0.000687318421652032,0.047917181990643605,,0.08082951161257074,0.30748142967600356,2.304650914553008e-10,0.025658852955430037,0.2925043725413403,0.11486008322761418,0.21697669104515058,0.35000000023046507,0.0,
Convex Adaptive Global RRP,2019-05-31,CLARABEL,optimal,0.051828776672442324,,False,False,ewma,True,243,False,,,7.926404497410212e-06,0.3676795589508012,46386.67621251639,True,False,0.0,7.926404497363754e-06,3.6767955895080116e-07,1e-06,symmetrized,215,18,60.0,CLARABEL,optimal,True,0.3676795589508012,3.321697532608636e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,215,240,,,False,not_requested,True,0.005574241559825884,0.04835711832894009,,0.08551463424485357,0.30664546256443453,1.2314987363204466e-09,0.02463250804284128,0.28805278861766576,0.11642425875650697,0.22089044335148733,0.3500000012314987,0.0,
Convex Adaptive Global RRP,2019-06-28,CLARABEL,optimal,0.06301394998934313,,False,False,ewma,True,243,False,,,6.946433360723704e-06,0.33416628661591036,48106.16747658481,True,False,0.0,6.946433360746622e-06,3.3416628661591017e-07,1e-06,symmetrized,215,18,60.0,CLARABEL,optimal,True,0.33416628661591036,2.5808744848060394e-06,False,20,0,False,3.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,215,240,,,False,not_requested,True,0.010342859631227538,0.046679156263654625,,0.08317160682817856,0.33792708411113187,2.3533952564491756e-12,0.024931807003675296,0.29179815715961877,0.11518485374250009,0.21808518209185235,0.3500000000023534,0.0,
Convex Adaptive Global RRP,2019-07-31,CLARABEL,optimal,0.07163133698777972,,False,False,ewma,True,243,False,,,2.188114491583117e-06,0.29260301537152733,133723.81404038274,True,False,0.0,2.1881144916082446e-06,2.9260301537152717e-07,1e-06,symmetrized,75,19,60.0,CLARABEL,optimal,True,0.29260301537152733,4.506790518672699e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,75,240,,,False,not_requested,True,0.05731959673706025,0.043592979222787064,,0.09715641132207875,0.3579866555487501,1.1102230246251565e-16,0.024987476976967907,0.29307800394409256,0.09899923410219301,0.23293528533856767,0.34999999963817874,0.0,
Convex Adaptive Global RRP,2019-08-30,CLARABEL,optimal,0.08045431851087322,,False,False,ewma,True,243,False,,,1.8837416480092576e-06,0.26467552645734044,140505.21563668252,True,False,0.0,1.883741648023368e-06,2.6467552645734033e-07,1e-06,symmetrized,94,19,60.0,CLARABEL,optimal,True,0.26467552645734044,3.729712312522393e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,94,240,,,False,not_requested,True,0.003767437540796118,0.0415045705789952,,0.09755989756865678,0.3822873021458115,0.0,0.024269000053197,0.28731665383900656,0.10298900740613434,0.23542533895421122,0.3499999997474507,0.0,
Convex Adaptive Global RRP,2019-09-30,CLARABEL,optimal,0.14090652438977838,,False,False,ewma,True,243,False,,,8.308619402783076e-07,0.30307273010825847,364769.06139994867,True,False,0.0,8.308619403406156e-07,3.0307273010825836e-07,1e-06,symmetrized,61,21,60.0,CLARABEL,optimal,True,0.30307273010825847,2.258473857316007e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,61,240,,,False,not_requested,True,0.04165971045603095,0.041508573534913766,,0.11258403564043297,0.5046570936256143,1.1102230246251565e-16,0.02448344952749091,0.31096137108525224,0.10046545000501722,0.214089729480989,0.34999999990125047,0.0,
Convex Adaptive Global RRP,2019-10-31,CLARABEL,optimal,0.10455461837385764,,False,False,ewma,True,243,False,,,2.2033210261668553e-06,0.2772716596736184,125842.60594834485,True,False,0.0,2.2033210261245714e-06,2.772716596736185e-07,1e-06,symmetrized,79,21,60.0,CLARABEL,optimal,True,0.2772716596736184,3.15261877349704e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,79,240,,,False,not_requested,True,0.0002800745601049745,0.038933371192257496,,0.10774080290418528,0.43599211186078624,1.3071710380785362e-11,0.02439158881428627,0.31387744679661267,0.09900460560202837,0.21272635877400098,0.3500000000130717,0.0,
Convex Adaptive Global RRP,2019-11-29,CLARABEL,optimal,0.11362372747787686,,False,False,ewma,True,243,False,,,2.2905529219154304e-06,0.2430049839137463,106090.0979797219,True,False,0.0,2.2905529219462556e-06,2.4300498391374607e-07,1e-06,symmetrized,100,21,60.0,CLARABEL,optimal,True,0.2430049839137463,3.6160257321782296e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,100,240,,,False,not_requested,True,0.016230273581771013,0.03780872475962681,,0.10733991226973455,0.45387047012083953,8.548739494074198e-11,0.02415920316654055,0.3161521511246542,0.0947354103605451,0.21495323526277282,0.3500000000854874,0.0,
Convex Adaptive Global RRP,2019-12-31,CLARABEL,optimal,0.1233515825444652,,False,False,ewma,True,243,False,,,2.168133295527422e-06,0.23531220357598065,108532.16638543361,True,False,0.0,2.1681332955205824e-06,2.3531220357598077e-07,1e-06,symmetrized,120,21,60.0,CLARABEL,optimal,True,0.23531220357598065,8.157965924251998e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,120,240,,,False,not_requested,True,0.027260638935004786,0.03752161799379349,,0.09710633315980398,0.47252969077617485,2.873777327216942e-10,0.024694538044075294,0.3245303160132164,0.09713252852835698,0.20364261712697368,0.3500000002873777,0.0,
Convex Adaptive Global RRP,2020-01-23,CLARABEL,optimal,0.09402727903192776,,False,False,ewma,True,243,False,,,3.3220628634166335e-06,0.24532605749052558,73847.50607585303,True,False,0.0,3.3220628634733813e-06,2.4532605749052533e-07,1e-06,symmetrized,134,21,60.0,CLARABEL,optimal,True,0.24532605749052558,2.8835827955292492e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,134,240,,,False,not_requested,True,0.023674707042468043,0.037348799222608545,,0.10390164932917423,0.41242913416858856,0.0,0.02427637416190661,0.33081548765214563,0.09309261989645518,0.20181551839162765,0.34999999989786507,0.0,
Convex Adaptive Global RRP,2020-02-28,CLARABEL,optimal,0.0821937354885011,,False,False,ewma,True,243,False,,,3.1413784579094493e-06,0.25648764064116947,81648.11851796393,True,False,0.0,3.141378457927899e-06,2.564876406411695e-07,1e-06,symmetrized,146,21,60.0,CLARABEL,optimal,True,0.25648764064116947,3.1310015071069064e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,146,240,,,False,not_requested,True,0.04233324593965755,0.04035479252017184,,0.10718685649322608,0.38458258498298703,0.0,0.025055187992214862,0.3321038241622936,0.08445100352939006,0.20838998472754225,0.34999999958855926,0.0,
Convex Adaptive Global RRP,2020-03-31,CLARABEL,optimal,0.03864165747695014,,False,False,ewma,True,243,False,,,2.2370015528197988e-06,0.29244491291769203,130730.7599089762,True,False,0.0,2.2370015528198123e-06,2.924449129176923e-07,1e-06,symmetrized,49,22,60.0,CLARABEL,optimal,True,0.29244491291769203,2.893057598422899e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,49,240,,,False,not_requested,True,0.1894275430687957,0.03512561184261724,,0.07294822202419728,0.2517325659416943,1.1102230246251565e-16,0.020772048105705907,0.2573637520283434,0.06539170977026013,0.30647249010318256,0.34999999999250797,0.0,
Convex Adaptive Global RRP,2020-04-30,CLARABEL,optimal,0.150567234256947,,False,False,ewma,True,243,False,,,6.379853795047239e-07,0.38524624136982644,603848.0719870068,True,False,0.0,6.379853795046557e-07,3.8524624136982624e-07,1e-06,symmetrized,37,24,60.0,CLARABEL,optimal,True,0.38524624136982644,3.4307725760851504e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,37,240,,,False,not_requested,True,0.11511599989866214,0.04782558313400566,,0.059825744118706545,0.5192037859838391,0.0,0.020419140657079893,0.26857960882452014,0.11436646894969456,0.2466347815831233,0.3499999999855822,0.0,
Convex Adaptive Global RRP,2020-05-29,CLARABEL,optimal,0.14852392117281965,,False,False,ewma,True,243,False,,,8.160222708501687e-07,0.33931223887120654,415812.47349744,True,False,0.0,8.160222708869359e-07,3.393122388712065e-07,1e-06,symmetrized,48,24,60.0,CLARABEL,optimal,True,0.33931223887120654,4.8157900326487035e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,48,240,,,False,not_requested,True,0.014114980115528432,0.046671074284229994,,0.0592712737513067,0.5191630004510043,1.1102230246251565e-16,0.020191100896486364,0.27265427889498073,0.12207621222481266,0.2350784079980065,0.34999999998571363,0.0,
Convex Adaptive Global RRP,2020-06-30,CLARABEL,optimal,0.11434797162331395,,False,False,ewma,True,243,False,,,1.2184116082235064e-06,0.39453479861194063,323810.76801064657,True,False,0.0,1.2184116082234964e-06,3.945347986119408e-07,1e-06,symmetrized,46,25,60.0,CLARABEL,optimal,True,0.39453479861194063,5.784589291735198e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,46,240,,,False,not_requested,True,0.013918568856795606,0.052066429005418906,,0.043169297601657705,0.45541110348219344,4.194228298004532e-11,0.020155912203296378,0.2825630202523567,0.12295258154882711,0.22432848595357763,0.35000000004194226,0.0,
Convex Adaptive Global RRP,2020-07-31,CLARABEL,optimal,0.14974461074024847,,False,False,ewma,True,243,False,,,1.7183960516663446e-06,0.39635382856681767,230653.36316530153,True,False,0.0,1.7183960516661517e-06,3.963538285668178e-07,1e-06,symmetrized,50,26,60.0,CLARABEL,optimal,True,0.39635382856681767,3.0750026793549545e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,50,240,,,False,not_requested,True,0.03825091508486378,0.05444085701264306,,0.05680245427702666,0.5204536350645586,2.220446049250313e-16,0.019874871625154472,0.3004593489516448,0.1262548161210641,0.20341096342961884,0.3499999998725178,0.0,
Convex Adaptive Global RRP,2020-08-31,CLARABEL,optimal,0.1613841307021652,,False,False,ewma,True,243,False,,,1.8846445896592347e-06,0.4148382172056877,220114.8266797058,True,False,0.0,1.8846445896599212e-06,4.148382172056874e-07,1e-06,symmetrized,67,26,60.0,CLARABEL,optimal,True,0.4148382172056877,3.4918306863612747e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,67,240,,,False,not_requested,True,0.011992114365583482,0.05631031000264477,,0.06536194071835097,0.5412851515603709,2.220446049250313e-16,0.02058184370786325,0.30779953053358633,0.1280718048041659,0.1935468209739723,0.34999999998041204,0.0,
Convex Adaptive Global RRP,2020-09-30,CLARABEL,optimal,0.14360261598656232,,False,False,ewma,True,243,False,,,1.8774093646654595e-06,0.37570352253193684,200118.0614111214,True,False,0.0,1.8774093646650484e-06,3.7570352253193677e-07,1e-06,symmetrized,80,26,60.0,CLARABEL,optimal,True,0.37570352253193684,2.3696670117326346e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,80,240,,,False,not_requested,True,0.017544950479902913,0.05378420144057089,,0.07166554707861122,0.5103505336833145,5.533611902031055e-10,0.02019877480720562,0.2968450994270229,0.12993423109280983,0.20302189411960056,0.35000000055336117,0.0,
Convex Adaptive Global RRP,2020-10-30,CLARABEL,optimal,0.13381963442004832,,False,False,ewma,True,243,False,,,2.4277531287600957e-06,0.3762150710458224,154964.30283171474,True,False,0.0,2.427753128760049e-06,3.7621507104582224e-07,1e-06,symmetrized,95,26,60.0,CLARABEL,optimal,True,0.3762150710458224,3.27391954020248e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,95,240,,,False,not_requested,True,0.00014919847915941496,0.05358311884512224,,0.07320804409644711,0.49325754005288924,4.126304853357965e-11,0.020299469989389005,0.29781685894646565,0.12829232615617453,0.2035913448667079,0.350000000041263,0.0,
Convex Adaptive Global RRP,2020-11-30,CLARABEL,optimal,0.13704621574338693,,False,False,ewma,True,243,False,,,2.5761856440116086e-06,0.34441261867061146,133690.9160530434,True,False,0.0,2.5761856440114845e-06,3.444126186706117e-07,1e-06,symmetrized,111,26,60.0,CLARABEL,optimal,True,0.34441261867061146,2.184387237546409e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,111,240,,,False,not_requested,True,0.011274693726702664,0.05335882120075216,,0.06815371766897003,0.4987634197216757,1.1102230246251565e-16,0.02180227274674781,0.30369499651750026,0.13103566289263338,0.19346706789492477,0.3499999999481937,0.0,
Convex Adaptive Global RRP,2020-12-31,CLARABEL,optimal,0.15034934823244325,,False,False,ewma,True,243,False,,,2.2799852880885647e-06,0.3526158023383562,154657.0515961413,True,False,0.0,2.2799852880885685e-06,3.5261580233835627e-07,1e-06,symmetrized,51,27,60.0,CLARABEL,optimal,True,0.3526158023383562,3.4546611821575923e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,51,240,,,False,not_requested,True,0.016094484667022697,0.052904600116118916,,0.0749916042606896,0.5222807648610306,1.6948525916049562e-10,0.01982585013919396,0.3117394183051228,0.13489248942610813,0.18354224196009,0.35000000016948524,0.0,
Convex Adaptive Global RRP,2021-01-29,CLARABEL,optimal,0.08379277702988491,,False,False,ewma,True,243,False,,,2.479053074572472e-06,0.3641555250834161,146892.99265858476,True,False,0.0,2.4790530745726412e-06,3.6415552508341604e-07,1e-06,symmetrized,64,27,60.0,CLARABEL,optimal,True,0.3641555250834161,4.637585034737712e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,64,240,,,False,not_requested,True,0.00955768346042552,0.054654850046864385,,0.07024699638382806,0.3898755590760547,1.126936877149376e-10,0.019118957081469382,0.31085296237858073,0.13388899480599398,0.1861390856212623,0.35000000011269367,0.0,
Convex Adaptive Global RRP,2021-02-26,CLARABEL,optimal,0.04819246922117241,,False,False,ewma,True,243,False,,,1.9295227911469675e-06,0.3635702845765515,188424.9754626812,True,False,0.0,1.9295227911472055e-06,3.6357028457655134e-07,1e-06,symmetrized,48,28,60.0,CLARABEL,optimal,True,0.3635702845765515,3.0937630521761517e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,48,240,,,False,not_requested,True,0.0783846921397842,0.04521430638262145,,0.052261715050952236,0.29115686299617916,9.661993427556581e-11,0.020271696541981975,0.27139461843004997,0.13762985083832938,0.22070383409301872,0.3500000000966199,0.0,
Convex Adaptive Global RRP,2021-03-31,CLARABEL,optimal,0.03759092346834176,,False,False,ewma,True,243,False,,,2.9226439869113785e-06,0.39841389639086766,136319.68114320608,True,False,0.0,2.9226439869113785e-06,3.984138963908674e-07,1e-06,symmetrized,67,28,60.0,CLARABEL,optimal,True,0.39841389639086766,4.265173256037813e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,67,240,,,False,not_requested,True,0.1059394240689587,0.04294673052058107,,0.054144806244466055,0.25395824634255626,0.0,0.018265628952561525,0.22715776076265876,0.13103555960945426,0.27354105070643087,0.3499999999688947,0.0,
Convex Adaptive Global RRP,2021-04-30,CLARABEL,optimal,0.045130903671401164,,False,False,ewma,True,243,False,,,2.609847212555934e-06,0.34325632130915706,131523.53120817046,True,False,0.0,2.6098472125558223e-06,3.4325632130915693e-07,1e-06,symmetrized,87,28,60.0,CLARABEL,optimal,True,0.34325632130915706,3.7114012840094857e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,87,240,,,False,not_requested,True,0.01032114421743611,0.0399685753831113,,0.05535682649243955,0.28579866017579086,6.619443881916709e-11,0.018195919605537236,0.23035724434561447,0.13113459539248365,0.27031224059017017,0.3500000000661944,0.0,
Convex Adaptive Global RRP,2021-05-31,CLARABEL,optimal,0.072886316002436,,False,False,ewma,True,243,False,,,1.2243708093563467e-06,0.3446836065106125,281518.96784587106,True,False,0.0,1.2243708093563516e-06,3.44683606510612e-07,1e-06,symmetrized,62,29,60.0,CLARABEL,optimal,True,0.3446836065106125,3.233642357360067e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,62,240,,,False,not_requested,True,0.009929627243842576,0.038589992239630014,,0.06305432442533249,0.36353747701655476,1.8890905506552258e-10,0.01820421313245946,0.23193724841624197,0.1325465060080309,0.26731203225435873,0.35000000018890903,0.0,
Convex Adaptive Global RRP,2021-06-30,CLARABEL,optimal,0.08712773057332976,,False,False,ewma,True,243,False,,,1.4614263259616083e-06,0.3257222998477062,222879.726511963,True,False,0.0,1.46142632596159e-06,3.257222998477059e-07,1e-06,symmetrized,81,29,60.0,CLARABEL,optimal,True,0.3257222998477062,3.4720827441006574e-06,False,20,0,False,3.7,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,81,240,,,False,not_requested,True,0.0031328040392579917,0.03705701220154794,,0.06550984051093245,0.3978694954894007,0.0,0.018259213959022445,0.2353906871905864,0.13205783936747637,0.26429225953857904,0.34999999994433567,0.0,
