year,model,gross_annual_return,net_annual_return,transaction_cost_drag,annualized_volatility,sharpe_ratio,turnover_adjusted_sharpe,sortino_ratio,max_drawdown,calmar_ratio,total_return,avg_monthly_turnover,annualized_turnover,cvar_95_daily_loss,variant,status,target_met,observations,sample_start,sample_end,scenario_cvar_95_daily_loss,mean_hhi,max_single_asset_weight,total_transaction_cost,rebalance_count,mean_cash_weight,max_cash_weight,mean_bond_weight,max_bond_weight,mean_defensive_weight,max_defensive_weight,mean_commodity_gold_weight,max_commodity_gold_weight,mean_equity_weight,max_equity_weight
2019,no_turnover_cap,0.12973152657270925,0.12965634442360874,7.518214910051668e-05,0.05151144678112656,1.9075225370001267,2.5170394645392475,2.9649924671399392,-0.03411357474387933,3.800725822405104,0.13022323690886428,0.018572881508953865,0.22425603210398015,0.006510516144568214,no_turnover_cap,passed,True,244,2019-01-02,2019-12-31,0.006649036592689375,0.1341248103462124,0.304593137050317,6.686237343223468e-05,51,0.29965319030127263,0.304593137050317,0.2340011049479474,0.2726014098171104,0.027854611047532406,0.030552994431005,0.13239859131520332,0.1418696079099926,0.30609250238804336,0.33064563663129876
2020,no_turnover_cap,0.1144862052949629,0.11437883538227123,0.00010736991269166829,0.08949982167521198,1.0194098942467182,1.277978360642363,1.4046003483441065,-0.08760084055709261,1.305681939292882,0.11437883538227123,0.026743835008027416,0.32202810120929715,0.013993347483440378,no_turnover_cap,passed,True,243,2020-01-02,2020-12-31,0.014286348173282873,0.12140282842558349,0.3124922785191985,9.627780602889948e-05,52,0.29979307790638926,0.3124922785191985,0.21099215119621242,0.2596320294485197,0.02555910369443707,0.0281514028475715,0.11822500445978443,0.1305824815575802,0.34543066274317574,0.37504456930690505
2021,no_turnover_cap,0.046093825024679624,0.046031607246239004,6.221777844062082e-05,0.05803990177850344,0.39912505968912004,0.7931027764641736,0.5527115865571729,-0.0356301662271411,1.291927939734804,0.046031607246239004,0.016524848447782625,0.20063271674967104,0.008468667538334432,no_turnover_cap,passed,False,243,2021-01-04,2021-12-31,0.008630132608207058,0.11582983614826207,0.3052240419740635,5.9489454412018273e-05,52,0.2999701599752646,0.3052240419740635,0.19442342833827742,0.2037970051448404,0.02616919490607929,0.0309406565241622,0.13239112162292763,0.1414147402980174,0.3470460951574498,0.37019856015772507
2022,no_turnover_cap,-0.03297510920581215,-0.03304142003830424,6.631083249208913e-05,0.06983322005624287,-0.7263713794324194,-0.4731475938198619,-0.9665314270346881,-0.06090285927133543,-0.5425265814056045,-0.032907709399778495,0.01895990056151402,0.23083678933643323,0.010059437147105187,no_turnover_cap,passed,False,242,2022-01-04,2022-12-30,0.010260514844256287,0.11879058553764407,0.3078928070908847,6.825564202145118e-05,50,0.3002260960173599,0.3078928070908847,0.23195794161928654,0.24651949688874752,0.02790076090120613,0.029612438412134,0.14602842840499067,0.16240613772280652,0.2938867730571554,0.34112755022115726
2023,no_turnover_cap,0.03401929817819904,0.03396344217186131,5.5856006337728914e-05,0.04172937828100481,0.32582836391573133,0.8138976320987139,0.46234464186605284,-0.03470404918749592,0.9786593486070365,0.03382133762112316,0.014952303528264549,0.18204429545662087,0.005402399421563547,no_turnover_cap,passed,False,242,2023-01-03,2023-12-29,0.0054710580739142116,0.1172793226309131,0.3034743003057922,5.382829270175311e-05,50,0.2999488072828438,0.3034743003057922,0.22540717770883484,0.2399482636342621,0.029054076571306802,0.031826050237173,0.14904849381727225,0.15712976169457432,0.296541444619741,0.3096096577777004
2024,no_turnover_cap,0.083641811031266,0.08351769726242253,0.00012411376884347014,0.060553593932478854,1.096328172455791,1.3792360096008525,1.7162836609977425,-0.039771764991079595,2.0999243378098686,0.08316009344796638,0.03173848658441352,0.38216974367990236,0.007678420633652031,no_turnover_cap,passed,True,242,2024-01-02,2024-12-31,0.007860250661252231,0.12606084457469957,0.3055390661887611,0.00011425855170388953,51,0.2999421289408598,0.3055390661887611,0.29091863550910696,0.3237389592459715,0.022419552986312912,0.0318819293545398,0.12776832333749522,0.1517748919565004,0.2589513592262237,0.28663344882765884
2025,no_turnover_cap,0.13016857158116002,0.1301027619838644,6.580959729562963e-05,0.059936216259520815,1.8504352356241465,2.1706869419405113,2.4713780378390116,-0.04369490139384191,2.97752730487224,0.1301027619838644,0.016165670729585448,0.19519045401590362,0.008567232695533682,no_turnover_cap,passed,True,243,2025-01-02,2025-12-31,0.008804399150148103,0.12340681491906864,0.31069771377802,5.8196414626508335e-05,53,0.29988819302392444,0.31069771377802,0.28187742356218537,0.3046431284535636,0.0188328330524063,0.0200113983649007,0.1149626078324302,0.1371080132302821,0.2844389425290522,0.31227232185230813
2026,no_turnover_cap,0.06069296671475577,0.060594897099292,9.806961546376947e-05,0.08933872750197056,0.57183141368788,0.6782601319003055,0.7707032039174492,-0.0570994434653771,1.0612169475177882,0.039495797602165705,0.0253526088244873,0.3112618612821508,0.013815087203244574,no_turnover_cap,passed,False,160,2026-01-05,2026-08-31,0.01381508720324457,0.11711201773272695,0.3086114909333462,6.084626117877004e-05,34,0.29995875548604517,0.3086114909333462,0.2405220127968483,0.2599115274133444,0.01792870187339317,0.0192126717607995,0.12622155108168717,0.14081436873953948,0.31536897876202474,0.34649045035522413
2018,ledoit_wolf,-0.053317310658880124,-0.05333287825704636,1.5567598166232877e-05,0.07034248162786123,-1.1783370113342044,-0.7581887505646699,-1.4656991665331778,-0.08763041631795376,-0.6086114901421448,-0.05333287825704636,0.004569890334817273,0.0556384148264003,0.011501806286412184,ledoit_wolf,passed,False,243,2018-01-02,2018-12-28,0.011824325888865686,0.09544213056290654,0.19037676632433861,1.6451605205342183e-05,51,0.16601875370814742,0.19037676632433861,0.26272963821323564,0.2859253888012385,0.029203525990113253,0.033922708847030504,0.1954805344524728,0.205467305944998,0.346567547636031,0.3857615745324538
2019,ledoit_wolf,0.1400650156038663,0.14000323038650464,6.178521736166509e-05,0.05096840814717364,2.107016205574477,2.7468629191290184,3.2928950473155574,-0.030345940996363563,4.613573538658156,0.14061811167650728,0.015113974728570956,0.18249187668134023,0.006490128484428672,ledoit_wolf,passed,True,244,2019-01-02,2019-12-31,0.006612649062191185,0.09581592579790109,0.18943464990371425,5.441030902285544e-05,51,0.16280922346828122,0.18943464990371425,0.30055643089784634,0.3376272353467065,0.028794697017471324,0.03177832716335104,0.1886200486581157,0.20523928342112616,0.31921959995828547,0.33514980393928057
2020,ledoit_wolf,0.08835092306317471,0.08830980922850107,4.1113834673645044e-05,0.08803480471272619,0.7647613490083833,1.003123815821166,1.059025052488468,-0.09788389838899281,0.9021893353445722,0.08830980922850107,0.010488210510756634,0.1262907326061712,0.013354952026268461,ledoit_wolf,passed,False,243,2020-01-02,2020-12-31,0.013549259929018525,0.08510713012342157,0.16626677162362904,3.7757557838723874e-05,52,0.13126098909669057,0.14662504006999114,0.3564537003937249,0.37779303325185853,0.026782123466579853,0.029170711157767548,0.16474107180938216,0.1777939072631673,0.32076211523362247,0.3449054317269915
2021,ledoit_wolf,0.02600974147362578,0.026009741209528592,2.6409718856257314e-10,0.0568504448214861,0.06488233850077191,0.4575116569659355,0.08739739893173319,-0.03444577900207646,0.7550922627692837,0.026009741209528592,7.147797419342846e-08,8.678336866753377e-07,0.008633371942030428,ledoit_wolf,passed,False,243,2021-01-04,2021-12-31,0.008833613123898633,0.0788613881976648,0.1424526952726076,2.573207070963424e-10,52,0.12145082940299397,0.12465382189606895,0.3507409204643558,0.35794531063416957,0.02793473761942846,0.033475788980988457,0.15972663857866437,0.1678938793425745,0.3401468739345574,0.35244562064343893
2022,ledoit_wolf,-0.01413144168981173,-0.01414463620873685,1.3194518925119247e-05,0.07076388809791578,-0.4412980627651896,-0.199884949639355,-0.5966588943243114,-0.05280041877627184,-0.2678887125625101,-0.014086839758150949,0.0037086346524867995,0.045152626894026784,0.01019783305770018,ledoit_wolf,passed,False,242,2022-01-04,2022-12-30,0.010396771403408049,0.08354106869557638,0.15050898324579656,1.3351084748952478e-05,50,0.12482785962614415,0.12808368521551755,0.37730361441024196,0.3956940383861491,0.029846876820941958,0.031711966229927044,0.17094471775915382,0.18774721845318937,0.2970769313835181,0.34230837621821214
2023,ledoit_wolf,0.05454621761812328,0.05454621524535819,2.3727650955152058e-09,0.0402090816277736,0.8289387729914581,1.3565645629588692,1.2122740420917435,-0.029231944005338906,1.8659797389936126,0.05431575678500011,6.225863359643456e-07,7.579988640365908e-06,0.005013462438454229,ledoit_wolf,passed,False,242,2023-01-03,2023-12-29,0.00507864629291085,0.08360826813655482,0.14586798069627188,2.241310809471644e-09,50,0.1213197235815986,0.12470708537796486,0.3800184414019523,0.38768079844215675,0.030552465434761544,0.033627167517311624,0.17912391626673024,0.19171238784743852,0.2889854533149574,0.2995894442270864
2024,ledoit_wolf,0.1094924917184461,0.10948620000944942,6.291708996686296e-06,0.05715656694043551,1.5743357890151592,1.9155489188766026,2.237646144428867,-0.03973079368499488,2.755701305076094,0.10901192973625395,0.0015679378940705974,0.018879867554152278,0.00862018453980558,ledoit_wolf,passed,True,242,2024-01-02,2024-12-31,0.008850872851536254,0.0835403371013784,0.14556013762172595,5.644576418654151e-06,51,0.11544064029125545,0.1225677647040887,0.3755536251477724,0.38998127920651837,0.03150852901856228,0.03373347232489752,0.18903715574941954,0.20319474587789454,0.28846004979299034,0.30985138318112154
2025,ledoit_wolf,0.17005353818079882,0.17003072067483482,2.2817505964001228e-05,0.06956326335400613,2.1047950148766925,2.4442602672268507,2.901423479466278,-0.04577343098496134,3.7146160341508523,0.17003072067483482,0.005403926109322585,0.06524905822909335,0.009864258283573818,ledoit_wolf,passed,True,243,2025-01-02,2025-12-31,0.01015950698506302,0.08042630133478346,0.13873567193365519,1.94541339935613e-05,53,0.10466783490225055,0.11289842457902548,0.35678803579324414,0.3820956413150468,0.02964438784882109,0.03205414482444859,0.1989721199472002,0.2468311487304105,0.3099276215084841,0.329684596510474
2026,ledoit_wolf,0.07125158422745037,0.0711775489190627,7.403530838767658e-05,0.09824811345290758,0.6301831796347211,0.7244673349700461,0.8704275933375498,-0.0928840885229314,0.7663050803528125,0.04631359374923272,0.018865732082670575,0.23162045859480426,0.015289683665839982,ledoit_wolf,passed,False,160,2026-01-05,2026-08-31,0.015289683665839975,0.08145835244800127,0.14200873725537094,4.527775699840937e-05,34,0.11268302512699765,0.12266570533722587,0.37052792243592236,0.38638028427663085,0.027469550013300415,0.02925353830698758,0.1901649043106465,0.25064502116414045,0.29915459811313305,0.31320653430141165
2018,relative_cvar,-0.04507199745799062,-0.04519249026128469,0.00012049280329406997,0.06088542201733016,-1.2303577002547552,-0.7422546935524451,-1.5099427955344835,-0.07645047171276864,-0.5911342238812728,-0.04519249026128469,0.03500632370912205,0.426201991158561,0.010124597851895425,relative_cvar,passed,False,243,2018-01-02,2018-12-28,0.010429524283294711,0.1471661235309324,0.3093039809369862,0.00012602276535284007,51,0.30011541774899914,0.3093039809369862,0.24872985199091474,0.2842596171117106,0.029539616425466556,0.0425165843841557,0.13409717370791557,0.14127237357500488,0.2875179401267032,0.3886065535336735
2019,relative_cvar,0.12968591884646474,0.12961075268348266,7.516616298208767e-05,0.05147006158207072,1.9082273055502947,2.5181775327160625,2.966012739319635,-0.03407718894192746,3.8034461382468616,0.13017743457887554,0.01856967200394354,0.22421727932034308,0.006505382527126576,relative_cvar,passed,True,244,2019-01-02,2019-12-31,0.006643735504035407,0.13415939993538775,0.3045884683443612,6.685081921419744e-05,51,0.2996534688165766,0.3045884683443612,0.23414886097291462,0.2727495803977227,0.027856629508899614,0.0305566454377278,0.13251725747630555,0.14201016545118572,0.3058237832253027,0.3303445210662024
2020,relative_cvar,0.11438655164083245,0.11427923700781051,0.00010731463302193767,0.08944539077258072,1.0189719085216404,1.2776425483831924,1.4040375338493147,-0.08757010859497982,1.3050028010855048,0.11427923700781051,0.026732472345593616,0.3218912810185077,0.013983486944994109,relative_cvar,passed,True,243,2020-01-02,2020-12-31,0.014276111679439632,0.12142395714808692,0.3124905968457964,9.623690044413774e-05,52,0.29979323497983085,0.3124905968457964,0.2111755334085976,0.2598212922339925,0.025562527654375004,0.0281542644011007,0.11832440080202378,0.1306692912318522,0.34514430315517164,0.37468731320174015
2021,relative_cvar,0.046067350040533306,0.046005176916288804,6.217312424450228e-05,0.05800338114061254,0.3989024511512119,0.7931464685612458,0.5523869917279652,-0.03559079649469954,1.2926144241571063,0.046005176916288804,0.01651341809314826,0.20049393767941498,0.00846402302002636,relative_cvar,passed,False,243,2021-01-04,2021-12-31,0.008625407850010546,0.11584735795470062,0.3052194228876803,5.9448305135334464e-05,52,0.29997012325235467,0.3052194228876803,0.19459951536318953,0.20398636294358538,0.026174307602239776,0.0309469877158868,0.13250468741474783,0.1415643840446649,0.34675136636746695,0.36992483670239784
2022,relative_cvar,-0.03289148457663116,-0.032957780554581206,6.629597795004827e-05,0.06978372816823677,-0.7256915024441263,-0.47228460587725507,-0.9656399347399128,-0.06078783498078566,-0.5421772393275527,-0.03282440260824959,0.01895406327347049,0.2307657203545032,0.010052437199148945,relative_cvar,passed,False,242,2022-01-04,2022-12-30,0.010253196106506693,0.11881497135700014,0.3078856007161611,6.823462778449443e-05,50,0.30022576880685314,0.3078856007161611,0.23215491379932823,0.24669824936918028,0.02790246642490286,0.0296078934597078,0.1461495034607319,0.1625321055469499,0.29356734750818253,0.34082446536061245
2023,relative_cvar,0.03409855370230752,0.03404272334621372,5.583035609380005e-05,0.04169030616627635,0.32794180579905935,0.8165620854507223,0.465391803997833,-0.0346501078597381,0.9824709199756884,0.033900281671739085,0.014944280965857573,0.18194662075931597,0.0053975600545975305,relative_cvar,passed,False,242,2023-01-03,2023-12-29,0.0054659297667140365,0.11730342569758913,0.3034678452822968,5.3799411477088016e-05,50,0.2999486287077312,0.3034678452822968,0.2256039894352583,0.2401372135461553,0.02905546671240841,0.0318199141109904,0.1491734547807732,0.15723234705699718,0.29621846036382754,0.3092632943499102
2024,relative_cvar,0.08359356965095621,0.08346952051563039,0.00012404913532582107,0.06046572496236826,1.0970954811649882,1.3804435581906755,1.7171977480892349,-0.039734269469829386,2.100693472646064,0.0831121307898075,0.03172326000973674,0.3819863973150443,0.0076689716320645146,relative_cvar,passed,True,242,2024-01-02,2024-12-31,0.007850707811643941,0.12609212873356646,0.3055359572046658,0.000114203736035053,51,0.2999420125108137,0.3055359572046658,0.29112295633053625,0.3239343839956661,0.02243215954526599,0.0318935445224311,0.12784700587132808,0.1518714147428847,0.2586558657420546,0.2862824910241222
2025,relative_cvar,0.12998151761253118,0.12991582179052874,6.569582200244284e-05,0.05986206205146425,1.8498766383764293,2.170253034030774,2.4703981750526536,-0.04364193483814616,2.9768575172559277,0.12991582179052874,0.016140391435430827,0.19488522220797058,0.008556740600992261,relative_cvar,passed,True,243,2025-01-02,2025-12-31,0.008793541270092098,0.12344306689822641,0.3106865082774828,5.810540916755175e-05,53,0.2998884575309046,0.3106865082774828,0.2821433774589353,0.3049164574657013,0.018830993008105368,0.0200083142464764,0.11506624291237443,0.1371487800926782,0.28407092908967896,0.3119090760338769
2026,relative_cvar,0.06066614910126211,0.06056821472387641,9.793437738569999e-05,0.08920922249954137,0.572248670083535,0.6789456630920395,0.7711994295342537,-0.05702673228903665,1.0621021456549529,0.039478578390284236,0.025318224776418125,0.31083971763316703,0.013796736590861988,relative_cvar,passed,False,160,2026-01-05,2026-08-31,0.013796736590861983,0.11714422904673798,0.3086128418737113,6.0763739463404e-05,34,0.29995881776682987,0.3086128418737113,0.24080387004020481,0.26018112638568763,0.01792962660314701,0.0192129829925512,0.12630174939002398,0.1408956252476776,0.3150059361997929,0.3461034725117444
2018,ledoit_wolf_relative_cvar,-0.05328098097113154,-0.053296604088166166,1.562311703462438e-05,0.07031754277067717,-1.1782327719844599,-0.7579417878975027,-1.4655093440729485,-0.08759034527326381,-0.608475784881219,-0.053296604088166166,0.0045858712000171244,0.05583298186020849,0.01149831170231657,ledoit_wolf_relative_cvar,passed,False,243,2018-01-02,2018-12-28,0.011820978461213438,0.09545976840981114,0.1904032588682684,1.6509136320061827e-05,51,0.16605150630941148,0.1904032588682684,0.26277629399586,0.2859782472001384,0.02917609768849448,0.0338912165720438,0.19551160861751546,0.2055014552712933,0.34648449338871784,0.38575634541481507
2019,ledoit_wolf_relative_cvar,0.1400276256728763,0.13996579821829447,6.182745458183092e-05,0.0509526544938221,2.1070045416264658,2.746977554138323,3.2927382287779827,-0.030335670481603905,4.613901588335496,0.14058050519619347,0.015124799299589098,0.18262257666693946,0.00648836148955553,ledoit_wolf_relative_cvar,passed,True,244,2019-01-02,2019-12-31,0.006610878471153458,0.09583101068264993,0.1894607372438384,5.44492774785212e-05,51,0.16282556937445616,0.1894607372438384,0.30062897130052846,0.33773561113143363,0.02876762074410542,0.0317487694042107,0.1886353817093697,0.2052517357925629,0.3191424568715394,0.3350517110042431
2020,ledoit_wolf_relative_cvar,0.0883368095458914,0.08829566319074567,4.1146355145738056e-05,0.08801523959417651,0.764763448253784,1.0031860800227568,1.0590627450534171,-0.0978778739636994,0.9021003380548749,0.08829566319074567,0.010496871403848527,0.12639502022820903,0.01335127429677213,ledoit_wolf_relative_cvar,passed,False,243,2020-01-02,2020-12-31,0.013545565328960105,0.08512202431229295,0.1662715661553261,3.778873705385496e-05,52,0.13128191182072058,0.1466274007344095,0.3565541448924568,0.3778919727819743,0.026757281688217276,0.0291437443676933,0.1647595125098578,0.17776846532399138,0.32064714908874664,0.3447505549513047
2021,ledoit_wolf_relative_cvar,0.026014807902433823,0.02601480788051802,2.191580250610059e-11,0.05682653313043291,0.06497305799445084,0.45779333081619994,0.08751913191622254,-0.03442589892640602,0.7556754853702206,0.02601480788051802,5.9287905433800826e-09,7.198307188818532e-08,0.008629919893218109,ledoit_wolf_relative_cvar,passed,False,243,2021-01-04,2021-12-31,0.008829920439584376,0.0788773313501625,0.1424585522062333,2.13436459561683e-11,52,0.1214753382497642,0.1246788670433654,0.3508496663464539,0.3580476804333045,0.02790935842373496,0.0334448937892454,0.15978185103720524,0.16795138858464945,0.3399837859428409,0.35227214815326185
2022,ledoit_wolf_relative_cvar,-0.014078485985665301,-0.014091689601581692,1.3203615916390632e-05,0.07073011078512156,-0.44078009084195824,-0.19923183273941583,-0.5959712798011012,-0.05275369939654617,-0.26712230161633527,-0.01403410795283766,0.0037110409710152093,0.04518192382211017,0.010193370452716878,ledoit_wolf_relative_cvar,passed,False,242,2022-01-04,2022-12-30,0.010392046281296608,0.08356163982519978,0.1505079658895518,1.3359747495654962e-05,50,0.12484690912183118,0.128099361212829,0.37741818247477343,0.3957662564426196,0.029818327349206412,0.0316813674953613,0.1709826149949295,0.18780055062427486,0.2969339660592586,0.34215369421005054
2023,ledoit_wolf_relative_cvar,0.05456212608140021,0.054562124281639646,1.7997605628039537e-09,0.04019236793182311,0.8296437980724491,1.35752450251728,1.2134408059752362,-0.02921260788486546,1.8677594447124772,0.054331596889082734,4.7213419350798524e-07,5.7482338059597205e-06,0.005010508818247439,ledoit_wolf_relative_cvar,passed,False,242,2023-01-03,2023-12-29,0.0050757847886923665,0.08362974995795923,0.1458673883016792,1.6996830966287466e-09,50,0.12133542163837303,0.1247236674368047,0.38011915068498725,0.3877827156069067,0.030522608157187017,0.0335947728654346,0.17916695776507735,0.19175403994160095,0.28885586175437444,0.29945750111667013
2024,ledoit_wolf_relative_cvar,0.10946318457252446,0.10945686028223744,6.324290287018641e-06,0.05713007059592064,1.5745744657049243,1.915923770800542,2.238108781366759,-0.03970591970258874,2.7566887028963865,0.10898272323726443,0.001576129195461157,0.01897850072446772,0.008614716251850852,ledoit_wolf_relative_cvar,passed,True,242,2024-01-02,2024-12-31,0.008845216591575718,0.08356451229481746,0.1455589222362227,5.674065103660355e-06,51,0.11546689648844258,0.1225825500759709,0.3756669955527038,0.39010696951726775,0.03147793183089349,0.0337007435964021,0.1890726882226156,0.20323769637280809,0.2883154879053436,0.30968538846135407
2025,ledoit_wolf_relative_cvar,0.17000192062799746,0.16997906387174866,2.2856756248801346e-05,0.06952377490512922,2.1053126698910205,2.4449055607768533,2.9023143156219526,-0.0457351221216129,3.7165980101630076,0.16997906387174866,0.005413396509300879,0.06536340743874863,0.009858134118242802,ledoit_wolf_relative_cvar,passed,True,243,2025-01-02,2025-12-31,0.010153349458148718,0.0804518858929216,0.1387327333912433,1.9488227433483288e-05,53,0.10471971927553747,0.1129491759010847,0.35691119531602605,0.382199478848957,0.02961626710175617,0.0320233381635375,0.19899957563797332,0.24680772743865986,0.309753242668706,0.3295042052804945
2026,ledoit_wolf_relative_cvar,0.07122091712513767,0.07114685789467767,7.405923045999963e-05,0.09820244055085266,0.6301370468488521,0.7244917488362761,0.8703436624096402,-0.09284069956009111,0.7663326346289312,0.04629385463662783,0.018872390106299288,0.2317022012210358,0.0152830336678162,ledoit_wolf_relative_cvar,passed,False,160,2026-01-05,2026-08-31,0.015283033667816194,0.08148097004369939,0.142055358433713,4.529373625511854e-05,34,0.11272511948079869,0.1226975545907885,0.370685804132084,0.3865339295448761,0.027444964632673284,0.0292276273023607,0.19014242600077355,0.2506034234686537,0.29900168575366953,0.3130543371780792
