ts_code,511380.SH,511010.SH,511260.SH,511030.SH,511880.SH,510300.SH,510500.SH,512100.SH,563300.SH,159915.SZ,510880.SH,512480.SH,159819.SZ,516160.SH,588000.SH,512880.SH,512660.SH,159928.SZ,159920.SZ,161226.SZ,159941.SZ,513500.SH,513880.SH,513030.SH,518880.SH,159980.SZ,159981.SZ,159985.SZ,515220.SH,162411.SZ,511090.SH,513310.SH,516980.SH,520830.SH,520870.SH,562500.SH
159941.SZ,0.7032830134055309,-0.32620798780042326,-0.39049589568902054,-0.3251869286337295,-0.7777395316889332,0.7319788685925002,0.6727411772056918,0.6061290895417577,0.5543841735116298,0.6913258167489048,0.3918451868552674,0.6449578257728978,0.6717163375809744,0.643640108542232,0.6270134249508441,0.7003026613437525,0.5877764547858648,0.7091170745672363,0.8854133790641852,0.7700669130425922,1.0,0.9887954865262166,0.9991607010747503,0.997665087742916,0.5294812144467967,0.6811120363698177,0.21545631117136366,0.19025556411889932,0.27239495923785856,0.37427958633155534,-0.3900283459028122,0.8328858238029995,0.6908076491586607,0.9268412779571717,0.939087883871189,0.6056558459039927
513500.SH,0.6293984726809018,-0.3067895310704517,-0.38012007455135816,-0.36837603489522086,-0.6965325711563771,0.6608993267554506,0.6007746695627041,0.5332782702273029,0.47720961508233417,0.6075045824793566,0.4129239746810767,0.5627519955771303,0.5875572909390341,0.5594218917838366,0.5378841537462742,0.6239893501421924,0.5082611619389428,0.6405374942265053,0.8483307573193849,0.7845966724095108,0.9887954865262166,1.0,0.9893199504935299,0.991624135589081,0.580743419386295,0.716591630186007,0.2974006735897757,0.2774447641099942,0.32817578378311285,0.4654550824762439,-0.36196872893922744,0.7662235409670505,0.6109341389427216,0.9513165344026826,0.9055567831395952,0.5222605605469166
513880.SH,0.7045475394410243,-0.30251014394306536,-0.37047950989638295,-0.3462669115625287,-0.7743171791413939,0.7243175532823892,0.6755788868310281,0.6129462136730687,0.5651334427345022,0.6918220598862675,0.36923858705478807,0.6506969083670301,0.6778837740867599,0.648183963713423,0.632580969769571,0.6931948143057396,0.5949649968690908,0.6979921565005937,0.8771105489677663,0.7792150585604053,0.9991607010747503,0.9893199504935299,1.0,0.9950978993658128,0.5472399172139442,0.6808911344410994,0.2142716129935725,0.19374029940459556,0.2555214891729048,0.37786552252080463,-0.37117804544574956,0.837612256369404,0.6848447678923327,0.9240843614798762,0.9342166089434515,0.6146874860320033
513030.SH,0.6927012761589937,-0.37185118727064237,-0.4355911193220751,-0.3126729933361676,-0.7660109534144995,0.7300235655073332,0.6624630820425236,0.5918590109367624,0.5330188604125702,0.676984620895636,0.43977210439705566,0.6267230329431351,0.6502599909872536,0.6252463253997874,0.6050401740586983,0.6977078124602518,0.5700910910550419,0.7112627212436787,0.8920003139557329,0.7708762040077106,0.997665087742916,0.991624135589081,0.9950978993658128,1.0,0.5280028592271151,0.7069477638510065,0.2590222285944476,0.2251543945023629,0.32576744170797284,0.4087593618761108,-0.4283596662210471,0.8152785881523366,0.6853385346656902,0.9456244129367262,0.9425049212445011,0.5826066579538995
518880.SH,0.45846990581975927,0.014004946156059737,-0.07277776519739554,-0.5217540482218068,-0.4596963508115281,0.504850797560298,0.4546822078097766,0.39061696815517544,0.32305157549225666,0.46144489375634823,0.3244477192156974,0.4097352600828886,0.42528602662539056,0.43917973845446734,0.4184167319535825,0.45823151890076275,0.3819990439818615,0.49642345176676167,0.5841551011326097,0.9193892363601309,0.5294812144467967,0.580743419386295,0.5472399172139442,0.5280028592271151,1.0,0.8279993996428993,0.7183995340867946,0.8016510556965023,0.3783322714896459,0.8478495639491511,-0.033193472041728074,0.5089267857783686,0.44232433500477797,0.5760801680983699,0.5601694611594624,0.36885114094495797
159980.SZ,0.6608109260046656,-0.5270335919488837,-0.6038870722101246,-0.3573312572477119,-0.6525710820376606,0.7284655691476104,0.6581409839888788,0.5770321737889264,0.46920408707834316,0.6365291099741783,0.7066771544968462,0.5732548232226136,0.5627788407494082,0.5900417635651484,0.5492219332655804,0.6998850250729765,0.547298178114028,0.7306808411329455,0.8218657911398713,0.9240657223776589,0.6811120363698177,0.716591630186007,0.6808911344410994,0.7069477638510065,0.8279993996428993,1.0,0.8421938213980547,0.8044919121299356,0.7093711674854223,0.8773565992165548,-0.5565991326197328,0.6499489593913376,0.6713915099079651,0.8216049135350372,0.7954065747098565,0.5028210634044007
159981.SZ,0.24244907521909878,-0.4488115472201104,-0.5054450647006586,-0.23946233512596252,-0.19656291441662302,0.33418075434523,0.256413829782933,0.18783512276532263,0.07614871216500095,0.20992461811435023,0.6756985624492833,0.15188952689707197,0.12045549318661948,0.17096678661924836,0.12314943367093154,0.30668809706062844,0.1522227133522031,0.362556235461408,0.41587640408401005,0.6496538160665855,0.21545631117136366,0.2974006735897757,0.2142716129935725,0.2590222285944476,0.7183995340867946,0.8421938213980547,1.0,0.9730280712399627,0.7903457206297135,0.958954545682991,-0.42019343046742064,0.16618291810863597,0.2692429220546187,0.48403744402326226,0.35460987939481603,0.08152249527327858
159985.SZ,0.16228889814423625,-0.2715063835149975,-0.3187394458020235,-0.23420671683548208,-0.15080452813593337,0.276412171791939,0.17244468106222258,0.09709033283913744,-0.006060184251213221,0.15239226722942886,0.5432921637694027,0.08304683202434462,0.06256625922152065,0.10877288760783228,0.0686213697387862,0.23307863086312705,0.07042078786968302,0.30941366686034916,0.362734637540267,0.6708030481878509,0.19025556411889932,0.2774447641099942,0.19374029940459556,0.2251543945023629,0.8016510556965023,0.8044919121299356,0.9730280712399627,1.0,0.6651068268533556,0.9750927466519252,-0.23745217678738326,0.12220995339775176,0.19504961670423565,0.42371595048966354,0.3006359509585486,0.013851880830366465
515220.SH,0.30857566941209585,-0.5820045941859974,-0.6577746256318578,-0.34971595868450656,-0.21556433330087993,0.402626002170392,0.29464619719796686,0.2124695935046021,0.07061835956771415,0.22827549933245278,0.96102453537116,0.14667324807103635,0.1254730957422164,0.1834674616784969,0.12169411238399958,0.3998783699066032,0.1695374935871497,0.4399747018089553,0.48652175474078035,0.4679737549622185,0.27239495923785856,0.32817578378311285,0.2555214891729048,0.32576744170797284,0.3783322714896459,0.7093711674854223,0.7903457206297135,0.6651068268533556,1.0,0.7088586945345327,-0.5492579083390755,0.16568913705535682,0.37670308070559283,0.48102947834356313,0.3895898381589961,0.0746959915859189
162411.SZ,0.24471404574484595,-0.29067103258073745,-0.3586816568753888,-0.34282398389809227,-0.23485905139420152,0.34925287983707354,0.24685731635834218,0.1657987525362417,0.0582518894277782,0.21989683123557172,0.6017540701478123,0.14996586232998782,0.1373441073675787,0.17297949889738587,0.1288734960295696,0.3028808228310331,0.1326216316442114,0.37459101229700364,0.48338181390139645,0.7623504667383398,0.37427958633155534,0.4654550824762439,0.37786552252080463,0.4087593618761108,0.8478495639491511,0.8773565992165548,0.958954545682991,0.9750927466519252,0.7088586945345327,1.0,-0.2700889309132405,0.2354020889369242,0.26662692891911555,0.5871551037420042,0.43893204731212165,0.08096061309244877
511090.SH,-0.5946915211160655,0.9837172870470896,0.9888136998034858,-0.19325576226463623,0.5594278212780649,-0.580829400734598,-0.6185650316179071,-0.6047958943383459,-0.5468069188453433,-0.5591047692176848,-0.6114090477254587,-0.5696755049470527,-0.5148846936584826,-0.5355860567889287,-0.5051842244023022,-0.6127954513105733,-0.5699344175648976,-0.5717649486983364,-0.5755179990118033,-0.3113916206210151,-0.3900283459028122,-0.36196872893922744,-0.37117804544574956,-0.4283596662210471,-0.033193472041728074,-0.5565991326197328,-0.42019343046742064,-0.23745217678738326,-0.5492579083390755,-0.2700889309132405,1.0,-0.5029264131279185,-0.5885829425644601,-0.5841506573779021,-0.5949608412432236,-0.5224121293893538
513310.SH,0.9608425595220329,-0.3857905968690931,-0.44927070145430414,-0.3072628917499695,-0.965899916414693,0.90959567804114,0.9529932782879956,0.9249304239716433,0.8964023321683104,0.9631118882678721,0.31205957455345623,0.9563503587896272,0.9682528408586603,0.9556421186185763,0.9521469971936922,0.9151408166409081,0.9254972233043243,0.8598197576247169,0.8904407540963142,0.7756736647158287,0.8328858238029995,0.7662235409670505,0.837612256369404,0.8152785881523366,0.5089267857783686,0.6499489593913376,0.16618291810863597,0.12220995339775176,0.16568913705535682,0.2354020889369242,-0.5029264131279185,1.0,0.9203853680161806,0.7322418680890971,0.9218134597206176,0.9364421986275516
516980.SH,0.9725419850967149,-0.503434683859976,-0.5515200071895873,-0.24922418758113335,-0.9668326905572207,0.9886762875340996,0.9545464899688428,0.8945003782522916,0.8220010732094355,0.9778229479268358,0.5488363974712666,0.9221863350740486,0.9300779921545026,0.9506215418961117,0.9365083380773811,0.9980862407578568,0.8990892700377278,0.9691802659926515,0.9110529508501509,0.7293961841692758,0.6908076491586607,0.6109341389427216,0.6848447678923327,0.6853385346656902,0.44232433500477797,0.6713915099079651,0.2692429220546187,0.19504961670423565,0.37670308070559283,0.26662692891911555,-0.5885829425644601,0.9203853680161806,1.0,0.6077184958034789,0.8692424601438731,0.8769926794966796
520830.SH,0.634876077598885,-0.5414090160335414,-0.6099939198007086,-0.26945493890456357,-0.6773536090285336,0.6593333195360552,0.6238176963529842,0.5640127949481327,0.49780922928975324,0.6009765333190045,0.529914449626674,0.5713135991439626,0.5709598047790457,0.55362785749714,0.5227147464759636,0.6314414191033874,0.5263806537284559,0.6411704062254462,0.8449989685363223,0.7827517078703562,0.9268412779571717,0.9513165344026826,0.9240843614798762,0.9456244129367262,0.5760801680983699,0.8216049135350372,0.48403744402326226,0.42371595048966354,0.48102947834356313,0.5871551037420042,-0.5841506573779021,0.7322418680890971,0.6077184958034789,1.0,0.9058140805191133,0.5213470808293564
520870.SH,0.86213562130069,-0.5300693861571406,-0.5817795024693123,-0.23189910222967566,-0.9200403930596821,0.9034501420602297,0.8410258118767545,0.767851647905621,0.6968100572417943,0.8610728701311673,0.5279625206595591,0.8052336331817572,0.8160172426128733,0.8103652259169656,0.7902911970795009,0.8831860159687352,0.7531617120095613,0.8860572861604741,0.97933992326685,0.8335354681665296,0.939087883871189,0.9055567831395952,0.9342166089434515,0.9425049212445011,0.5601694611594624,0.7954065747098565,0.35460987939481603,0.3006359509585486,0.3895898381589961,0.43893204731212165,-0.5949608412432236,0.9218134597206176,0.8692424601438731,0.9058140805191133,1.0,0.7505992167448449
562500.SH,0.9564396200779952,-0.37937010776399993,-0.4464618462624107,-0.295564478037811,-0.8893432913713287,0.8228305982682061,0.9697905840546077,0.9888845137954744,0.9909971998304377,0.9477291049387183,0.19623672826099203,0.9927965514220339,0.9890719661440939,0.9804225987264935,0.9842991121765028,0.8601310969728567,0.9942417106882926,0.7519157855543719,0.7168124522094537,0.618156800417068,0.6056558459039927,0.5222605605469166,0.6146874860320033,0.5826066579538995,0.36885114094495797,0.5028210634044007,0.08152249527327858,0.013851880830366465,0.0746959915859189,0.08096061309244877,-0.5224121293893538,0.9364421986275516,0.8769926794966796,0.5213470808293564,0.7505992167448449,1.0
