date,asset_count,min_observations_required,included_assets,excluded_assets,exclusion_reasons
2019-09-30,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-10-11,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-10-18,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-10-25,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-11-01,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-11-08,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-11-15,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-11-22,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-11-29,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-12-06,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2019-12-13,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:insufficient_observations(5)
2019-12-20,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:insufficient_observations(10)
2019-12-27,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(2)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:insufficient_observations(15)
2020-01-03,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(6)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:insufficient_observations(19)
2020-01-10,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(11)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:insufficient_observations(24)
2020-01-17,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(16)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:insufficient_observations(29)
2020-01-23,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(20)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(3)|豆粕ETF:insufficient_observations(33)
2020-02-07,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(25)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(8)|豆粕ETF:insufficient_observations(38)
2020-02-14,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(30)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(13)|豆粕ETF:insufficient_observations(43)
2020-02-21,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(35)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(18)|豆粕ETF:insufficient_observations(48)
2020-02-28,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(40)|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(23)|豆粕ETF:insufficient_observations(53)
2020-03-06,21,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(45)|煤炭ETF:insufficient_observations(3)|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(28)|豆粕ETF:insufficient_observations(58)
2020-03-13,22,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(50)|煤炭ETF:insufficient_observations(8)|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(33)
2020-03-20,22,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|有色金属期货ETF:insufficient_observations(55)|煤炭ETF:insufficient_observations(13)|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(38)
2020-03-27,23,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF|能源化工期货ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|煤炭ETF:insufficient_observations(18)|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(43)
2020-04-03,23,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF|能源化工期货ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|煤炭ETF:insufficient_observations(23)|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(48)
2020-04-10,23,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF|能源化工期货ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(2)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(27)|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(52)
2020-04-17,23,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF|能源化工期货ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(7)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(32)|科创50ETF:no_observations|能源化工期货ETF:insufficient_observations(57)
2020-04-24,24,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(12)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(37)|科创50ETF:no_observations
2020-04-30,24,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(16)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(41)|科创50ETF:no_observations
2020-05-08,24,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(19)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(44)|科创50ETF:no_observations
2020-05-15,24,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(24)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(49)|科创50ETF:no_observations
2020-05-22,24,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(29)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(54)|科创50ETF:no_observations
2020-05-29,24,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|煤炭ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(34)|新能源ETF:no_observations|煤炭ETF:insufficient_observations(59)|科创50ETF:no_observations
2020-06-05,25,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|煤炭ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(39)|新能源ETF:no_observations|科创50ETF:no_observations
2020-06-12,25,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|煤炭ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(44)|新能源ETF:no_observations|科创50ETF:no_observations
2020-06-19,25,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|煤炭ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(49)|新能源ETF:no_observations|科创50ETF:no_observations
2020-06-24,25,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|煤炭ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(52)|新能源ETF:no_observations|科创50ETF:no_observations
2020-07-03,25,60,5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|煤炭ETF|原油ETF,中证2000ETF|人工智能ETF|可转债ETF|新能源ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|可转债ETF:insufficient_observations(57)|新能源ETF:no_observations|科创50ETF:no_observations
2020-07-10,26,60,可转债ETF|5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|煤炭ETF|原油ETF,中证2000ETF|人工智能ETF|新能源ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|新能源ETF:no_observations|科创50ETF:no_observations
2020-07-17,26,60,可转债ETF|5年国债ETF|10年国债ETF|信用债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|半导体ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|日经225ETF|欧洲ETF|黄金ETF|有色金属期货ETF|能源化工期货ETF|豆粕ETF|煤炭ETF|原油ETF,中证2000ETF|人工智能ETF|新能源ETF|科创50ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|新能源ETF:no_observations|科创50ETF:no_observations
